,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,25.92,23.72,25.11,22.2,25.04,-,36.5,-,29.63,37.9,Upgrade
1,Other Revenue,-,-,-,-,-,-,0,-,0.03,-0.01,Upgrade
2,Revenue,25.92,23.72,25.11,22.2,25.04,-,36.51,-,29.67,37.88,Upgrade
3,Revenue Growth (YoY),3.23%,6.86%,0.29%,-,-31.42%,-,23.06%,-,-27.24%,-7.64%,Upgrade
4,Cost of Revenue,11.89,7.1,12.9,8.29,12.8,-,16.68,-,13.57,15.77,Upgrade
5,Gross Profit,14.03,16.62,12.21,13.91,12.24,-,19.82,-,16.1,22.11,Upgrade
6,"Selling, General & Admin",18.45,12.09,23.17,12.64,23.83,-,30.61,-,32.59,43.52,Upgrade
7,Operating Expenses,18.45,12.09,23.17,12.64,23.83,-,30.61,-,32.59,43.52,Upgrade
8,Operating Income,-4.41,4.53,-10.96,1.27,-11.6,-,-10.79,-,-16.49,-21.41,Upgrade
9,Interest Expense,-1.03,-1.15,-1.12,-1.62,-1.71,-,-2.42,-,-4.15,-5.2,Upgrade
10,Interest & Investment Income,1.3,1.43,1.2,0.8,0.16,-,0.07,-,0.12,0.07,Upgrade
11,Other Non Operating Income (Expenses),0.08,0.4,1.03,0.05,1.1,-,0.2,-,1.24,3.36,Upgrade
12,EBT Excluding Unusual Items,-4.07,5.2,-9.86,0.5,-12.05,-,-12.95,-,-19.28,-23.19,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-25.69,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-3.51,-0.39,Upgrade
15,Gain (Loss) on Sale of Assets,-,-3.33,-,-0.02,-,-,1.9,-,2.79,-7.33,Upgrade
16,Asset Writedown,-,-8.1,-,-2.99,-,-,-,-,-21.49,-60.14,Upgrade
17,Other Unusual Items,2.38,1.66,5.07,0.69,-,-,-,-,-,-,Upgrade
18,Pretax Income,-1.68,-4.57,-4.79,-1.81,-12.05,-,-11.05,-,-41.49,-116.74,Upgrade
19,Income Tax Expense,-0.07,-0.48,-0.09,0.03,-0.07,-,1.33,-,-1.95,-5.82,Upgrade
20,Earnings From Continuing Operations,-1.61,-4.09,-4.7,-1.84,-11.98,-,-12.38,-,-39.54,-110.92,Upgrade
21,Minority Interest in Earnings,0.09,-1.97,0.14,-1.55,2.13,-,1.74,-,1.09,3.8,Upgrade
22,Net Income,-1.52,-6.06,-4.57,-3.39,-9.84,-,-10.64,-,-38.46,-107.12,Upgrade
23,Net Income to Common,-1.52,-6.06,-4.57,-3.39,-9.84,-,-10.64,-,-38.46,-107.12,Upgrade
24,Shares Outstanding (Basic),660,660,660,660,660,-,660,-,314,658,Upgrade
25,Shares Outstanding (Diluted),660,660,660,660,660,-,660,-,314,658,Upgrade
26,Shares Change (YoY),-,-,-,-,-,-,110.26%,-,29.63%,439.83%,Upgrade
27,EPS (Basic),-0.00,-0.01,-0.01,-0.01,-0.01,-,-0.02,-,-0.12,-0.16,Upgrade
28,EPS (Diluted),-0.00,-0.01,-0.01,-0.01,-0.01,-,-0.02,-,-0.12,-0.16,Upgrade
29,Free Cash Flow,3.09,3.11,-4.42,-14.35,1.18,-,-4.53,-,-23.31,-3.01,Upgrade
30,Free Cash Flow Per Share,0.00,0.00,-0.01,-0.02,0.00,-,-0.01,-,-0.07,-0.00,Upgrade
31,Operating Margin,-17.02%,19.10%,-43.66%,5.74%,-46.31%,-,-29.56%,-,-55.59%,-56.51%,Upgrade
32,Profit Margin,-5.87%,-25.55%,-18.18%,-15.25%,-39.32%,-,-29.13%,-,-129.63%,-282.77%,Upgrade
33,Free Cash Flow Margin,11.92%,13.11%,-17.58%,-64.64%,4.71%,-,-12.42%,-,-78.59%,-7.95%,Upgrade
34,EBITDA,-1.2,3.71,-7.55,-0.6,-7.21,-,-6.29,-,-12.46,-19.88,Upgrade
35,D&A For EBITDA,3.22,-0.83,3.41,-1.87,4.38,0.81,4.5,1.09,4.04,1.53,Upgrade
36,EBIT,-4.41,4.53,-10.96,1.27,-11.6,-,-10.79,-,-16.49,-21.41,Upgrade
