,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,6276,6063,5123,6556,8343,7232,8005,8062,7546,6468,8535,7672,9974,9009,10568,12606,12959,21945,29970,19651,14808,Upgrade
1,Market Cap Growth,-16.17%,-16.17%,-36.00%,-18.68%,10.56%,11.83%,-6.22%,5.08%,-24.34%,-28.21%,-19.23%,-39.14%,-23.03%,-58.95%,-64.74%,-35.85%,-12.49%,35.50%,115.86%,70.48%,57.50%,Upgrade
2,Enterprise Value,8153,8957,7666,8500,10287,10303,11022,11053,10537,9759,12027,11492,13794,12909,13738,11215,11568,20472,28177,17519,12676,Upgrade
3,Last Close Price,9.98,9.54,8.03,9.93,12.64,10.96,12.13,12.91,12.09,10.36,13.67,12.29,15.97,14.43,16.67,19.41,19.95,33.79,46.14,29.85,22.49,Upgrade
4,PE Ratio,55.77,52.19,40.83,43.24,-,83.79,109.81,120.50,-,-21.71,-28.10,-26.37,-,39.02,32.64,33.20,30.31,44.34,57.79,39.89,32.36,Upgrade
5,Forward PE,28.25,25.64,21.48,21.42,27.68,24.81,28.22,30.44,25.88,20.82,29.36,27.29,34.79,18.74,19.97,20.31,21.50,36.50,52.17,35.77,27.75,Upgrade
6,PS Ratio,0.34,0.34,0.28,0.36,0.47,0.40,0.45,0.45,0.42,0.36,0.47,0.43,0.57,0.53,0.63,0.77,0.78,1.31,1.81,1.20,0.97,Upgrade
7,PB Ratio,2.47,2.39,2.02,2.49,3.28,2.79,3.11,3.10,3.64,2.66,3.52,3.21,4.40,3.23,3.71,4.05,4.02,6.64,9.33,5.92,4.82,Upgrade
8,P/TBV Ratio,3.32,3.32,2.82,3.42,4.56,3.83,4.31,4.31,5.57,4.01,5.26,4.88,6.94,5.58,6.46,6.73,5.45,8.90,12.08,7.52,5.99,Upgrade
9,P/FCF Ratio,5.62,5.43,-,5.55,-,11.26,16.88,24.00,-,7.47,9.04,7.98,-,22.29,-42.92,-27.11,-,-,-,96.32,-,Upgrade
10,P/OCF Ratio,4.02,4.02,3.65,3.77,-,4.86,5.73,7.67,-,4.24,5.41,4.50,-,6.87,14.14,22.11,-,28.59,-,19.56,-,Upgrade
11,PEG Ratio,32.42,32.42,32.42,32.42,32.42,32.42,32.42,32.42,32.42,32.42,36.70,34.11,43.49,1.14,1.22,1.24,2.79,2.79,2.79,2.79,2.79,Upgrade
12,EV/Sales Ratio,0.45,0.50,0.43,0.47,0.58,0.57,0.62,0.61,0.58,0.54,0.67,0.64,0.79,0.75,0.81,0.68,0.69,1.22,1.70,1.07,0.83,Upgrade
13,EV/EBITDA Ratio,7.26,12.52,10.24,10.66,12.81,13.17,14.63,14.73,14.26,15.64,19.69,19.29,-,17.05,17.14,13.53,14.15,23.33,31.68,21.20,16.60,Upgrade
14,EV/EBIT Ratio,21.90,24.06,19.16,19.32,-,24.85,28.05,28.12,-,34.68,42.65,41.89,-,27.88,26.18,19.73,20.14,31.44,41.92,28.15,22.30,Upgrade
15,EV/FCF Ratio,7.30,8.02,-,7.19,-,16.03,23.24,32.90,-,11.27,12.74,11.95,-,31.94,-55.80,-24.12,-,-,-,85.86,-,Upgrade
16,Debt / Equity Ratio,1.84,1.84,1.97,1.94,1.91,1.93,2.04,2.04,2.65,2.29,2.28,2.47,2.66,2.05,1.86,1.47,0.34,0.33,0.33,0.15,0.05,Upgrade
17,Debt / EBITDA Ratio,4.16,7.30,3.26,3.79,2.61,6.48,3.15,3.85,2.91,8.48,3.18,4.44,4.38,9.45,3.13,3.84,2.48,1.38,1.18,0.44,0.24,Upgrade
18,Debt / FCF Ratio,4.19,4.19,-,4.34,-,7.79,11.08,15.78,-,6.42,5.85,6.14,-,14.12,-21.52,-9.84,-,-,-,2.46,-,Upgrade
19,Asset Turnover,1.38,1.20,1.45,1.07,1.34,1.19,1.36,1.16,1.28,1.19,1.39,1.17,1.27,1.21,1.61,1.59,1.75,1.60,2.24,1.91,Upgrade,
20,Inventory Turnover,6.94,8.17,7.16,8.07,5.73,7.40,6.26,6.26,5.53,7.12,6.66,6.98,6.10,7.08,6.38,6.92,5.82,6.84,6.79,8.17,6.76,Upgrade
21,Quick Ratio,0.42,0.42,0.36,0.40,0.38,0.43,0.36,0.36,0.28,0.39,0.37,0.37,0.29,0.33,0.29,0.31,0.38,0.49,0.53,0.48,0.35,Upgrade
22,Current Ratio,0.75,0.75,0.69,0.73,0.72,0.74,0.71,0.73,0.66,0.71,0.69,0.69,0.66,0.70,0.67,0.71,0.83,0.91,0.92,0.85,0.84,Upgrade
23,Return on Equity (ROE),2.02%,2.85%,23.58%,-10.37%,3.92%,7.13%,23.71%,-24.39%,1.08%,5.61%,21.26%,-79.19%,-0.81%,5.59%,13.89%,3.36%,11.48%,12.83%,22.13%,13.62%,Upgrade,
24,Return on Assets (ROA),1.33%,1.55%,4.40%,-0.66%,1.76%,2.23%,4.38%,-1.10%,1.38%,2.20%,4.22%,-2.96%,1.44%,2.18%,4.83%,0.97%,3.69%,4.41%,6.64%,3.42%,Upgrade,
25,Return on Capital (ROIC),2.48%,2.81%,8.28%,-1.27%,3.27%,4.00%,8.16%,-2.06%,2.49%,3.87%,7.48%,-5.12%,2.40%,3.73%,9.46%,2.19%,8.18%,9.99%,16.52%,9.03%,Upgrade,
26,Return on Capital Employed (ROCE),5.67%,5.67%,5.90%,6.31%,-,6.03%,5.69%,5.65%,-,4.07%,4.12%,3.94%,-,6.27%,7.38%,7.59%,14.92%,16.59%,17.74%,18.28%,18.07%,Upgrade
27,Earnings Yield,1.76%,1.92%,2.45%,2.31%,1.70%,1.19%,0.91%,0.83%,0.80%,-4.61%,-3.56%,-3.79%,-2.94%,2.56%,3.06%,3.01%,3.30%,2.26%,1.73%,2.51%,3.09%,Upgrade
28,FCF Yield,17.79%,18.42%,18.32%,18.03%,12.08%,8.88%,5.92%,4.17%,8.15%,13.39%,11.06%,12.53%,5.74%,4.49%,-2.33%,-3.69%,-0.77%,0.06%,1.37%,1.04%,-0.79%,Upgrade
29,Dividend Yield,2.19%,-,3.74%,-,1.50%,-,-,-,0.83%,-,-,-,-,-,-,-,2.26%,-,-,-,2.22%,Upgrade
30,Payout Ratio,123.78%,7.97%,585.76%,0.49%,-,8.25%,147.02%,0.81%,-,19.92%,11.56%,1.69%,-,42.44%,494.77%,1.26%,-,6.77%,276.01%,-,-,Upgrade
31,Buyback Yield / Dilution,0.01%,3.42%,4.04%,-7.10%,0.36%,-4.18%,-6.95%,-0.65%,0.92%,-0.60%,-4.60%,2.72%,4.28%,-2.74%,6.74%,-0.51%,22.04%,-0.61%,-0.92%,0.97%,-37.75%,Upgrade
32,Total Shareholder Return,2.20%,3.42%,7.78%,-7.10%,1.86%,-4.18%,-6.95%,-0.65%,1.74%,-0.60%,-4.60%,2.72%,4.28%,-2.74%,6.74%,-0.51%,24.30%,-0.61%,-0.92%,0.97%,-35.53%,Upgrade
