,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,25209,25236,20830,20609,22530,20770,18600,11652,8133,8718
1,Revenue Growth (YoY),21.02%,22.45%,-7.55%,-0.78%,21.13%,78.26%,128.69%,33.65%,-19.66%,-16.87%
2,Cost of Revenue,23354,23404,19337,19347,19517,18452,15388,9586,6976,7548
3,Gross Profit,1855,1832,1493,1262,3013,2319,3212,2066,1157,1170
4,"Selling, General & Admin",1283,1237,1009,1027,891.27,994.21,921.75,712.77,564.81,602.23
5,Other Operating Expenses,-139.11,-274.18,-100.41,-95.2,-71.96,-95.21,-57.85,-63.36,-40.61,41.34
6,Operating Expenses,1138,1028,918.5,886.56,803.53,950.51,871.18,630.96,529.62,663.86
7,Operating Income,716.28,804.1,574.48,375.65,2210,1368,2341,1435,627.59,506.51
8,Interest Expense,-692.79,-653.17,-601.15,-477.7,-452.26,-485.8,-371.45,-231.22,-208.56,-197.96
9,Interest & Investment Income,132.72,97.33,64.53,107.13,53.49,34.95,31.62,18.36,21.16,56.51
10,Earnings From Equity Investments,89.47,67.09,156.5,122.54,360.09,168.56,393.87,262.78,131.01,258.43
11,Currency Exchange Gain (Loss),-22.45,-32.5,-33.45,-0.42,-82.93,8.59,-27.58,49.72,-24.19,-8.65
12,Other Non Operating Income (Expenses),6.14,-81.56,-12.42,-35.02,-9.12,11.97,-105.9,-38.64,-67.19,-60.97
13,EBT Excluding Unusual Items,229.37,201.3,148.48,92.17,2079,1107,2261,1496,479.81,553.87
14,Gain (Loss) on Sale of Investments,-66.95,-76.68,247.01,22.68,1.53,-44.12,-58.95,-0.23,-2.89,-24.85
15,Gain (Loss) on Sale of Assets,6.88,-4.18,-1.81,-1.41,6.04,41.17,-71.98,23.46,0.32,108.2
16,Asset Writedown,-,-67.72,-,-,-,-,-25.03,-,-45.63,-
17,Legal Settlements,-,154.61,-,-,-,-,-,-,-,-
18,Other Unusual Items,-2,101.01,-20.28,3.61,-,-9.19,-1.41,0.22,-0.66,0.45
19,Pretax Income,167.3,308.35,373.4,117.05,2086,1094,2104,1520,430.95,637.67
20,Income Tax Expense,33.83,29.73,-337.53,-6.45,350.44,195.42,406.42,211.61,85.21,117.53
21,Earnings From Continuing Operations,133.48,278.62,710.93,123.5,1736,899.05,1697,1308,345.75,520.14
22,Minority Interest in Earnings,-21.62,-133.46,4.72,-5.34,0.97,-8.42,25.69,-6.1,5.24,1.28
23,Net Income,111.85,145.16,715.65,118.16,1737,890.63,1723,1302,350.98,521.42
24,Net Income to Common,111.85,145.16,715.65,118.16,1737,890.63,1723,1302,350.98,521.42
25,Net Income Growth,-84.37%,22.85%,-58.80%,-86.73%,0.81%,-31.60%,390.93%,149.70%,-58.30%,-62.63%
26,Shares Outstanding (Basic),4406,4421,4424,4425,4437,4441,4144,4090,4090,4092
27,Shares Outstanding (Diluted),4406,4421,4424,4425,4437,4441,4144,4090,4090,4092
28,Shares Change (YoY),-0.40%,-0.09%,-0.30%,-0.36%,7.07%,8.59%,1.32%,-0.06%,7.57%,20.30%
29,EPS (Basic),0.03,0.03,0.16,0.03,0.39,0.20,0.42,0.32,0.09,0.13
30,EPS (Diluted),0.03,0.03,0.16,0.03,0.39,0.20,0.42,0.32,0.09,0.12
31,EPS Growth,-84.31%,22.96%,-58.68%,-86.68%,-5.85%,-37.01%,384.51%,160.41%,-61.24%,-70.19%
32,Free Cash Flow,-254.32,-521.76,796.03,-754.38,-344.64,-928.27,1704,253.79,-893.59,-392.44
33,Free Cash Flow Per Share,-0.06,-0.12,0.18,-0.17,-0.08,-0.21,0.41,0.06,-0.22,-0.10
34,Dividend Per Share,0.008,0.012,0.049,0.009,0.123,0.063,0.123,0.105,0.026,0.038
35,Dividend Growth,-84.08%,33.33%,-60.16%,-85.71%,0%,-40.00%,376.74%,174.87%,-58.25%,-
36,Operating Margin,2.84%,3.19%,2.76%,1.82%,9.81%,6.59%,12.58%,12.32%,7.72%,5.81%
37,Profit Margin,0.44%,0.58%,3.44%,0.57%,7.71%,4.29%,9.26%,11.17%,4.32%,5.98%
38,Free Cash Flow Margin,-1.01%,-2.07%,3.82%,-3.66%,-1.53%,-4.47%,9.16%,2.18%,-10.99%,-4.50%
39,EBITDA,1821,2148,1436,1009,2877,1936,3003,1786,958.06,862.98
40,D&A For EBITDA,1105,1344,861.75,633.28,666.93,567.19,662.18,350.25,330.48,356.46
41,EBIT,716.28,804.1,574.48,375.65,2210,1368,2341,1435,627.59,506.51
