,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,541.89,298.06,443.5,366.73,550.4,408.88,496.77,373.53,560.14,386.43,494.71,406.01,599.84,427.75,533.86,420.9,647.14,514.44,377.33,704.75,Upgrade
1,Other Revenue,-41.16,115.64,37.18,209.98,-58.09,121.75,36.46,202.28,-43.34,120.32,36.44,229.39,-45.19,144.03,33.26,240.64,-59.44,134.62,42.06,266.93,Upgrade
2,Revenue,500.74,413.7,480.68,576.71,492.31,530.62,533.23,575.81,516.8,506.75,531.15,635.4,554.65,571.78,567.12,661.55,587.7,649.07,419.4,971.68,Upgrade
3,Revenue Growth (YoY),1.71%,-22.04%,-9.85%,0.16%,-4.74%,4.71%,0.39%,-9.38%,-6.82%,-11.37%,-6.34%,-3.95%,-5.62%,-11.91%,35.22%,-31.92%,-26.73%,-27.23%,-56.96%,-5.74%,Upgrade
4,Cost of Revenue,357.02,269.58,331.01,456.98,333.92,362.66,366.22,476.57,336.21,360.22,361.18,503.17,372.46,396.06,382.83,461.91,394.77,469.14,250.15,754.32,Upgrade
5,Gross Profit,143.71,144.12,149.67,119.73,158.38,167.96,167.01,99.24,180.58,146.53,169.98,132.23,182.18,175.72,184.29,199.64,192.93,179.93,169.24,217.36,Upgrade
6,"Selling, General & Admin",103.34,92.29,102.38,88.53,123.21,109.58,107.13,78.13,125.05,112.01,133.56,116.68,109.75,113.21,129.14,146.97,149.02,125.33,136.89,136.91,Upgrade
7,Other Operating Expenses,2.45,6.73,5.8,7.19,6.12,6.29,6.78,16.18,-2.33,6.12,6.06,16.95,-3.52,10.35,4.95,48.77,5.65,-7.36,2.4,35.57,Upgrade
8,Operating Expenses,107.99,99.33,108.18,95.09,129.02,116.26,113.91,92.58,126.76,115.9,139.62,129.82,110.06,123.55,134.07,193.63,155.62,119.14,139.29,172.75,Upgrade
9,Operating Income,35.72,44.79,41.5,24.64,29.36,51.7,53.1,6.65,53.82,30.63,30.36,2.41,72.12,52.17,50.21,6.01,37.32,60.8,29.95,44.61,Upgrade
10,Interest Expense,-6.9,-6.85,-6.38,-7.74,-8.11,-7.7,-7.62,-9.24,-10.17,-9.13,-10.45,-14.32,-15.56,-15.1,-14.56,-2.97,-4.01,-3.13,-2.69,-4.37,Upgrade
11,Interest & Investment Income,1.94,48.77,2.01,2.79,3.11,45.45,3.03,3.23,3.47,46.54,3.63,3.86,2.69,42.83,3.59,3.62,70.07,41.45,2.35,3.31,Upgrade
12,Other Non Operating Income (Expenses),5.84,-0.44,-0.62,-8.02,7.1,-7,5.85,-7.22,3.05,-2.59,3.54,-3.38,2.5,0.96,0.9,-9.13,5.08,-5.29,6.16,-8.64,Upgrade
13,EBT Excluding Unusual Items,36.6,86.27,36.52,11.66,31.47,82.45,54.36,-6.58,50.17,65.45,27.08,-11.44,61.74,80.86,40.14,-2.47,108.45,93.83,35.78,34.91,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,0.28,-0.28,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,18.04,0.09,30.57,1.86,0.02,0.78,0.05,0.01,-,25.69,52.24,12.82,0.04,-0.04,-,-,0.31,-0.31,-,0.59,Upgrade
16,Asset Writedown,0.25,-0.36,-,0.05,-0.14,-0.03,-,-1.29,-1.66,1.58,-,0.2,-,-,-,-0.44,-,-,-,-0.12,Upgrade
17,Other Unusual Items,-6.63,6.4,0.23,1.84,-5.16,5.16,-,-7,-1.27,1.27,-,18.47,-,-,-,23.25,-5.38,5.38,-,14.31,Upgrade
18,Pretax Income,48.26,92.41,67.32,15.41,26.19,88.36,54.4,-14.86,47.52,93.71,79.33,20.05,61.78,80.82,40.14,20.35,103.38,98.9,35.78,49.69,Upgrade
19,Income Tax Expense,9.64,9.55,21.3,0.7,5.8,8.62,17.41,-2.65,8.02,11.77,23.06,3.99,14.75,9.08,14.27,2.29,24.78,13.84,10.84,10.77,Upgrade
