,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q2 2019,Q1 2019,Q4 2018,Q3 2018,Q2 2018,Q1 2018,Q4 2017,Q3 2017,Q2 2017,+5 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jun '19 Jun 30, 2019","Mar '19 Mar 31, 2019","Dec '18 Dec 31, 2018","Sep '18 Sep 30, 2018","Jun '18 Jun 30, 2018","Mar '18 Mar 31, 2018","Dec '17 Dec 31, 2017","Sep '17 Sep 30, 2017","Jun '17 Jun 30, 2017",+5 Quarters
0,Cash & Equivalents,683.96,657.2,768.32,771.37,-,169.64,-,168.72,168.72,94.11,94.11,10.78,10.78,24.86,24.86,32,41.78,15.73,15.73,-,Upgrade
1,Cash & Short-Term Investments,683.96,657.2,768.32,771.37,-,169.64,168.72,168.72,168.72,94.11,94.11,10.78,10.78,24.86,24.86,32,41.78,15.73,15.73,-,Upgrade
2,Cash Growth,-,287.41%,355.39%,357.20%,-,80.26%,79.28%,1464.42%,1464.42%,278.49%,278.49%,-66.30%,-74.18%,58.07%,58.07%,-,470.75%,114.89%,114.89%,-,Upgrade
3,Accounts Receivable,78.52,79.24,92.56,93.2,-,101.46,-,88.2,88.2,112.22,112.22,68.06,68.06,43.59,43.59,26.33,26,22.35,22.35,-,Upgrade
4,Other Receivables,1.84,-,0.36,-,-,-,-,-,0.62,0.28,0.28,1.29,1.29,-,-,0.24,0.52,0.24,0.24,-,Upgrade
5,Receivables,80.36,79.24,92.92,93.2,-,101.46,-,88.2,88.82,112.49,112.49,69.35,69.35,43.59,43.59,26.57,26.52,22.59,22.59,-,Upgrade
6,Inventory,190.19,177.25,136.69,121.86,-,133.7,-,143.03,143.03,151.74,151.74,55.64,55.64,62.8,62.8,61.65,55.37,48.99,48.99,-,Upgrade
7,Prepaid Expenses,-,-,-,-,-,2.78,-,1.84,-,-,-,0.64,0.64,0.61,0.61,3.34,1.81,0.28,0.28,-,Upgrade
8,Other Current Assets,7.75,5.19,2.72,2.13,-,2.21,-,2.46,3.68,3.38,3.38,30,30,25.52,25.52,4.47,8,5,5,-,Upgrade
9,Total Current Assets,962.26,918.89,1001,988.57,-,409.79,-,404.25,404.25,361.73,361.73,166.42,166.42,157.39,157.39,128.04,133.48,92.59,92.59,-,Upgrade
10,"Property, Plant & Equipment",102.38,103.08,97.04,96.92,-,97.14,-,100.53,100.53,92.31,92.31,3.22,3.22,2.46,2.46,1.54,0.65,0.63,0.63,-,Upgrade
11,Long-Term Investments,36,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Intangible Assets,4.39,4.44,4.46,4.52,-,4.65,-,4.78,4.78,4.86,4.86,0.64,0.64,0.8,0.8,0.04,0.02,0.02,0.02,-,Upgrade
13,Long-Term Deferred Tax Assets,0.87,0.78,0.77,0.82,-,1.07,-,0.96,0.96,1.51,1.51,0.44,0.44,0.27,0.27,0.09,0.15,0.11,0.11,-,Upgrade
14,Long-Term Deferred Charges,2.5,2.16,1.58,0.93,-,1.12,-,1.31,1.31,0.31,0.31,1.05,1.05,1.12,1.12,0.17,0.02,-,-,-,Upgrade
15,Other Long-Term Assets,1.62,1.46,1.22,1.39,-,1.64,-,0.47,0.47,0.52,0.52,-,-,-,-,-,-,-,-,-,Upgrade
16,Total Assets,1110,1067,1106,1093,-,515.41,-,512.3,512.3,461.23,461.23,171.77,171.77,162.04,162.04,129.88,134.31,93.36,93.36,-,Upgrade
17,Accounts Payable,36.43,42.15,40.24,31.59,-,27.23,-,32.33,42.96,48.75,48.75,16.97,16.97,10.66,10.66,15.49,9.77,5.09,5.09,-,Upgrade
18,Accrued Expenses,12.85,8.94,5.36,19.22,-,8.92,-,25.51,12.93,16.84,16.84,1.43,1.43,5.53,5.53,1.36,0.59,2.07,2.07,-,Upgrade
19,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,1.55,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Current Portion of Leases,1.24,1.24,0.44,0.63,-,1.01,-,1.55,-,1.96,1.96,-,-,-,-,-,-,-,-,-,Upgrade
21,Current Income Taxes Payable,-,1.81,4.27,3.34,-,3.27,-,8.66,21.8,9.06,9.06,2.91,2.91,5.59,5.59,3.23,1.65,4.3,4.3,-,Upgrade
22,Current Unearned Revenue,58.71,35.28,25.36,22.04,-,29.7,-,41.99,41.99,47.41,47.41,-,-,-,-,-,-,-,-,-,Upgrade
23,Other Current Liabilities,13.95,10,11.24,12.06,-,10.23,-,24.2,12.99,14.48,14.48,14.33,14.33,20.19,20.19,18.82,18.44,10.09,10.09,-,Upgrade
24,Total Current Liabilities,123.19,99.41,86.91,88.87,-,80.35,-,134.23,134.23,138.49,138.49,35.64,35.64,41.97,41.97,38.91,30.45,21.55,21.55,-,Upgrade
25,Long-Term Leases,0.7,1.01,0.17,0.27,-,0.36,-,0.54,0.54,1.03,1.03,-,-,-,-,-,-,-,-,-,Upgrade
26,Long-Term Deferred Tax Liabilities,-,-,-,-,-,0.66,-,0.79,0.79,0.01,0.01,-,-,-,-,-,-,-,-,-,Upgrade
27,Other Long-Term Liabilities,0.95,0.8,1.17,1.28,-,1.1,-,1.11,1.11,1.34,1.34,-,-,-,-,-,-,-,-,-,Upgrade
28,Total Liabilities,124.83,101.22,88.26,90.42,-,82.47,-,136.67,136.67,140.88,140.88,35.64,35.64,41.97,41.97,38.91,30.45,21.55,21.55,-,Upgrade
29,Common Stock,103.26,103.26,103.26,103.26,-,77.44,-,77.44,77.44,77.44,77.44,48.4,48.4,48.4,48.4,28.47,28.47,25.17,25.17,-,Upgrade
30,Additional Paid-In Capital,517.96,517.96,517.84,517.66,-,16.12,-,15.76,15.76,15.39,15.39,2.6,2.6,2.6,2.6,21.22,21.28,2.14,2.14,-,Upgrade
31,Retained Earnings,363.98,344.36,396.37,381.82,-,339.38,-,282.43,282.43,227.52,227.52,85.13,85.13,69.07,69.07,41.28,54.11,44.49,44.49,-,Upgrade
32,Shareholders' Equity,985.2,965.59,1017,1003,-,432.94,375.63,375.63,375.63,320.35,320.35,136.13,136.13,120.07,120.07,90.96,103.86,71.8,71.8,-,Upgrade
33,Total Liabilities & Equity,1110,1067,1106,1093,-,515.41,-,512.3,512.3,461.23,461.23,171.77,171.77,162.04,162.04,129.88,134.31,93.36,93.36,-,Upgrade
34,Total Debt,1.94,2.25,0.61,0.9,-,1.38,2.08,2.08,2.08,2.98,2.98,-,-,-,-,-,-,-,-,-,Upgrade
35,Net Cash (Debt),682.02,654.95,767.72,770.47,-,168.26,166.63,166.63,166.63,91.12,91.12,10.78,10.78,24.86,24.86,32,41.78,15.73,15.73,-,Upgrade
36,Net Cash Growth,-,289.25%,360.72%,362.37%,-,84.65%,82.87%,1445.10%,1445.10%,266.49%,266.49%,-66.30%,-74.18%,58.07%,58.07%,-,470.75%,114.89%,114.89%,-,Upgrade
37,Net Cash Per Share,6.60,6.45,7.43,7.46,-,2.20,2.15,2.16,2.15,1.17,1.17,0.22,0.22,0.37,0.37,1.12,1.65,0.26,0.26,-,Upgrade
38,Filing Date Shares Outstanding,103.26,103.26,103.26,103.26,77.66,103.26,77.43,77.44,77.44,77.44,77.44,48.52,48.52,66.97,66.97,28.59,25.31,59.39,59.39,33.48,Upgrade
39,Total Common Shares Outstanding,103.26,103.26,103.26,103.26,77.66,77.44,77.43,77.44,77.44,77.44,77.44,48.52,48.52,66.97,66.97,28.59,25.31,59.39,59.39,33.48,Upgrade
40,Working Capital,839.08,819.47,913.74,899.7,-,329.44,-,270.02,270.02,223.23,223.23,130.78,130.78,115.42,115.42,89.12,103.03,71.04,71.04,-,Upgrade
41,Book Value Per Share,9.54,9.35,9.85,9.71,-,5.59,4.85,4.85,4.85,4.14,4.14,2.81,2.81,1.79,1.79,3.18,4.10,1.21,1.21,-,Upgrade
42,Tangible Book Value,980.81,961.15,1013,998.21,-,428.29,370.85,370.85,370.85,315.49,315.49,135.49,135.49,119.27,119.27,90.93,103.84,71.78,71.78,-,Upgrade
43,Tangible Book Value Per Share,9.50,9.31,9.81,9.67,-,5.53,4.79,4.79,4.79,4.07,4.07,2.79,2.79,1.78,1.78,3.18,4.10,1.21,1.21,-,Upgrade
44,Buildings,-,83.02,-,82.74,-,82.74,-,82.74,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
45,Machinery,-,38.66,-,31.86,-,28.37,-,27.33,-,21.35,21.35,-,-,-,-,-,-,-,-,-,Upgrade
46,Construction In Progress,-,2.27,-,-,-,-,-,-,-,77.77,77.77,-,-,-,-,-,-,-,-,-,Upgrade
