,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,201.01,184.66,267.8,312.34,267.12,465.04,422.11,498.37,431.1,544.05,577.7,1181,747.62,666.61,848.03,561.33,596.48,546.1,507.45,774.16,Upgrade
1,Trading Asset Securities,-,-,0.72,-,12,83.3,399.67,355.9,580,740,710,-,-,-,39.5,39.5,61,74,90.05,80.05,Upgrade
2,Cash & Short-Term Investments,201.01,184.66,268.52,312.34,279.12,548.34,821.78,854.27,1011,1284,1288,1181,747.62,666.61,887.53,600.83,657.48,620.1,597.5,854.21,Upgrade
3,Cash Growth,-27.98%,-66.32%,-67.32%,-63.44%,-72.39%,-57.30%,-36.18%,-27.67%,35.24%,92.62%,45.09%,96.58%,13.71%,7.50%,48.54%,-29.66%,32.93%,-44.78%,-23.79%,31.64%,Upgrade
4,Accounts Receivable,962.82,1063,1167,1209,1379,1630,1688,1707,1785,1715,1876,2016,1966,2170,2208,2575,2339,2129,1984,2048,Upgrade
5,Other Receivables,129.54,134.37,133,135.1,184.7,179.27,181.74,223.06,275.47,284.61,279.15,280.26,298.13,268.92,283.88,245.08,253.34,240.01,189.17,178,Upgrade
6,Receivables,1092,1198,1300,1344,1564,1809,1870,1930,2060,2000,2155,2296,2264,2439,2492,2820,2592,2369,2173,2226,Upgrade
7,Inventory,320.65,296.59,275.89,293.42,296.03,340.4,339.86,353.31,514.61,487.84,549.54,534.11,941.99,811.57,722.2,650.98,758.05,686.79,626.29,605.95,Upgrade
8,Other Current Assets,229.3,233.02,224.78,233.54,291.78,287.49,368.53,251.89,372.17,335.76,506.93,386.5,464.35,403.25,344.16,397.17,398.82,313.03,212.18,213.8,Upgrade
9,Total Current Assets,1843,1912,2069,2183,2430,2986,3400,3390,3958,4107,4499,4398,4418,4320,4446,4469,4406,3989,3609,3900,Upgrade
10,"Property, Plant & Equipment",333.91,345.9,318.43,319.37,315.92,286.31,241.15,239.85,228.96,222.34,206.1,204.34,193.97,207.01,251.96,177.51,167.8,168.11,165.52,162.78,Upgrade
11,Long-Term Investments,2.39,7.39,7.58,7.58,78.69,78.69,73.32,73.32,83.32,83.32,73.32,83.32,84.35,84.35,84.35,84.35,70.94,70.94,70.94,70.94,Upgrade
12,Goodwill,0.4,0.4,0.4,0.4,0.4,-,-,-,-,-,-,-,1026,1025,1030,1028,1041,1054,1054,1049,Upgrade
13,Other Intangible Assets,72.26,76.38,79.74,82.72,94.37,98.4,98.71,103.33,120.74,120.07,119.65,123.78,154.73,160.81,214.23,220.38,197.73,199.17,204.38,208.48,Upgrade
14,Long-Term Accounts Receivable,123.98,123.98,121.85,120.74,121.61,222.89,226.83,222.89,872.43,879.39,880.24,866.35,1336,1337,1336,1330,801.8,762.06,770.09,762.16,Upgrade
15,Long-Term Deferred Tax Assets,54.92,55.42,53.99,54.51,85.79,87.85,93.27,86.28,184.93,185.62,195.55,205.18,294.05,294.18,307.44,316.16,259.96,254.65,260,262.71,Upgrade
16,Long-Term Deferred Charges,6.32,5.44,4.6,7.74,5.93,12.64,7.91,11.37,29.09,28.89,28.41,28.8,4.47,31.44,4.68,28.03,39.07,36.25,25.08,24.27,Upgrade
17,Other Long-Term Assets,151.83,153.79,155.76,157.73,166.33,184.86,179.27,177.2,167.57,169.54,171.51,173.47,203.4,177.41,111.6,86.29,87.35,88.37,96.25,95.42,Upgrade
18,Total Assets,2589,2681,2811,2934,3299,3957,4320,4304,5645,5796,6174,6083,7715,7637,7787,7740,7072,6622,6255,6536,Upgrade
19,Accounts Payable,892.73,918.7,945.29,992.44,942.96,1011,1109,1108,1347,1369,1421,1501,1536,1361,1268,1422,1048,1021,805.63,934.54,Upgrade
20,Accrued Expenses,44.76,127.12,50.52,176.38,37.71,98.91,50.36,102.79,43.92,53.9,49.69,122.91,79.02,117.22,86.91,119.36,59.78,113.06,53.53,153.55,Upgrade
21,Short-Term Debt,292.62,304.89,332.2,402.65,386.18,572.47,561.03,677.53,741.51,733.22,797.37,867.47,735.6,1004,1166,1011,1036,818.67,805.97,888.61,Upgrade
22,Current Portion of Long-Term Debt,-,187.25,-,57.24,99.2,328.01,638.25,595.75,276.59,66.37,421.67,303.98,498.02,458.42,267.13,225.03,94.21,27.5,32.22,16.6,Upgrade
23,Current Portion of Leases,367.46,7.45,-,8.14,-,6.23,-,14.45,-,5.97,-,34.8,-,45.73,-,22.81,-,21.81,-,22.54,Upgrade
24,Current Income Taxes Payable,9.84,7.72,11.9,7.52,19.76,14.01,14.7,7.47,12.62,11.88,19.58,11.35,16.69,12.2,37.9,31.38,40.19,10.92,19.23,16.88,Upgrade
25,Current Unearned Revenue,173.66,168.19,181.09,164.39,156.47,166.79,152.63,117.71,159.16,158.17,366.14,150.04,327.66,307.9,238.72,172.13,244.97,213.65,230.18,-,Upgrade
26,Other Current Liabilities,239.55,190.79,456.72,243.48,312.61,308.35,336.95,251.88,227.51,240.59,264.65,252.16,353.81,231.38,263.91,255.63,196.82,108.53,147.68,297.33,Upgrade
27,Total Current Liabilities,2021,1912,1978,2052,1955,2505,2863,2876,2808,2639,3340,3244,3547,3538,3328,3259,2721,2335,2094,2330,Upgrade
28,Long-Term Debt,107,292.57,412.88,418.17,411.2,239.17,199.1,202.4,569.2,780,417.6,317.8,353.77,133.97,401.98,401.98,500.4,381,202.1,203.4,Upgrade
29,Long-Term Leases,5.18,5.27,6.15,5.58,5.26,6.62,6.75,8.56,12.25,14.05,17.07,17.14,42.28,56.61,51.13,18.52,2.61,30.18,35.81,41.32,Upgrade
30,Long-Term Deferred Tax Liabilities,31.87,32.27,33.04,32.45,55.2,57.43,62.21,48.65,115.13,118.09,124.77,133.55,166.17,174.28,185.41,189.98,131.48,132.17,145.33,150.44,Upgrade
31,Other Long-Term Liabilities,32.51,32.6,34.39,34.39,3.26,3.46,3.44,3.65,42.18,43.38,42.4,49.88,61.62,63.94,75.43,70.34,24.32,27.91,23.1,25.87,Upgrade
32,Total Liabilities,2197,2275,2464,2543,2430,2812,3135,3139,3547,3595,3942,3762,4170,3966,4042,3940,3380,2906,2501,2751,Upgrade
33,Common Stock,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,Upgrade
34,Additional Paid-In Capital,2380,2380,2299,2299,2299,2299,2299,2299,2299,2299,2299,2299,2299,2299,2305,2303,2303,2301,2307,2303,Upgrade
35,Retained Earnings,-3228,-3221,-3194,-3151,-2681,-2406,-2355,-2376,-1454,-1336,-1295,-1207,-13.96,112.26,162.09,228.88,79.87,63.41,89.11,141.38,Upgrade
36,Comprehensive Income & Other,61.66,65.84,61.18,63.87,70.12,71.11,59.5,60,62.61,48.31,37.58,37.29,59.43,57.29,75.17,65.46,102.79,144.39,151.15,132.02,Upgrade
37,Total Common Equity,412.45,423.58,364.9,410,886.65,1162,1202,1181,2106,2209,2240,2328,3543,3667,3741,3796,3684,3708,3745,3775,Upgrade
38,Minority Interest,-20.32,-17.89,-17.78,-18.63,-16.97,-16.97,-16.55,-16.35,-8.06,-8.01,-7.8,-7.63,2.12,3.45,3.58,3.97,8.31,8.53,9.21,9.73,Upgrade
39,Shareholders' Equity,392.13,405.69,347.12,391.37,869.67,1145,1186,1165,2098,2201,2232,2321,3545,3670,3744,3800,3693,3716,3755,3785,Upgrade
40,Total Liabilities & Equity,2589,2681,2811,2934,3299,3957,4320,4304,5645,5796,6174,6083,7715,7637,7787,7740,7072,6622,6255,6536,Upgrade
41,Total Debt,772.26,797.43,751.22,891.77,901.84,1152,1405,1499,1600,1600,1654,1541,1630,1699,1886,1679,1634,1279,1076,1172,Upgrade
42,Net Cash (Debt),-571.26,-612.77,-482.7,-579.43,-622.73,-604.15,-583.35,-644.43,-588.45,-315.55,-366.02,-360.06,-882.05,-1032,-998.63,-1079,-976.18,-659.05,-478.61,-318.27,Upgrade
43,Net Cash Per Share,-0.48,-0.51,-0.40,-0.48,-0.52,-0.50,-0.49,-0.54,-0.49,-0.26,-0.31,-0.30,-0.74,-0.86,-0.83,-0.90,-0.81,-0.55,-0.40,-0.27,Upgrade
44,Filing Date Shares Outstanding,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,Upgrade
45,Total Common Shares Outstanding,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,Upgrade
46,Working Capital,-177.32,-0.3,91.21,131.18,475.55,480.42,536.59,513.96,1150,1468,1159,1154,871.36,782.25,1117,1210,1685,1654,1515,1570,Upgrade
47,Book Value Per Share,0.34,0.35,0.30,0.34,0.74,0.97,1.00,0.99,1.76,1.84,1.87,1.94,2.96,3.06,3.12,3.17,3.07,3.09,3.12,3.15,Upgrade
48,Tangible Book Value,339.78,346.81,284.75,326.88,791.88,1064,1103,1078,1986,2089,2120,2204,2362,2481,2496,2548,2445,2455,2487,2518,Upgrade
49,Tangible Book Value Per Share,0.28,0.29,0.24,0.27,0.66,0.89,0.92,0.90,1.66,1.74,1.77,1.84,1.97,2.07,2.08,2.13,2.04,2.05,2.07,2.10,Upgrade
50,Buildings,-,373.04,-,125.7,-,103.56,-,103.56,-,-,-,103.56,-,103.68,-,103.68,-,103.69,-,98.66,Upgrade
51,Machinery,-,109.49,-,114.68,-,113.44,-,130.41,-,-,-,132.54,-,192.04,-,216.93,-,206.25,-,197.18,Upgrade
52,Construction In Progress,-,-,-,216.19,-,201.32,-,141.28,-,-,-,75.12,-,22.2,-,50.61,-,43.41,-,42.06,Upgrade
