,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,31812,36203,27863,31694,33817,34599,32290,33370,32402,28454,33519,29034,34266,34538,38379,40859,49206,46242,34508,27673,28127,Upgrade
1,Market Cap Growth,4.64%,4.64%,-13.71%,-5.02%,4.37%,21.60%,-3.67%,14.94%,-5.44%,-17.62%,-12.66%,-28.94%,-30.36%,-25.31%,11.22%,47.65%,74.95%,75.55%,17.39%,-14.80%,29.89%,Upgrade
2,Last Close Price,8.62,9.81,7.40,8.34,8.90,9.11,8.50,8.74,8.49,7.46,8.71,9.29,10.97,11.05,12.28,13.01,15.66,14.72,10.99,8.77,8.91,Upgrade
3,PE Ratio,23.17,26.31,21.45,21.30,19.68,21.47,21.11,19.97,27.04,17.77,18.17,14.78,14.79,18.82,20.45,21.93,26.42,23.28,20.55,20.14,21.66,Upgrade
4,PS Ratio,5.45,6.18,4.68,5.20,5.12,5.31,5.07,5.00,5.75,4.46,4.99,4.38,4.75,5.54,6.18,6.69,8.18,7.55,6.53,5.96,6.49,Upgrade
5,PB Ratio,0.96,1.09,0.85,0.96,1.03,1.07,1.01,1.05,1.03,0.92,1.10,1.18,1.39,1.46,1.65,1.78,2.18,2.09,1.60,1.31,1.35,Upgrade
6,P/FCF Ratio,1.73,1.97,-,28.29,-5.82,-,-5.59,-,4.98,-,3.97,-33.76,-,25.49,-,-15.82,-13.95,-,-,-5.92,-,Upgrade
7,P/OCF Ratio,1.95,1.95,-,23.95,-6.01,-,-5.77,-,4.86,-,3.91,-40.00,-,23.68,-,-16.55,-14.41,-,-,-6.04,-,Upgrade
8,Debt / Equity Ratio,1.10,1.10,1.55,1.31,1.62,1.37,1.41,1.49,1.24,1.01,1.01,1.72,1.52,1.39,1.33,0.97,1.01,1.03,0.98,0.90,0.52,Upgrade
9,Debt / FCF Ratio,1.97,1.97,-,38.74,-9.13,-,-7.85,-,5.97,-,3.64,-49.15,-,24.33,-,-8.61,-6.44,-,-,-4.08,-,Upgrade
10,Asset Turnover,0.06,0.04,-,0.06,0.06,0.05,0.07,0.06,0.07,0.07,0.04,0.11,0.09,0.08,0.09,0.08,0.11,0.09,0.10,0.11,Upgrade,
11,Quick Ratio,1.58,1.58,1.60,1.59,1.25,1.49,1.15,1.37,1.47,1.49,1.29,1.42,1.48,1.47,1.16,1.55,1.48,1.53,1.18,1.58,1.59,Upgrade
12,Current Ratio,1.71,1.71,1.73,1.72,1.64,1.61,1.50,1.47,1.56,1.59,1.57,1.51,1.58,1.59,1.50,1.69,1.60,1.69,1.56,1.72,1.71,Upgrade
13,Return on Equity (ROE),5.35%,1.06%,-,5.81%,4.82%,3.50%,7.62%,4.83%,3.66%,6.09%,2.07%,12.68%,8.98%,9.38%,8.43%,5.46%,10.35%,9.87%,9.07%,8.26%,Upgrade,
14,Return on Assets (ROA),1.57%,0.31%,-,1.70%,1.45%,1.02%,2.26%,1.55%,1.21%,1.75%,0.55%,3.58%,2.61%,2.93%,2.81%,1.83%,3.46%,3.30%,3.38%,3.39%,Upgrade,
15,Earnings Yield,4.33%,3.80%,4.66%,4.69%,5.08%,4.66%,4.74%,5.01%,3.70%,5.63%,5.50%,6.77%,6.76%,5.31%,4.89%,4.56%,3.79%,4.30%,4.87%,4.96%,4.62%,Upgrade
16,FCF Yield,57.88%,50.86%,2.24%,3.53%,-17.19%,-13.65%,-17.88%,0.25%,20.07%,-2.22%,25.20%,-2.96%,-10.89%,3.92%,-14.14%,-6.32%,-7.17%,-11.52%,-5.48%,-16.90%,-6.99%,Upgrade
17,Dividend Yield,1.63%,-,-,-,1.57%,-,-,-,0.47%,-,-,-,0.64%,-,-,-,0.45%,-,-,-,0.56%,Upgrade
18,Payout Ratio,92.30%,160.64%,292.68%,39.89%,33.42%,36.48%,123.18%,24.27%,41.05%,147.25%,60.70%,99.89%,14.20%,20.44%,76.95%,26.06%,13.60%,8.99%,77.87%,6.50%,8.15%,Upgrade
19,Buyback Yield / Dilution,0.68%,1.06%,0.62%,0.76%,0.29%,0.10%,-6.74%,-23.02%,-22.87%,-23.43%,-14.76%,-0.64%,0.04%,-0.04%,-0.55%,0.55%,-0.35%,-0.08%,1.07%,-0.65%,0.27%,Upgrade
20,Total Shareholder Return,2.31%,1.06%,0.62%,0.76%,1.87%,0.10%,-6.74%,-23.02%,-22.39%,-23.43%,-14.76%,-0.64%,0.68%,-0.04%,-0.55%,0.55%,0.09%,-0.08%,1.07%,-0.65%,0.83%,Upgrade
