,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+4 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+4 Quarters
0,Market Capitalization,106,120,120,142,197,162,143,152,155,175,162,168,181,192,172,149,144,118,143,196,236,Upgrade
1,Market Cap Growth,-25.93%,-25.93%,-15.97%,-7.09%,27.13%,-7.53%,-11.85%,-9.29%,-14.57%,-8.75%,-5.59%,12.90%,25.83%,63.27%,20.17%,-23.93%,-39.09%,-,-,-,-,Upgrade
2,Enterprise Value,82,117,101,117,172,140,121,130,133,150,137,164,178,156,136,152,147,110,135,188,229,Upgrade
3,Last Close Price,0.09,0.10,0.10,0.12,0.16,0.14,0.12,0.13,0.13,0.15,0.14,0.14,0.15,0.16,0.14,0.12,0.12,0.10,0.12,0.16,0.20,Upgrade
4,PE Ratio,-,-,-,-,-,-58.21,-25.83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.99,1.12,1.16,1.50,3.07,4.12,6.85,16.47,11.04,11.20,9.40,11.49,14.08,18.88,26.83,7.40,2.43,1.14,0.97,1.09,1.30,Upgrade
6,PB Ratio,3.82,4.34,4.34,4.21,5.02,4.14,3.95,4.22,-,4.18,3.36,3.48,-,2.99,2.35,2.04,-,1.37,1.45,1.99,-,Upgrade
7,P/TBV Ratio,4.34,4.34,4.34,4.21,5.02,4.14,3.95,4.22,-,4.18,3.36,3.48,-,3.04,2.39,2.07,-,1.40,1.45,1.99,-,Upgrade
8,EV/Sales Ratio,0.77,1.09,0.97,1.23,2.68,3.56,5.80,14.07,9.45,9.61,7.95,11.24,13.79,15.37,21.26,7.57,2.49,1.07,0.92,1.04,1.26,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,100.25,-708.63,-36.73,-,-,-,-,-17.05,-,-,-,-,-,-,-,9.35,8.43,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-35.11,-17.04,-,-,-,-,-,-,-,-,-,-,-,-,-,9.79,Upgrade
11,Debt / Equity Ratio,0.10,0.10,0.10,0.10,0.13,0.13,0.20,0.20,-,0.20,0.21,0.21,-,0.19,0.20,0.20,-,0.09,0.04,0.04,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,7.56,1.01,0.56,-,-,-,-,4.77,-,-,-,-,-,-,-,0.89,-,Upgrade
13,Asset Turnover,1.83,1.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Quick Ratio,1.63,1.63,1.63,1.43,-,1.80,-,3.29,-,3.42,-,4.29,-,2.44,-,5.96,-,1.10,-,1.60,-,Upgrade
15,Current Ratio,1.75,1.75,1.75,2.06,-,2.38,-,4.07,-,4.30,-,5.29,-,6.38,-,6.90,-,7.21,-,4.85,-,Upgrade
16,Return on Equity (ROE),-42.81%,-38.62%,-53.04%,-7.00%,6.78%,25.82%,-,-,-18.70%,-34.97%,-,-,-25.37%,-24.71%,-,-,-32.27%,-21.14%,-,-,Upgrade,
17,Return on Assets (ROA),-15.03%,-14.24%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Capital (ROIC),-26.09%,-23.56%,-31.46%,-3.78%,2.92%,13.37%,-,-,-11.91%,-19.56%,-,-,-14.00%,-12.96%,-,-,-16.20%,-12.84%,-,-,Upgrade,
19,Return on Capital Employed (ROCE),-,-,-,-,-,-9.49%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Earnings Yield,-10.83%,-9.53%,-6.53%,-1.80%,-1.01%,-1.72%,-3.87%,-7.93%,-12.02%,-12.75%,-15.17%,-14.79%,-12.19%,-11.31%,-14.44%,-17.12%,-12.34%,-16.68%,-5.43%,-0.54%,1.78%,Upgrade
21,FCF Yield,-13.09%,-0.78%,-0.39%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-,-33.33%,-,-,-,-,0.20%,-32.52%,-33.33%,-,-33.60%,-0.61%,Upgrade,
23,Total Shareholder Return,-,-,-,-,-,-,-,-,-,-33.33%,-,-,-,-,0.20%,-32.52%,-33.33%,-,-33.60%,-0.61%,Upgrade,
