,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Revenue,6.08,6.08,4.49,6.64,3.62,3.6,3.37,2.37,0.57,3.07,-2.15,0.95,6.49,7.46,4.03,2.83,0.36,2.94,11.18,11.16,Upgrade
1,Revenue Growth (YoY),67.85%,68.66%,33.14%,179.59%,536.27%,17.16%,-,149.76%,-91.24%,-58.79%,-,-66.43%,1711.48%,153.86%,-64.00%,-74.63%,-96.93%,-82.54%,-14.73%,-42.79%,Upgrade
2,Cost of Revenue,4.86,4.86,4.24,5.01,2.74,3.28,3.96,2.56,2.67,3.18,1.84,2.43,6.73,7.25,4.61,2.43,0.7,2.23,9.08,8.13,Upgrade
3,Gross Profit,1.21,1.21,0.24,1.62,0.88,0.32,-0.59,-0.19,-2.1,-0.11,-3.99,-1.48,-0.24,0.21,-0.59,0.4,-0.34,0.71,2.1,3.02,Upgrade
4,"Selling, General & Admin",1.23,1.23,1.3,1.13,1.77,1.11,1.2,0.9,0.96,0.88,1.33,0.81,1.17,1.03,1.82,0.86,0.96,0.92,1.16,1.3,Upgrade
5,Operating Expenses,1.23,1.23,1.3,1.13,1.77,1.11,1.2,0.9,0.96,0.88,1.33,0.81,1.17,1.03,1.91,0.86,0.96,0.92,1.16,1.3,Upgrade
6,Operating Income,-0.01,-0.01,-1.06,0.49,-0.89,-0.79,-1.79,-1.09,-3.06,-0.98,-5.32,-2.29,-1.41,-0.82,-2.5,-0.47,-1.3,-0.21,0.94,1.73,Upgrade
7,Interest Expense,-0.03,-0.03,-0.03,-0.03,-0.02,-0.03,-0.02,-0.04,-0.04,-0.05,-0.01,-0.06,-0.06,-0.06,-0.06,-0.04,-0.04,-0.05,-0.08,-0.03,Upgrade
8,Interest & Investment Income,-,-,0.02,-,-,-,0,-,-,-,0.02,-,-,-,0.06,-,-,-,0.08,-,Upgrade
9,Other Non Operating Income (Expenses),0.17,0.17,0.36,0.06,0.08,0.03,-0.1,0.06,0.09,0.1,-0.26,0.13,0.12,0.14,-0.19,0.06,0.04,-0.01,-0.16,-0.13,Upgrade
10,EBT Excluding Unusual Items,0.13,0.13,-0.71,0.52,-0.84,-0.79,-1.91,-1.06,-3,-0.94,-5.57,-2.22,-1.36,-0.74,-2.68,-0.45,-1.3,-0.27,0.78,1.56,Upgrade
11,Gain (Loss) on Sale of Assets,-,-,0.34,0.01,-,-,-,0,-,-,-0,0,-,-,-,-,-,-,-0,-,Upgrade
12,Other Unusual Items,-,-,-,-,-,-,0.15,-,-,-,0.32,-,-,-,0.81,-,0.11,-,0.01,-,Upgrade
13,Pretax Income,0.13,0.13,-0.37,0.53,-0.84,-0.76,-1.76,-1.06,-3,-0.94,-5.24,-2.22,-1.36,-0.74,-1.88,-0.45,-1.19,-0.25,0.79,1.56,Upgrade
14,Income Tax Expense,0.01,0.01,-,-,-,-,0,-,-,-,-0.02,0.01,-,-,-0.66,-,-,0.28,0.35,0.27,Upgrade
15,Net Income,0.12,0.12,-0.37,0.53,-0.84,-0.76,-1.76,-1.06,-3,-0.94,-5.23,-2.23,-1.36,-0.74,-1.22,-0.45,-1.19,-0.52,0.44,1.29,Upgrade
16,Net Income to Common,0.12,0.12,-0.37,0.53,-0.84,-0.76,-1.76,-1.06,-3,-0.94,-5.23,-2.23,-1.36,-0.74,-1.22,-0.45,-1.19,-0.52,0.44,1.29,Upgrade
17,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-59.22%,-44.81%,Upgrade
18,Shares Outstanding (Basic),480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,Upgrade
19,Shares Outstanding (Diluted),480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,Upgrade
20,Shares Change (YoY),0.00%,0.00%,0.00%,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,EPS (Basic),0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.01,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,Upgrade
22,EPS (Diluted),0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.00,-0.01,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,Upgrade
23,EPS Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-59.24%,-44.82%,Upgrade
24,Free Cash Flow,-1.06,-1.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Free Cash Flow Per Share,-0.00,-0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Gross Margin,19.97%,19.97%,5.42%,24.47%,24.21%,8.81%,-17.46%,-7.90%,-,-3.43%,-,-155.93%,-3.70%,2.77%,-14.57%,14.05%,-94.34%,24.00%,18.82%,27.10%,Upgrade
27,Operating Margin,-0.21%,-0.21%,-23.54%,7.42%,-24.68%,-21.96%,-53.14%,-45.75%,-538.39%,-32.02%,-,-240.94%,-21.75%,-10.99%,-62.01%,-16.51%,-362.84%,-7.17%,8.43%,15.48%,Upgrade
28,Profit Margin,2.01%,2.01%,-8.17%,7.93%,-23.09%,-21.15%,-52.20%,-44.76%,-528.21%,-30.51%,-,-234.42%,-20.90%,-9.95%,-30.29%,-16.03%,-333.32%,-17.79%,3.96%,11.57%,Upgrade
29,Free Cash Flow Margin,-17.47%,-17.47%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,EBITDA,0.22,0.22,-0.82,0.73,-0.71,-0.56,-1.56,-0.86,-2.82,-0.76,-5.09,-2.04,-1.19,-0.57,-2.25,-0.27,-1.02,-0.01,1.14,1.91,Upgrade
31,EBITDA Margin,3.62%,3.62%,-18.28%,10.93%,-19.52%,-15.49%,-46.22%,-36.17%,-,-24.63%,-,-214.56%,-18.35%,-7.63%,-55.78%,-9.40%,-283.76%,-0.32%,10.23%,17.14%,Upgrade
32,D&A For EBITDA,0.23,0.23,0.24,0.23,0.19,0.23,0.23,0.23,0.24,0.23,0.23,0.25,0.22,0.25,0.25,0.2,0.28,0.2,0.2,0.18,Upgrade
33,EBIT,-0.01,-0.01,-1.06,0.49,-0.89,-0.79,-1.79,-1.09,-3.06,-0.98,-5.32,-2.29,-1.41,-0.82,-2.5,-0.47,-1.3,-0.21,0.94,1.73,Upgrade
34,EBIT Margin,-0.21%,-0.21%,-23.54%,7.42%,-24.68%,-21.96%,-53.14%,-45.75%,-,-32.02%,-,-240.94%,-21.75%,-10.99%,-62.01%,-16.51%,-,-7.17%,8.43%,15.48%,Upgrade
35,Effective Tax Rate,7.67%,7.67%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.09%,17.24%,Upgrade
