,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Market Capitalization,66,103,99,307,590,758,950,1042,1042,1066,1186,1056,1066,1147,754,86,44,202,223,216,216,Upgrade
1,Market Cap Growth,-86.46%,-86.46%,-89.60%,-70.51%,-43.32%,-28.83%,-19.84%,-1.36%,-2.25%,-7.11%,57.32%,1122.22%,2313.04%,469.05%,237.63%,-60.00%,-79.56%,-6.67%,10.71%,52.54%,76.47%,Upgrade
2,Enterprise Value,65,106,102,309,592,752,944,1036,1036,1061,1181,1062,1071,1147,753,96,53,220,243,200,199,Upgrade
3,Last Close Price,0.14,0.21,0.21,0.64,1.23,1.58,1.98,2.17,2.17,2.22,2.47,2.20,2.22,2.39,1.57,0.18,0.09,0.42,0.47,0.45,0.45,Upgrade
4,PE Ratio,28.28,44.16,-30.74,-,-36.37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.00,6.38,Upgrade
5,PS Ratio,0.49,0.77,0.82,2.83,5.98,10.10,16.24,19.08,49.28,77.41,24.50,14.32,9.81,9.55,8.88,1.45,0.45,1.41,1.11,0.73,0.72,Upgrade
6,PB Ratio,1.15,1.80,1.72,5.33,10.82,13.76,14.43,16.06,-,13.55,11.44,10.19,-,7.84,4.75,0.54,-,1.25,1.33,1.21,1.31,Upgrade
7,P/TBV Ratio,1.80,1.80,1.72,5.33,10.82,13.76,14.43,16.06,-,13.55,11.44,10.19,-,7.84,4.75,0.54,-,1.25,1.33,1.21,1.31,Upgrade
8,EV/Sales Ratio,0.49,0.79,0.84,2.85,5.99,10.02,16.13,18.97,48.99,77.10,24.41,-,9.86,9.54,8.88,1.61,0.54,1.54,1.20,0.68,0.67,Upgrade
9,EV/EBITDA Ratio,10.15,53.39,-30.11,-,-49.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.10,3.93,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-34.62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.51,4.28,Upgrade
11,Debt / Equity Ratio,0.32,0.32,0.32,0.39,0.16,0.16,0.33,0.33,-,0.31,0.27,0.27,-,0.18,0.28,0.28,-,0.13,0.18,0.18,0.14,Upgrade
12,Debt / EBITDA Ratio,2.79,2.03,2.03,-,0.54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.18,0.53,Upgrade
13,Asset Turnover,1.31,1.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Quick Ratio,2.07,2.07,2.07,1.47,-,2.78,-,1.76,-,3.64,-,4.36,-,4.21,-,4.01,-,3.20,-,2.49,-,Upgrade
15,Current Ratio,2.17,2.17,2.17,2.06,-,3.09,-,1.92,-,4.07,-,4.76,-,4.76,-,4.43,-,3.51,-,2.70,-,Upgrade
16,Return on Equity (ROE),4.92%,4.97%,-15.23%,22.11%,-32.35%,-27.32%,-,-,-75.45%,-20.94%,-,-,-20.57%,-10.82%,-,-,-15.95%,-6.79%,5.91%,17.75%,Upgrade,
17,Return on Assets (ROA),-0.18%,-0.18%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Capital (ROIC),-0.25%,-0.24%,-21.42%,11.10%,-17.20%,-13.29%,-,-,-37.23%,-10.78%,-,-,-10.84%,-5.82%,-,-,-9.39%,-1.45%,6.79%,13.01%,Upgrade,
19,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23.00%,-,Upgrade
20,Earnings Yield,3.54%,2.26%,-3.25%,-2.77%,-2.75%,-3.37%,-4.09%,-3.78%,-5.37%,-6.03%,-4.76%,-5.23%,-2.99%,-1.90%,-2.77%,-23.02%,-22.23%,0.04%,6.04%,14.29%,15.67%,Upgrade
21,FCF Yield,-13.33%,-11.90%,-6.23%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Total Shareholder Return,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
