,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,241,242,305,334,426,622,878,1297,1454,1691,2600,Upgrade
1,Market Cap Growth,-27.45%,-27.45%,-28.31%,-46.32%,-51.49%,-52.02%,-39.64%,-23.30%,-44.07%,-52.67%,-48.78%,Upgrade
2,Enterprise Value,785,919,1606,1934,2051,2289,2503,3094,4313,4885,6110,Upgrade
3,Last Close Price,0.18,0.18,0.23,0.26,0.33,0.47,0.67,0.99,1.11,1.28,2.32,Upgrade
4,Forward PE,-,11.41,11.41,11.41,11.41,11.41,11.41,11.41,11.41,11.41,11.41,Upgrade
5,PS Ratio,0.01,0.01,0.02,0.03,-,0.09,-,0.15,-,0.31,-,Upgrade
6,PB Ratio,0.46,0.28,0.23,0.13,0.11,0.15,0.20,0.27,0.30,0.33,0.49,Upgrade
7,P/TBV Ratio,0.58,0.58,0.59,0.23,0.26,0.34,0.46,0.67,0.72,0.97,1.58,Upgrade
8,P/FCF Ratio,4.66,-,-,2.20,-,73.92,-,-,-,10.91,-,Upgrade
9,P/OCF Ratio,4.54,-,-,2.20,-,66.82,-,-,-,10.65,-,Upgrade
10,PEG Ratio,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,Upgrade
11,EV/Sales Ratio,0.05,0.06,0.08,0.20,-,0.32,-,0.36,-,0.88,-,Upgrade
12,EV/EBITDA Ratio,-,-,8.32,27.66,-,434.46,-,39.42,-,95.10,-,Upgrade
13,EV/EBIT Ratio,-,-,22.46,65.70,-,-,-,87.50,-,47879.15,-,Upgrade
14,EV/FCF Ratio,15.18,-,-,12.76,-,271.88,-,-,-,31.51,-,Upgrade
15,Debt / Equity Ratio,0.58,0.58,0.35,0.37,0.33,0.30,0.29,0.26,0.32,0.51,0.53,Upgrade
16,Debt / FCF Ratio,9.58,-,-,6.18,-,146.13,-,-,-,16.91,-,Upgrade
17,Return on Capital Employed (ROCE),-,-,5.47%,0.95%,-,-,-,0.64%,-,0.00%,-,Upgrade
18,Earnings Yield,-482.55%,-479.94%,-660.37%,-262.12%,-,-14.07%,-,-9.60%,-,-16.13%,-,Upgrade
19,FCF Yield,21.45%,-27.00%,-,45.36%,-,1.35%,-,-11.84%,-,9.17%,-,Upgrade
20,Buyback Yield / Dilution,-,-,-,-,-,-,-12.37%,-,-4.03%,-,Upgrade,
21,Total Shareholder Return,-,-,-,-,-,-,-12.37%,-,-4.03%,-,Upgrade,
