,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,82.78,578.62,203.56,201.81,69.91,98.96,20.2,79.69,13.86,62,Upgrade
1,Revenue Growth (YoY),-59.34%,186.72%,191.18%,103.93%,246.08%,24.18%,45.70%,28.53%,22.45%,10.89%,Upgrade
2,Cost of Revenue,61.06,545.79,176.88,179.32,54.77,84.37,10.32,69.73,5.21,47.97,Upgrade
3,Gross Profit,21.71,32.84,26.68,22.49,15.14,14.59,9.88,9.96,8.65,14.04,Upgrade
4,"Selling, General & Admin",18.92,31.36,24.39,33.61,27.81,19.67,17.2,18.11,18.06,19.59,Upgrade
5,Other Operating Expenses,-0.5,-6.73,-0.62,-0.77,-0.75,-0.14,-2.6,-1.19,-0.67,-1.56,Upgrade
6,Operating Expenses,20.7,26.51,23.94,33.64,26.18,20.44,13.6,18.5,17.32,17.86,Upgrade
7,Operating Income,1.02,6.33,2.74,-11.15,-11.04,-5.85,-3.72,-8.54,-8.66,-3.82,Upgrade
8,Interest Expense,-3.29,-2.87,-3.85,-2.1,-1.58,-0.84,-0.93,-1.11,-1.04,-1.05,Upgrade
9,Interest & Investment Income,0.17,0.01,0.01,0.02,0.03,0.07,0.13,-,0.39,0.4,Upgrade
10,Earnings From Equity Investments,-,-0.01,-,-,-,-,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),0.03,-0.14,0.21,-2.59,0.02,1.06,-,-0.03,0.03,0.02,Upgrade
12,Other Non Operating Income (Expenses),-,2.14,0.55,11.04,-,-,-,-,-,-,Upgrade
13,EBT Excluding Unusual Items,-2.07,5.45,-0.36,-4.78,-12.57,-5.56,-4.52,-9.68,-9.28,-4.45,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,0,-,0.01,0.01,0.12,0.01,0.02,Upgrade
15,Gain (Loss) on Sale of Assets,-0.04,-0.01,-0.17,-0.01,-,0.07,0.02,-,-,-,Upgrade
16,Asset Writedown,3.69,-21.05,4.3,12.23,-3.11,-5.13,-,10.81,-,8.2,Upgrade
17,Legal Settlements,-,-,-,-,-,-,-,1.61,-,-,Upgrade
18,Other Unusual Items,0.67,-,1.35,2.64,2.2,-12.11,-,6.58,-,-2.98,Upgrade
19,Pretax Income,2.25,-15.61,5.12,10.08,-13.48,-22.73,-4.5,9.44,-9.27,0.79,Upgrade
20,Income Tax Expense,-0.08,-12.91,1.62,-14.69,-2.3,-3.52,-0.89,0.76,-0.81,4.26,Upgrade
21,Earnings From Continuing Operations,2.32,-2.69,3.5,24.77,-11.18,-19.21,-3.61,8.68,-8.46,-3.47,Upgrade
22,Minority Interest in Earnings,0.02,0.04,-0.19,0.22,-0.53,1.42,-0.47,0.54,0.88,-0.85,Upgrade
23,Net Income,2.34,-2.66,3.31,24.99,-11.71,-17.79,-4.07,9.22,-7.58,-4.32,Upgrade
24,Net Income to Common,2.34,-2.66,3.31,24.99,-11.71,-17.79,-4.07,9.22,-7.58,-4.32,Upgrade
25,Net Income Growth,-29.26%,-,-,-,-,-,-,-,-,-,Upgrade
26,Shares Outstanding (Basic),486,484,482,368,293,261,244,234,209,205,Upgrade
27,Shares Outstanding (Diluted),486,484,502,371,293,261,244,234,209,205,Upgrade
28,Shares Change (YoY),-3.12%,30.38%,71.32%,41.95%,19.98%,11.62%,16.67%,14.29%,20.00%,17.36%,Upgrade
29,EPS (Basic),0.00,-0.01,0.01,0.07,-0.04,-0.07,-0.02,0.04,-0.04,-0.02,Upgrade
30,EPS (Diluted),0.00,-0.01,0.01,0.07,-0.04,-0.07,-0.02,0.04,-0.04,-0.02,Upgrade
31,EPS Growth,-18.49%,-,-,-,-,-,-,-,-,-,Upgrade
32,Free Cash Flow,60.05,-55.75,62.22,-217.58,-4.48,0.54,-4.67,5.7,-4.48,6.16,Upgrade
33,Free Cash Flow Per Share,0.12,-0.12,0.12,-0.59,-0.02,0.00,-0.02,0.02,-0.02,0.03,Upgrade
34,Operating Margin,1.23%,1.09%,1.34%,-5.53%,-15.79%,-5.91%,-18.42%,-10.71%,-62.49%,-6.16%,Upgrade
35,Profit Margin,2.83%,-0.46%,1.63%,12.38%,-16.74%,-17.97%,-20.16%,11.57%,-54.68%,-6.97%,Upgrade
36,Free Cash Flow Margin,72.54%,-9.63%,30.57%,-107.81%,-6.41%,0.54%,-23.09%,7.15%,-32.29%,9.93%,Upgrade
37,EBITDA,1.49,6.7,3.22,-10.98,-10.37,-5.41,-3.23,-8.22,-8.31,-3.46,Upgrade
38,D&A For EBITDA,0.47,0.38,0.48,0.17,0.67,0.44,0.49,0.32,0.35,0.36,Upgrade
39,EBIT,1.02,6.33,2.74,-11.15,-11.04,-5.85,-3.72,-8.54,-8.66,-3.82,Upgrade
