,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3351,3145,2993,3364,2899,2715,2894,2614,2223,2894,2456,2995,3148,2804,2054,1801,1701,1769,1679,1822,1843,Upgrade
1,Market Cap Growth,15.84%,15.84%,3.43%,28.69%,30.40%,-6.20%,17.85%,-12.70%,-29.36%,3.20%,19.54%,66.28%,85.09%,58.51%,22.33%,-1.16%,-7.74%,-6.94%,-27.89%,-34.78%,-18.27%,Upgrade
2,Enterprise Value,3153,2900,2910,3477,3454,2624,3143,2722,2579,2822,2539,3011,3143,2818,2242,1645,1544,1591,1673,1581,1602,Upgrade
3,Last Close Price,4.88,4.58,4.36,4.90,5.49,5.14,5.48,4.92,4.19,5.45,4.60,5.61,5.89,5.25,3.83,3.36,3.17,3.30,3.11,3.38,3.42,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,36.96,54.19,55.95,22.21,16.35,17.62,44.63,149.36,-56.08,-,129.96,Upgrade
5,PS Ratio,0.96,0.98,0.94,1.13,1.03,1.01,1.09,0.95,0.76,0.90,0.75,0.89,0.95,0.91,0.72,0.68,0.72,0.76,0.68,0.69,0.62,Upgrade
6,PB Ratio,1.83,1.72,1.63,1.83,2.30,2.05,2.14,1.86,1.57,1.96,1.61,1.99,2.12,1.90,1.39,1.23,1.18,1.29,1.18,1.28,1.26,Upgrade
7,P/TBV Ratio,1.95,1.95,1.85,2.08,2.80,2.45,2.21,1.92,1.62,2.01,1.65,2.05,2.18,1.95,1.43,1.27,1.22,1.33,1.26,1.37,1.34,Upgrade
8,P/FCF Ratio,-,-,-4.06,-,-,-,-,-,-,-,-,-,-,125.68,-,-,-,-7.83,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-5.69,-,-,-,-,-,-,-,-,-,-,77.82,-,-,-,-8.68,-,-,10.62,Upgrade
10,EV/Sales Ratio,0.98,0.91,0.92,1.16,1.23,0.97,1.18,0.99,0.89,0.88,0.77,0.90,0.95,0.92,0.78,0.63,0.66,0.68,0.68,0.60,0.54,Upgrade
11,EV/EBITDA Ratio,129.01,95.34,-,-201.34,-,-48.21,-,-181.38,-,-,16.11,16.63,17.10,14.38,11.43,14.83,15.43,31.48,-,51.20,-,Upgrade
12,EV/EBIT Ratio,-,-70.77,-,-39.83,-,-,-,-,-,-,35.29,32.49,-,26.82,21.75,97.13,396.76,-33.30,-,-22.50,-,Upgrade
13,EV/FCF Ratio,-7.81,-,-3.95,-,-,-,-,-,-,-,-,-,-,126.31,-,-,-,-7.04,-,-,-,Upgrade
14,Debt / Equity Ratio,0.10,0.10,0.10,0.49,0.84,0.81,0.61,0.66,0.57,0.53,0.46,0.44,0.31,0.40,0.45,0.49,0.35,0.41,0.47,0.37,0.22,Upgrade
15,Debt / EBITDA Ratio,7.79,1.70,-,10.81,-,21.49,-,16.73,-,-,5.50,3.11,6.30,2.75,2.99,3.24,4.15,2.57,-,2.96,-,Upgrade
16,Debt / FCF Ratio,-,-,-0.26,-,-,-,-,-,-,-,-,-,-,26.73,-,-,-,-2.47,-,-,-,Upgrade
17,Asset Turnover,1.04,1.01,0.87,0.92,0.92,0.82,0.75,0.84,0.89,0.88,0.96,1.15,0.97,0.99,0.96,0.97,0.80,0.78,0.65,0.97,Upgrade,
18,Inventory Turnover,6.77,6.48,7.72,6.84,7.54,6.75,6.24,5.23,6.65,6.03,6.04,6.91,7.76,6.23,6.49,6.25,6.70,4.94,5.03,3.94,7.50,Upgrade
19,Quick Ratio,1.06,1.06,1.19,1.07,0.78,0.59,0.85,0.70,0.79,0.74,0.87,0.88,0.90,0.84,0.93,0.77,0.94,0.89,0.91,0.66,0.78,Upgrade
