,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H1 2020
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Aug '19 Aug 31, 2019"
0,Revenue,298.86,352.9,265.29,132.35,205.96,212.55,336.29,219.01,262.7,74.92
1,Revenue Growth (YoY),12.65%,166.63%,28.81%,-37.73%,-38.75%,-2.95%,28.01%,192.33%,-,-
2,Cost of Revenue,285.39,333.9,249.54,125.52,200.89,208.43,294.24,191.68,229.21,65.38
3,Gross Profit,13.47,19,15.76,6.84,5.07,4.12,42.05,27.33,33.5,9.54
4,"Selling, General & Admin",16.31,6.09,5.34,5.89,5.18,6.96,4.45,4.89,2.63,1.71
5,Operating Expenses,16.31,8.58,5.34,7.17,10.69,14.6,4.45,5.62,4.14,1.88
6,Operating Income,-2.84,10.42,10.42,-0.33,-5.62,-10.48,37.6,21.71,29.36,7.66
7,Interest Expense,-0.8,-0.72,-0.43,-0.4,-0.27,-0.27,-0.27,-0.25,-0.04,-0.08
8,Interest & Investment Income,0.01,0.01,0.03,0.01,-,-,-,-,-,-
9,Other Non Operating Income (Expenses),0.04,-,-,-,0.03,0.01,0,-1.12,1.46,0.23
10,EBT Excluding Unusual Items,-3.59,9.72,10.03,-0.71,-5.87,-10.75,37.33,20.34,30.78,7.81
11,Gain (Loss) on Sale of Investments,0.07,0.05,0.07,0.05,0.08,0.05,0.09,0.08,-1.14,-
12,Gain (Loss) on Sale of Assets,0.01,0.06,1.23,0.11,-,-,-,1.17,-,-
13,Other Unusual Items,-,-,-,4.08,2.11,0.44,1.09,-3.74,-7.47,-
14,Pretax Income,-3.51,9.83,11.33,3.54,-3.69,-10.25,38.51,17.85,22.16,7.81
15,Income Tax Expense,1.32,2.21,1.69,-1.13,-0.02,-1.59,6.33,3.9,4.98,1.29
16,Earnings From Continuing Operations,-4.82,7.62,9.64,4.67,-3.67,-8.66,32.18,13.95,17.18,6.52
17,Earnings From Discontinued Operations,-0,-,-,-,-,-,-,-,-,-
18,Net Income,-4.83,7.62,9.64,4.67,-3.67,-8.66,32.18,13.95,17.18,6.52
19,Net Income to Common,-4.83,7.62,9.64,4.67,-3.67,-8.66,32.18,13.95,17.18,6.52
20,Net Income Growth,-,63.20%,-,-,-,-,87.28%,114.01%,-,-
21,Shares Outstanding (Basic),1035,1000,1000,1000,1000,1000,1000,779,750,-
22,Shares Outstanding (Diluted),1035,1000,1000,1000,1000,1000,1000,779,750,-
23,Shares Change (YoY),3.50%,-,-,-,-,28.41%,33.33%,-,-,-
24,EPS (Basic),-0.00,0.01,0.01,0.00,-0.00,-0.01,0.03,0.02,0.02,-
25,EPS (Diluted),-0.00,0.01,0.01,0.00,-0.00,-0.01,0.03,0.02,0.02,-
26,EPS Growth,-,63.20%,-,-,-,-,40.47%,-,-,-
27,Free Cash Flow,-32.47,-21.35,-16.6,22.64,-24.38,-37.86,-31.06,-26.64,-7.67,10.32
28,Free Cash Flow Per Share,-0.03,-0.02,-0.02,0.02,-0.02,-0.04,-0.03,-0.03,-0.01,-
29,Operating Margin,-0.95%,2.95%,3.93%,-0.25%,-2.73%,-4.93%,11.18%,9.91%,11.18%,10.22%
30,Profit Margin,-1.62%,2.16%,3.63%,3.53%,-1.78%,-4.08%,9.57%,6.37%,6.54%,8.70%
31,Free Cash Flow Margin,-10.86%,-6.05%,-6.26%,17.10%,-11.84%,-17.81%,-9.24%,-12.16%,-2.92%,13.77%
32,EBITDA,3.17,17.17,17.63,6.53,1.18,-3.19,44.03,26.12,33.15,10.24
33,D&A For EBITDA,6.01,6.76,7.21,6.86,6.8,7.3,6.44,4.42,3.79,2.58
34,EBIT,-2.84,10.42,10.42,-0.33,-5.62,-10.48,37.6,21.71,29.36,7.66
