,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,769.3,1104,843.06,1024,732.78,1008,581.28,680.13,609.14,1195,Upgrade
1,Other Revenue,0.66,0.99,1.65,10.1,-1.58,2.24,0.96,1.54,-3.84,-,Upgrade
2,Revenue,769.95,1105,844.71,1034,731.19,1010,582.24,681.67,605.3,1195,Upgrade
3,Revenue Growth (YoY),-8.85%,6.83%,15.53%,2.45%,25.58%,48.13%,-3.81%,-42.94%,-19.80%,28.31%,Upgrade
4,Cost of Revenue,322.78,480.44,372.56,386.81,280.89,441.51,192.69,339.51,226.46,504.98,Upgrade
5,Gross Profit,447.18,624.73,472.15,647.67,450.31,568.24,389.55,342.16,378.84,689.74,Upgrade
6,"Selling, General & Admin",355.85,424.36,326.84,393.65,311.81,379.63,251.44,311.03,240.34,320.06,Upgrade
7,Other Operating Expenses,115.92,97.56,85.76,146.23,74.84,127.24,62.27,107.85,54.88,119.06,Upgrade
8,Operating Expenses,498.63,608.04,444.08,611.12,416.39,557.76,347.91,474.77,334.65,484.39,Upgrade
9,Operating Income,-51.45,16.69,28.07,36.54,33.91,10.49,41.65,-132.61,44.19,205.34,Upgrade
10,Interest Expense,-15.7,-14.6,-13.14,-16.23,-19.02,-20.33,-19.22,-19.1,-15.5,-16.21,Upgrade
11,Interest & Investment Income,0.93,0.6,0.14,0.42,0.22,0.35,0.28,0.16,0.65,2.09,Upgrade
12,Earnings From Equity Investments,1.09,-1.43,0.12,0.92,-0.1,0.49,-0.02,0.15,-,-,Upgrade
13,Currency Exchange Gain (Loss),-0.07,0.25,0.04,-16.26,0.11,1.72,0.08,27.74,0.18,-12.87,Upgrade
14,Other Non Operating Income (Expenses),-3.53,-1.89,-2.72,-1.84,-2.35,-2.32,-1.28,-5.44,-1.27,-3.27,Upgrade
15,EBT Excluding Unusual Items,-68.73,-0.39,12.51,3.56,12.76,-9.6,21.48,-129.1,28.25,175.09,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-1.34,Upgrade
17,Gain (Loss) on Sale of Assets,-,9.43,-,-,-,-,-,-,-,-,Upgrade
18,Asset Writedown,-,-,-,-,-,-,-,-,-,-0.71,Upgrade
19,Other Unusual Items,-,-,-,-0.08,-,-,-,-,-,-1.17,Upgrade
20,Pretax Income,-68.73,9.04,12.51,3.49,12.76,-9.6,21.48,-129.1,28.25,171.87,Upgrade
21,Income Tax Expense,-3.71,7.08,5.69,4.05,4.73,0.99,6.7,-12.07,9.63,46.97,Upgrade
22,Earnings From Continuing Operations,-65.02,1.97,6.81,-0.57,8.03,-10.59,14.78,-117.03,18.63,124.9,Upgrade
23,Minority Interest in Earnings,2.28,5.44,2.53,4,1.78,1.49,3.12,4.49,2.73,-1.13,Upgrade
24,Net Income,-62.74,7.4,9.34,3.43,9.81,-9.11,17.9,-112.54,21.35,123.77,Upgrade
25,Net Income to Common,-62.74,7.4,9.34,3.43,9.81,-9.11,17.9,-112.54,21.35,123.77,Upgrade
26,Net Income Growth,-,115.67%,-4.76%,-,-45.21%,-,-16.17%,-,-71.59%,99.26%,Upgrade
27,Shares Outstanding (Basic),1954,1954,1893,1854,1854,1854,1854,1854,1854,1852,Upgrade
28,Shares Outstanding (Diluted),1954,1954,1893,1854,1854,1854,1854,1854,1854,1885,Upgrade
29,Shares Change (YoY),3.23%,5.43%,2.10%,-,-,0.00%,0.00%,-1.67%,-1.23%,0.56%,Upgrade
30,EPS (Basic),-0.03,0.00,0.00,0.00,0.01,-0.00,0.01,-0.06,0.01,0.07,Upgrade
31,EPS (Diluted),-0.03,0.00,0.00,0.00,0.01,-0.00,0.01,-0.06,0.01,0.07,Upgrade
32,EPS Growth,-,121.65%,-6.71%,-,-45.21%,-,-16.17%,-,-71.21%,99.21%,Upgrade
33,Free Cash Flow,-171.49,163.38,-75.01,97.85,-117.72,118.67,-117.92,-93.02,-177.98,314.31,Upgrade
34,Free Cash Flow Per Share,-0.09,0.08,-0.04,0.05,-0.06,0.06,-0.06,-0.05,-0.10,0.17,Upgrade
35,Operating Margin,-6.68%,1.51%,3.32%,3.53%,4.64%,1.04%,7.15%,-19.45%,7.30%,17.19%,Upgrade
36,Profit Margin,-8.15%,0.67%,1.11%,0.33%,1.34%,-0.90%,3.07%,-16.51%,3.53%,10.36%,Upgrade
37,Free Cash Flow Margin,-22.27%,14.78%,-8.88%,9.46%,-16.10%,11.75%,-20.25%,-13.65%,-29.40%,26.31%,Upgrade
38,EBITDA,-27.54,50.64,52.96,72.55,55.31,33.48,64.62,-105.53,73.65,238.45,Upgrade
39,D&A For EBITDA,23.91,33.95,24.89,36.01,21.4,23,22.97,27.08,29.46,33.1,Upgrade
40,EBIT,-51.45,16.69,28.07,36.54,33.91,10.49,41.65,-132.61,44.19,205.34,Upgrade
