,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,182,449,445,518,473,528,473,565,510,593,1242,Upgrade
1,Market Cap Growth,-13.21%,-13.21%,-5.77%,-2.00%,0%,-6.56%,-7.27%,-4.69%,-58.95%,-60.44%,41.40%,Upgrade
2,Enterprise Value,550,612,654,764,824,803,839,789,624,501,1428,Upgrade
3,Last Close Price,0.09,0.23,0.23,0.27,0.26,0.28,0.26,0.30,0.28,0.32,0.67,Upgrade
4,PE Ratio,-,-,24.15,37.51,31.58,641.58,-,-4.97,-,3.73,5.58,Upgrade
5,Forward PE,-,8.36,10.35,7.55,7.21,6.27,3.16,3.83,4.81,3.59,4.19,Upgrade
6,PS Ratio,0.09,0.22,0.21,0.25,0.24,0.26,0.24,0.37,0.33,0.30,0.57,Upgrade
7,PB Ratio,0.14,0.34,0.31,0.37,0.34,0.37,0.32,0.38,0.35,0.36,0.74,Upgrade
8,P/TBV Ratio,0.34,0.34,0.31,0.37,0.34,0.38,0.33,0.39,0.35,0.39,0.80,Upgrade
9,P/FCF Ratio,-,-,4.58,-,-21.04,-,517.62,-,-,-,5.86,Upgrade
10,P/OCF Ratio,8.49,-,2.85,-,90.72,-,30.40,-,-,-,3.68,Upgrade
11,EV/Sales Ratio,0.27,0.30,0.30,0.38,0.41,0.39,0.43,0.52,0.41,0.25,0.65,Upgrade
12,EV/EBITDA Ratio,16.55,-,5.73,5.63,5.70,7.72,6.97,-16.04,-,1.46,3.47,Upgrade
13,EV/EBIT Ratio,-,-,13.27,10.94,10.35,15.44,13.11,-7.21,-,1.83,4.21,Upgrade
14,EV/FCF Ratio,-63.14,-,6.72,-,-36.69,-,918.47,-,-,-,6.74,Upgrade
15,Debt / Equity Ratio,0.52,0.52,0.40,0.35,0.47,0.44,0.53,0.48,0.45,0.32,0.31,Upgrade
16,Debt / FCF Ratio,-,-,5.86,-,-28.71,-,862.76,-,-,-,2.44,Upgrade
17,Return on Capital Employed (ROCE),-,-,3.19%,4.59%,5.38%,3.40%,3.49%,-5.89%,-,14.41%,18.76%,Upgrade
18,Earnings Yield,-32.72%,-13.23%,4.14%,2.67%,3.17%,0.16%,2.28%,-20.13%,-21.24%,26.84%,17.92%,Upgrade
19,FCF Yield,-4.79%,-1.94%,21.85%,4.77%,-4.75%,0.21%,0.19%,-44.87%,-63.13%,25.21%,17.06%,Upgrade
20,Buyback Yield / Dilution,-4.32%,-3.23%,-5.43%,-2.10%,-,-,-0.00%,-0.00%,1.67%,1.23%,-0.56%,Upgrade
21,Total Shareholder Return,-4.32%,-3.23%,-5.43%,-2.10%,-,-,-0.00%,-0.00%,1.67%,1.23%,-0.56%,Upgrade
