,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,3839,4163,3184,3408,2682,3539,2291,1856,1626,3758
1,Revenue Growth (YoY),20.58%,22.16%,18.73%,-3.71%,17.04%,90.69%,40.95%,-50.62%,733.82%,1888.39%
2,Cost of Revenue,3627,3913,3011,3191,2505,3253,1964,1596,1415,3338
3,Gross Profit,212.03,249.66,172.61,216.3,176.8,285.57,327.15,259.73,210.56,420.37
4,"Selling, General & Admin",83.11,76.86,81.67,79.9,74.96,83.71,77.98,70.58,65.5,122.6
5,Other Operating Expenses,40.51,52.1,31.13,47.78,24.43,48.9,38.88,29.26,25.69,46.82
6,Operating Expenses,157.24,163.24,148.08,162.15,144.56,168.09,153.07,136.44,126.06,225.66
7,Operating Income,54.79,86.41,24.53,54.15,32.24,117.48,174.08,123.29,84.49,194.71
8,Interest Expense,-13.7,-18.9,-15.49,-17.44,-18.83,-23.25,-18.66,-17.79,-9.07,-19.62
9,Interest & Investment Income,0.7,0.44,0.75,0.25,0.41,0.22,0.2,0.29,0.15,0.7
10,Earnings From Equity Investments,0.52,-15.76,0.62,-13.94,0.13,0.38,0.62,0.77,1.52,-0.34
11,Currency Exchange Gain (Loss),-,-,-,1.33,-1.33,-0.66,0.53,0.01,-0.22,-0.43
12,EBT Excluding Unusual Items,42.32,52.19,10.42,24.35,12.62,94.18,156.77,106.56,76.87,175.02
13,Merger & Restructuring Charges,-,-,-,-,-,-,-,-2.42,-10.1,-13.37
14,Gain (Loss) on Sale of Assets,-0.25,1.31,0.16,-0.01,-0.09,0.52,0.66,-0.64,0.54,2.69
15,Pretax Income,42.07,53.5,10.58,24.34,12.53,94.7,157.43,103.5,67.32,164.35
16,Income Tax Expense,14.13,17.34,3.43,12.82,5.1,28.73,41.47,28.62,17.83,44.58
17,Earnings From Continuing Operations,27.94,36.16,7.15,11.53,7.43,65.97,115.96,74.87,49.49,119.77
18,Minority Interest in Earnings,-0.97,-3.1,-0.71,-0.7,-1.72,-2.85,-2.45,-2.44,1.36,-2.82
19,Net Income,26.97,33.06,6.43,10.82,5.71,63.12,113.5,72.44,50.85,116.95
20,Net Income to Common,26.97,33.06,6.43,10.82,5.71,63.12,113.5,72.44,50.85,116.95
21,Net Income Growth,319.24%,205.45%,12.70%,-82.85%,-94.97%,-12.86%,123.22%,-38.06%,172.02%,339.45%
22,Shares Outstanding (Basic),375,375,375,375,375,375,375,363,335,435
23,Shares Outstanding (Diluted),375,375,375,375,375,375,375,363,335,435
24,Shares Change (YoY),-,-,-,-,-,3.19%,11.96%,-16.47%,42.64%,85.29%
25,EPS (Basic),0.07,0.09,0.02,0.03,0.02,0.17,0.30,0.20,0.15,0.27
26,EPS (Diluted),0.07,0.09,0.02,0.03,0.02,0.17,0.30,0.20,0.15,0.27
27,EPS Growth,319.25%,205.45%,12.70%,-82.85%,-94.97%,-15.56%,99.38%,-25.85%,90.70%,137.18%
28,Free Cash Flow,42.23,-31.55,18.13,-8.6,89.99,-5.18,44.39,-59.6,198.4,181.06
29,Free Cash Flow Per Share,0.11,-0.08,0.05,-0.02,0.24,-0.01,0.12,-0.16,0.59,0.42
30,Operating Margin,1.43%,2.08%,0.77%,1.59%,1.20%,3.32%,7.60%,6.64%,5.20%,5.18%
31,Profit Margin,0.70%,0.79%,0.20%,0.32%,0.21%,1.78%,4.95%,3.90%,3.13%,3.11%
32,Free Cash Flow Margin,1.10%,-0.76%,0.57%,-0.25%,3.36%,-0.15%,1.94%,-3.21%,12.20%,4.82%
33,EBITDA,66.64,101.78,36.43,65.91,49.37,128.05,191.05,140.64,103.86,224.8
34,D&A For EBITDA,11.85,15.37,11.89,11.75,17.13,10.56,16.97,17.35,19.37,30.08
35,EBIT,54.79,86.41,24.53,54.15,32.24,117.48,174.08,123.29,84.49,194.71
