,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,70.08,156.87,85.26,138.65,137.87,101.77,115.11,138.62,135.33,85.69
1,Cash & Short-Term Investments,70.08,156.87,85.26,138.65,137.87,101.77,115.11,138.62,135.33,85.69
2,Cash Growth,-17.81%,13.14%,-38.15%,36.23%,19.77%,-26.58%,-14.94%,61.77%,-14.54%,-33.01%
3,Accounts Receivable,48.37,34.26,32.83,67.99,43.13,38.35,13.86,39.25,7.23,42.89
4,Other Receivables,28.86,40.21,25.53,29.23,31.04,16.59,17.15,26.03,2.95,9.17
5,Receivables,77.23,74.47,58.35,97.22,74.16,54.94,31,65.28,10.18,52.06
6,Inventory,897.26,1095,618.33,688.97,709.8,658.27,515.99,339.38,38.29,195.36
7,Restricted Cash,71.35,-,68.35,-,-,-,-,-,-,-
8,Other Current Assets,7.49,6.16,8.22,8.17,13.09,9.39,12.94,7,0.43,115.48
9,Total Current Assets,1123,1333,838.51,933,934.93,824.37,675.05,550.27,184.22,448.58
10,"Property, Plant & Equipment",455.02,488.5,514.46,537.77,592.92,636.34,636.88,637.85,158.04,522.24
11,Long-Term Investments,53.09,52.19,69.13,66.91,77.41,73.88,74.8,75.03,80.61,77.56
12,Long-Term Deferred Tax Assets,48.11,39.24,30.54,15.91,10.24,7.75,7.08,7.79,1.94,5.29
13,Other Long-Term Assets,1.65,1.71,1.79,1.87,1.96,2.04,2.12,2.2,-,2.37
14,Total Assets,1681,1915,1454,1555,1617,1544,1396,1273,424.81,1056
15,Accounts Payable,192.68,375.6,50.71,63.9,176.48,113.95,87.56,90.14,1.22,75.82
16,Accrued Expenses,9.13,10.89,8.93,12.17,306.46,15.42,288.57,10.16,26.76,5.39
17,Short-Term Debt,-,-,268.25,-,212.99,-,138,199.98,18,93
18,Current Portion of Long-Term Debt,311.22,351.78,2.5,298.93,48.26,207.45,3.42,44.98,46.54,8.4
19,Current Portion of Leases,58.83,82.32,63.27,87.23,78.22,124.39,72.03,50.71,9.26,36.89
20,Current Income Taxes Payable,14.32,13.77,15.63,10.3,28.07,38.15,33.72,28.76,5.58,11.85
21,Current Unearned Revenue,235.64,257.29,209.97,249.92,-,174.52,-,182.99,-,188.06
22,Other Current Liabilities,70.3,49.05,41.48,96.52,-,63.72,-,13.35,17.86,236.26
23,Total Current Liabilities,892.13,1141,660.74,818.97,850.48,737.59,623.3,621.08,125.21,655.67
24,Long-Term Debt,49.73,42,52.5,-,-,45.63,47.36,49.08,2.78,62.93
25,Long-Term Leases,221.06,216.33,259.26,264.73,308.99,307,334.7,311.52,32.24,59.06
26,Long-Term Deferred Tax Liabilities,4.76,3.47,4.07,4.13,5.32,5.5,6.17,6.35,3.86,6.46
27,Total Liabilities,1168,1402,976.57,1088,1165,1096,1012,988.03,164.09,784.11
28,Common Stock,32.29,32.29,32.29,32.29,32.29,32.29,32.29,32.29,19.79,19.79
29,Additional Paid-In Capital,683.97,711.32,711.32,711.32,711.32,719.49,719.49,719.49,84.72,102.57
30,Retained Earnings,444.01,417.04,383.98,377.55,366.73,361.02,297.9,201.23,161.1,138.99
31,Comprehensive Income & Other,-690.23,-691.14,-689.17,-692.47,-696.04,-701,-699.27,-699.41,-10.46,-20.05
32,Total Common Equity,470.04,469.5,438.42,428.68,414.3,411.8,350.41,253.61,255.15,241.31
33,Minority Interest,43.54,42.6,39.45,38.94,38.36,36.86,33.98,31.5,5.58,30.62
34,Shareholders' Equity,513.58,512.11,477.86,467.62,452.66,448.66,384.39,285.11,260.73,271.93
35,Total Liabilities & Equity,1681,1915,1454,1555,1617,1544,1396,1273,424.81,1056
36,Total Debt,640.84,692.42,645.78,650.89,648.46,684.47,595.51,656.27,108.82,260.27
37,Net Cash (Debt),-570.77,-535.56,-560.52,-512.24,-510.59,-582.69,-480.4,-517.66,26.51,-174.59
38,Net Cash Growth,-,-,-,-,-,-,-,-,-52.05%,-
39,Net Cash Per Share,-1.52,-1.43,-1.50,-1.37,-1.36,-1.56,-1.28,-1.43,0.08,-0.40
40,Filing Date Shares Outstanding,374.5,374.5,374.5,374.5,374.5,374.5,374.5,374.5,234.5,234.5
41,Total Common Shares Outstanding,374.5,374.5,374.5,374.5,374.5,374.5,374.5,374.5,234.5,234.5
42,Working Capital,231.28,192.27,177.77,114.03,84.45,86.78,51.75,-70.81,59.01,-207.09
43,Book Value Per Share,1.26,1.25,1.17,1.14,1.11,1.10,0.94,0.68,1.09,1.03
44,Tangible Book Value,470.04,469.5,438.42,428.68,414.3,411.8,350.41,253.61,255.15,241.31
45,Tangible Book Value Per Share,1.26,1.25,1.17,1.14,1.11,1.10,0.94,0.68,1.09,1.03
46,Buildings,-,94.18,-,87.75,-,86.97,-,87.53,-,129.51
47,Machinery,-,267.68,-,260.89,-,256.64,-,241.68,-,370.63
48,Construction In Progress,-,7.64,-,5.81,-,1.11,-,2.48,-,26.82
