,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,13,20,22,28,25,33,38,62,82,25,23,24,50,50,154,50,79,96,75,81,81,Upgrade
1,Market Cap Growth,-37.89%,-37.89%,-42.29%,-54.07%,-69.61%,30.71%,61.17%,157.22%,63.63%,-50.06%,-84.80%,-52.08%,-36.84%,-47.83%,105.56%,-37.99%,-1.81%,-26.12%,-38.87%,-46.51%,-82.71%,Upgrade
2,Enterprise Value,2,9,11,23,20,23,28,57,77,33,31,37,63,54,158,51,80,106,85,88,88,Upgrade
3,Last Close Price,0.34,0.53,0.57,0.74,0.65,1.08,1.43,2.46,3.26,1.19,1.27,1.95,3.93,3.93,12.10,3.93,6.21,7.52,5.89,7.52,7.52,Upgrade
4,PE Ratio,3.14,-,-,-,-,-,-,-,-,-,-,-,-,-2.92,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.30,0.46,0.69,0.71,0.60,-,0.60,0.98,1.19,0.34,0.27,0.29,0.58,0.58,1.88,0.58,1.13,1.69,1.61,-,1.29,Upgrade
6,PB Ratio,0.64,1.00,1.07,1.26,-,1.90,6.60,10.77,-,3.51,4.27,4.37,-,2.61,7.19,2.33,-,2.51,2.70,2.90,-,Upgrade
7,P/TBV Ratio,1.00,1.00,1.07,1.23,-,1.88,3.10,5.06,-,1.86,2.35,2.40,-,2.82,7.92,2.57,-,2.70,2.70,2.90,-,Upgrade
8,EV/Sales Ratio,0.03,0.21,0.35,0.58,0.48,-,0.45,0.91,1.13,0.44,0.35,0.44,0.73,0.62,1.93,0.59,1.14,1.88,1.84,-,1.41,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-8.59,-,-8.34,-,-,-10.29,-,-,-,-,-,-,-,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-6.81,-,-4.18,-,-,-5.58,-,-,-,-,-,-,-,Upgrade
11,Debt / Equity Ratio,0.68,0.68,0.68,0.43,-,0.54,2.26,2.26,-,2.36,3.70,3.70,-,1.15,1.08,1.08,-,0.43,0.59,0.59,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,4.69,-,-,0.87,-,-,-,-,-,-,-,Upgrade
13,Asset Turnover,1.11,1.15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,4.64,6.40,4.40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,1.92,1.92,1.92,2.04,-,1.90,-,0.69,-,0.66,-,0.46,-,0.57,-,0.84,-,0.99,-,0.91,-,Upgrade
16,Current Ratio,2.24,2.24,2.24,3.00,-,2.48,-,1.20,-,1.08,-,0.98,-,1.16,-,1.20,-,1.29,-,2.20,-,Upgrade
17,Return on Equity (ROE),-16.71%,-15.90%,139.31%,-,-,-83.51%,-,-,-166.29%,8.62%,-,-,99.44%,-137.42%,-,-,-28.73%,-74.09%,-,-,Upgrade,
18,Return on Assets (ROA),-12.44%,-12.88%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),-16.25%,-16.76%,-31.66%,-,-,-13.83%,-,-,-24.35%,3.56%,-,-,32.31%,-41.16%,-,-,-14.55%,-32.51%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-,-,-29.71%,-,-,-,-,-,-,-,Upgrade
21,Earnings Yield,-50.09%,-32.13%,-25.98%,-20.74%,-20.96%,-,-24.59%,-19.73%,-22.43%,-80.91%,-52.10%,-58.54%,-37.90%,-34.25%,-16.32%,-45.41%,-10.95%,-11.02%,-12.80%,-,-14.76%,Upgrade
22,FCF Yield,-55.27%,-30.31%,-14.09%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,-74.33%,-,-72.91%,-106.22%,-4.72%,-,-50.34%,-98.50%,-85.57%,-58.64%,-41.24%,-3.56%,-3.56%,-3.56%,-1.06%,-,-18.86%,-18.86%,-17.61%,-,-,Upgrade
24,Total Shareholder Return,-74.33%,-,-72.91%,-106.22%,-4.72%,-,-50.34%,-98.50%,-85.57%,-58.64%,-41.24%,-3.56%,-3.56%,-3.56%,-1.06%,-,-18.86%,-18.86%,-17.61%,-,-,Upgrade
