,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1057,906.94,1029,1498,1300,1303,1246,1029,1474,1378,1834,1619,1520,1715,1693,1697,1478,1305,854.35,656.66,Upgrade
1,Other Revenue,-36.47,36.47,-,58.6,-27.19,27.19,-,53.33,-28.33,28.33,-,38.63,-12,12,-,47.36,-28.98,28.98,-,14.98,Upgrade
2,Revenue,1020,943.41,1029,1556,1272,1330,1246,1082,1445,1406,1834,1657,1508,1727,1693,1745,1449,1334,854.35,671.64,Upgrade
3,Revenue Growth (YoY),-19.82%,-29.06%,-17.43%,43.83%,-11.97%,-5.41%,-32.07%,-34.71%,-4.17%,-18.59%,8.31%,-5.01%,4.11%,29.43%,98.15%,159.79%,211.60%,237.66%,109.68%,96.94%,Upgrade
4,Cost of Revenue,941.06,910.53,954.47,1556,1167,1207,1154,1022,1271,1297,1662,1638,1320,1531,1486,1564,1237,1170,799.7,554.35,Upgrade
5,Gross Profit,79.14,32.88,74.05,-0.04,105.12,122.94,91.34,60.09,174.51,109.18,171.57,18.94,188.79,196.09,206.76,181.01,211.5,164.22,54.65,117.28,Upgrade
6,"Selling, General & Admin",96.32,56.37,76.13,82.03,85.06,71.42,66.3,76.64,115.84,45.68,95.46,19.42,132.03,112.51,92.46,95.53,107.12,73.97,64.09,64.86,Upgrade
7,Research & Development,14.68,15.78,17.28,-18.37,33.87,33.64,34.64,84.22,33.19,31.43,32.69,68.96,40.08,25.48,41.47,80.14,40.85,21.78,19.47,10.32,Upgrade
8,Other Operating Expenses,3.51,3.52,4.64,4.54,-11.45,0.32,-1.21,46.22,-27.06,1.43,0.85,26.6,-16.73,5.93,3.44,25.91,5.25,-5.63,-4.24,10.7,Upgrade
9,Operating Expenses,103.7,63.73,86.45,95.57,108.83,108.85,99.61,201.32,125.15,74.37,128.99,115.36,148.85,142.45,137.37,244.11,153.22,104.63,79.33,107.16,Upgrade
10,Operating Income,-24.56,-30.85,-12.4,-95.61,-3.71,14.1,-8.27,-141.23,49.37,34.81,42.58,-96.43,39.94,53.64,69.39,-63.11,58.29,59.59,-24.67,10.13,Upgrade
11,Interest Expense,-,-1.93,-,-2.51,-1.86,-3.64,-,-,-0.39,-2.89,-,-1.93,-5.22,-2.8,-3.17,-3.17,-3.46,-4.9,-3.92,-5.08,Upgrade
12,Interest & Investment Income,8.68,6.74,6.88,8.01,11.17,11.75,9.63,31.98,0.96,13.42,9.92,52.2,4.68,9.84,3.59,33.79,1.75,-,5.58,0.17,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.24,-,-,-,0.29,-0.29,-4.42,Upgrade
14,Currency Exchange Gain (Loss),-0.13,0.13,-,1.38,-0.53,0.53,-,-0,0,-0,-,0.2,0.21,-0.21,-,0.12,-,-,-,-,Upgrade
15,Other Non Operating Income (Expenses),-3.22,-0.47,-,0.9,0.88,-0.47,0.14,-15.03,13.44,-1.05,0.01,3.52,2.19,-2.29,2.88,-3.03,2.66,2.29,-3.66,0.67,Upgrade
16,EBT Excluding Unusual Items,-19.22,-26.38,-5.52,-87.83,5.95,22.28,1.49,-124.29,63.38,44.3,52.51,-42.43,41.8,57.94,72.68,-35.4,59.24,57.28,-26.96,1.46,Upgrade
17,Gain (Loss) on Sale of Investments,-1.55,-2.71,-3.17,-,-,-0.28,-0.43,5.62,5.98,-1.26,-10.56,6.91,-5.72,-0.26,-,-0.99,-,-,-,-10.2,Upgrade
18,Gain (Loss) on Sale of Assets,1.28,17.61,0.04,19.89,-2.04,2.28,0,59.31,0.03,0.33,0,3.65,-1.94,5.16,0.92,2.15,-3.69,2.83,0.87,6.44,Upgrade
19,Asset Writedown,-,0.66,-,-8.13,-0.48,-0.81,0.34,-13.25,-,-,-,-69.6,-,-,-,-24.63,1.68,-,-,-6.94,Upgrade
20,Other Unusual Items,19.89,11.28,12.27,52.49,-,-,-,66.94,-,-,-,30.79,-12.83,5.96,-,29.44,-,-,-,11.72,Upgrade
21,Pretax Income,0.41,0.44,3.63,-23.58,3.43,23.46,1.41,-5.66,69.39,43.36,41.95,-70.68,21.31,68.8,73.6,-29.43,57.23,60.1,-26.1,2.49,Upgrade
22,Income Tax Expense,-,-,-,2.62,-4.22,-2.04,3.68,-6.86,4.01,2.52,6.37,-8.8,0.42,1.44,1.77,2.82,2.76,-0.33,0.98,-,Upgrade
23,Earnings From Continuing Operations,0.41,0.44,3.63,-26.2,7.65,25.51,-2.27,1.19,65.38,40.85,35.58,-61.87,20.89,67.36,71.83,-32.25,54.47,60.43,-27.08,2.49,Upgrade
24,Minority Interest in Earnings,4.78,0.28,-11.14,0.3,5.53,2.97,-9.43,-0.29,-12.91,-5.34,-16.02,3.77,-3.23,-3.63,-4.44,-2.73,-6.95,-15.64,14.02,-,Upgrade
25,Net Income,5.19,0.73,-7.51,-25.9,13.18,28.48,-11.71,0.9,52.47,35.5,19.56,-58.1,17.66,63.73,67.39,-34.98,47.52,44.79,-13.06,2.49,Upgrade
26,Net Income to Common,5.19,0.73,-7.51,-25.9,13.18,28.48,-11.71,0.9,52.47,35.5,19.56,-58.1,17.66,63.73,67.39,-34.98,47.52,44.79,-13.06,2.49,Upgrade
27,Net Income Growth,-60.61%,-97.45%,-,-,-74.88%,-19.79%,-,-,197.07%,-44.29%,-70.98%,-,-62.83%,42.27%,-,-,286.69%,-,-,-,Upgrade
28,Shares Outstanding (Basic),460,474,476,482,476,475,476,462,476,489,462,462,462,462,462,462,463,462,461,461,Upgrade
29,Shares Outstanding (Diluted),460,474,476,482,476,475,476,462,476,489,462,462,462,462,462,462,463,462,461,461,Upgrade
30,Shares Change (YoY),-3.30%,-0.11%,-0.04%,4.39%,0.09%,-3.05%,2.92%,-0.18%,2.91%,5.98%,0.03%,0.05%,-0.08%,-0.14%,0.17%,0.34%,0.11%,23.39%,-0.72%,1.30%,Upgrade
31,EPS (Basic),0.01,0.00,-0.02,-0.05,0.03,0.06,-0.02,0.00,0.11,0.07,0.04,-0.13,0.04,0.14,0.15,-0.08,0.10,0.10,-0.03,0.01,Upgrade
32,EPS (Diluted),0.01,0.00,-0.02,-0.05,0.03,0.06,-0.02,0.00,0.11,0.07,0.04,-0.13,0.04,0.14,0.15,-0.08,0.10,0.10,-0.03,0.01,Upgrade
33,EPS Growth,-59.27%,-97.45%,-,-,-74.90%,-17.27%,-,-,188.67%,-47.43%,-70.99%,-,-62.80%,42.47%,-,-,286.26%,-,-,-,Upgrade
34,Free Cash Flow,-381.11,-136.99,-110.69,-88.19,-160.7,-92.96,-17.78,42.45,-220.12,496.48,-42.71,91.46,463.65,43.2,-272.97,923.15,-7.78,-76.47,90.35,11.25,Upgrade
35,Free Cash Flow Per Share,-0.83,-0.29,-0.23,-0.18,-0.34,-0.20,-0.04,0.09,-0.46,1.01,-0.09,0.20,1.00,0.09,-0.59,2.00,-0.02,-0.17,0.20,0.02,Upgrade
