,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,660.11,553.83,713.95,626.51,811.29,425.75,523.98,375.15,336.69,371.22,Upgrade
1,Trading Asset Securities,-,11,11,11,-,31,31,31,21,60,Upgrade
2,Cash & Short-Term Investments,660.11,564.83,724.95,637.51,811.29,456.75,554.98,406.15,357.69,431.22,Upgrade
3,Cash Growth,-8.94%,-11.40%,-10.64%,39.58%,46.18%,12.46%,55.15%,-5.82%,-9.53%,-43.00%,Upgrade
4,Accounts Receivable,318.93,259.67,131.48,202.18,359.59,206.78,209.31,178.22,279.71,159.24,Upgrade
5,Other Receivables,2.84,13.94,14.08,14.83,16.57,17.24,23.14,25.47,63.02,42.68,Upgrade
6,Receivables,321.77,273.6,145.56,217,376.16,224.03,232.45,203.68,342.73,201.92,Upgrade
7,Inventory,1160,1285,1465,1315,1209,1441,1338,1382,1501,1452,Upgrade
8,Other Current Assets,60.13,41.01,94.55,52.62,40.46,63.99,67.42,76.62,308.85,307.25,Upgrade
9,Total Current Assets,2202,2164,2430,2223,2437,2186,2193,2068,2510,2392,Upgrade
10,"Property, Plant & Equipment",3946,4006,3865,3893,3962,3964,4113,4148,4124,4145,Upgrade
11,Long-Term Investments,197.84,186.09,202.58,229.6,195.63,154.46,180.23,155.33,165.7,161.99,Upgrade
12,Goodwill,9.99,9.99,9.99,9.99,27.83,27.83,27.83,27.83,27.83,27.83,Upgrade
13,Other Intangible Assets,1079,1124,1102,1124,1139,744.94,732.76,745.4,681.77,693.68,Upgrade
