,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,1054,1279,756.43,1130,1718,1202,1099,1192,625.19,1051,Upgrade
1,Other Revenue,10.96,7.55,7.31,-7.09,22.55,23.59,57.73,29.95,6.95,11.84,Upgrade
2,Revenue,1065,1286,763.74,1123,1741,1225,1157,1222,632.14,1063,Upgrade
3,Revenue Growth (YoY),39.49%,14.53%,-56.13%,-8.36%,50.45%,0.29%,83.04%,14.92%,6.35%,20.27%,Upgrade
4,Cost of Revenue,763.87,1000,390.35,712.99,936.39,712.36,762.9,836.44,580.3,819.28,Upgrade
5,Gross Profit,301.47,285.85,373.4,409.94,804.39,512.96,394.19,385.33,51.85,243.85,Upgrade
6,"Selling, General & Admin",85.54,130.79,74.2,147.13,77.4,74.83,86.24,89.75,67.83,94.22,Upgrade
7,Research & Development,8.56,45.47,12.53,31.1,62.99,69.09,-,-,-,-,Upgrade
8,Other Operating Expenses,21.54,8.35,20.36,21.3,40.97,26.71,24.65,21.41,14.36,17.84,Upgrade
9,Operating Expenses,113.7,185.71,106.95,199.17,181.31,170.06,110.78,113.93,82.19,112.55,Upgrade
10,Operating Income,187.78,100.15,266.45,210.78,623.09,342.9,283.41,271.4,-30.34,131.31,Upgrade
11,Interest Expense,-11.79,-17.71,-19.79,-20.99,-25.45,-50.7,-40.9,-52.13,-51.48,-50.62,Upgrade
12,Interest & Investment Income,15.22,4.16,7.93,40.81,68.6,-,29.23,-,7.76,23.83,Upgrade
13,Currency Exchange Gain (Loss),-,-2.79,-,-,-,-,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),-10.33,-24.13,-10.19,-16.96,-0.07,6.09,-0.73,0.97,-1.77,-2.56,Upgrade
15,EBT Excluding Unusual Items,180.88,59.69,244.39,213.64,666.16,298.29,271.01,220.24,-75.82,101.95,Upgrade
16,Impairment of Goodwill,-,-,-,-17.84,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,15.54,-60.02,-36.92,38.17,-,-0.18,-,-3.73,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,-0.29,0,-0,-0.56,0.22,-0.15,-,0.16,0.04,-0.32,Upgrade
19,Asset Writedown,-31.75,-6.07,-,-65.81,-,-,-,-135.54,-,-0.07,Upgrade
20,Legal Settlements,-,-,-,-,-,-,-,161.52,-,-,Upgrade
21,Other Unusual Items,13.41,5.27,3.61,-4.82,4.31,-0.58,1.79,6.77,-2.11,3.29,Upgrade
22,Pretax Income,177.78,-1.13,211.09,162.77,670.69,297.39,272.8,249.42,-77.9,104.85,Upgrade
23,Income Tax Expense,43.81,6.83,40.78,29.22,61.01,11.87,44.05,7.66,-15.3,19.1,Upgrade
24,Earnings From Continuing Operations,133.98,-7.96,170.3,133.56,609.68,285.51,228.75,241.77,-62.6,85.75,Upgrade
25,Minority Interest in Earnings,11.95,0.22,0.1,1.52,-0.1,-0.81,2.13,-27.62,0.29,0.84,Upgrade
26,Net Income,145.92,-7.74,170.4,135.08,609.58,284.71,230.88,214.15,-62.31,86.59,Upgrade
27,Net Income to Common,145.92,-7.74,170.4,135.08,609.58,284.71,230.88,214.15,-62.31,86.59,Upgrade
28,Net Income Growth,-14.37%,-,-72.05%,-52.56%,164.02%,32.95%,-,147.30%,-,-,Upgrade
29,Shares Outstanding (Basic),2210,2210,2210,2210,2210,2210,2210,2210,2210,2210,Upgrade
30,Shares Outstanding (Diluted),2210,2210,2210,2210,2210,2210,2210,2210,2210,2210,Upgrade
31,EPS (Basic),0.07,-0.00,0.08,0.06,0.28,0.13,0.10,0.10,-0.03,0.04,Upgrade
32,EPS (Diluted),0.07,-0.01,0.08,0.06,0.28,0.13,0.10,0.10,-0.03,0.04,Upgrade
33,EPS Growth,-14.29%,-,-72.08%,-51.49%,165.22%,30.03%,-,148.46%,-,-,Upgrade
34,Free Cash Flow,154.38,395.38,57.77,202.76,605.76,274.94,270.7,212.02,70.65,284.94,Upgrade
35,Free Cash Flow Per Share,0.07,0.18,0.03,0.09,0.27,0.12,0.12,0.10,0.03,0.13,Upgrade
36,Operating Margin,17.63%,7.79%,34.89%,18.77%,35.79%,27.98%,24.49%,22.21%,-4.80%,12.35%,Upgrade
37,Profit Margin,13.70%,-0.60%,22.31%,12.03%,35.02%,23.24%,19.95%,17.53%,-9.86%,8.15%,Upgrade
38,Free Cash Flow Margin,14.49%,30.74%,7.56%,18.06%,34.80%,22.44%,23.40%,17.35%,11.18%,26.80%,Upgrade
39,EBITDA,333,249.48,435.55,385.42,773.41,477.17,408.63,396.21,86.15,248.23,Upgrade
40,D&A For EBITDA,145.23,149.34,169.1,174.65,150.33,134.27,125.22,124.82,116.49,116.92,Upgrade
41,EBIT,187.78,100.15,266.45,210.78,623.09,342.9,283.41,271.4,-30.34,131.31,Upgrade
42,Revenue as Reported,1065,2050,763.74,2864,-,-,-,-,-,-,Upgrade
