,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,4258,3184,3239,2557,3595,3975,4077,4160,3947,4188,3789,4206,5420,4429,4040,5068,4465,3594,2741,2553,2749,Upgrade
1,Market Cap Growth,-19.89%,-19.89%,-20.54%,-38.53%,-8.92%,-5.09%,7.58%,-1.10%,-27.18%,-5.44%,-6.19%,-17.00%,21.38%,23.21%,47.40%,98.53%,62.42%,15.03%,0.94%,-10.48%,-22.97%,Upgrade
2,Enterprise Value,4606,3519,3601,2872,3867,4293,4414,4601,4352,4653,4258,4733,5883,4892,4486,5659,4929,4177,3334,3190,3302,Upgrade
3,Last Close Price,4.62,3.46,3.52,2.76,3.88,4.29,4.40,4.49,4.26,4.52,4.09,4.54,5.85,4.78,4.36,5.47,5.23,4.21,3.21,2.99,3.22,Upgrade
4,PE Ratio,-,-,-,-22.03,-,-,-,-41.32,-,-,-,327.83,-,95.92,85.33,86.61,-,62.84,48.11,54.59,-,Upgrade
5,Forward PE,-,35.94,35.94,35.94,35.94,35.94,35.94,35.94,35.94,35.94,35.94,35.94,35.94,35.94,35.94,35.94,35.94,35.94,35.94,35.94,35.94,Upgrade
6,PS Ratio,3.54,2.64,2.64,2.01,2.81,3.11,3.26,3.38,3.30,3.60,3.13,3.51,4.38,3.51,3.21,3.88,3.48,3.01,2.38,2.29,2.50,Upgrade
7,PB Ratio,5.13,3.77,3.40,2.59,3.60,3.92,3.81,3.68,3.86,4.12,-,3.26,4.23,3.43,3.14,4.00,4.32,3.44,2.58,2.50,2.83,Upgrade
8,P/TBV Ratio,4.01,4.01,3.67,2.78,3.87,-,4.11,3.96,4.21,4.44,-,3.66,4.74,3.84,3.52,4.49,4.99,3.96,3.06,2.95,3.35,Upgrade
9,P/FCF Ratio,84.13,62.92,53.90,50.39,-,53.64,56.12,197.37,-,-307.30,-,49.68,-,37.19,-,31.99,-,29.12,80.81,77.11,-,Upgrade
10,P/OCF Ratio,38.72,38.72,31.36,28.29,-,32.15,36.30,68.08,-,161.84,-,32.26,-,28.90,-,30.98,-,23.58,24.70,31.68,-,Upgrade
11,EV/Sales Ratio,3.83,2.92,2.93,2.26,3.03,3.36,3.53,3.74,3.64,4.00,3.52,3.95,4.75,3.88,3.56,4.33,3.84,3.50,2.89,2.86,3.00,Upgrade
12,EV/EBITDA Ratio,114.07,80.04,-,48.86,58.16,58.01,-,-87.36,-72.59,-,-,48.89,48.22,37.81,29.48,36.03,29.63,26.21,23.52,23.34,26.42,Upgrade
13,EV/EBIT Ratio,3073.95,3073.95,-,251.59,-,189.84,-,-42.65,-,-,-,128.74,-,70.79,48.90,59.78,-,44.12,44.23,44.48,-,Upgrade
14,EV/FCF Ratio,91.02,69.54,59.93,56.60,-,57.94,60.77,218.30,-,-341.41,-,55.90,-,41.08,-,35.73,-,33.84,98.31,96.37,-,Upgrade
15,Debt / Equity Ratio,0.67,0.67,0.68,0.64,0.56,0.59,0.53,0.56,0.72,0.72,-,0.56,0.55,0.56,0.56,0.55,0.69,0.63,0.75,0.74,0.84,Upgrade
