,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,24832,28682,43534,30418,25231,34908,42060,23638,53156,55164,42533,36832,36850,40701,42896,41544,35782,18423,20349,21761,Upgrade
1,Short-Term Investments,102608,104129,106821,149781,169056,156359,148095,159127,121218,118148,135753,143172,143617,143127,126387,120794,126839,126876,132174,123916,Upgrade
2,Cash & Short-Term Investments,127440,132811,150355,180199,194287,191267,190155,182765,174374,173312,178286,180004,180467,183828,169283,162338,162621,145299,152523,145677,Upgrade
3,Cash Growth,-34.41%,-30.56%,-20.93%,-1.40%,11.42%,10.36%,6.66%,1.53%,-3.38%,-5.72%,5.32%,10.88%,10.97%,26.52%,10.99%,11.44%,10.51%,7.79%,12.90%,2.99%,Upgrade
4,Accounts Receivable,10894,11227,12508,12108,16620,15674,16430,16009,21135,14557,11043,10574,14829,9651,12263,9233,11589,8353,9497,9688,Upgrade
5,Receivables,10894,11227,12508,12108,18020,15674,16430,16009,21135,14557,11043,10574,14829,9651,12263,9233,11589,8353,9843,9688,Upgrade
6,Inventory,-,-,-,-,1396,-,-,-,1227,-,-,-,1477,-,-,-,618,-,-,-,Upgrade
7,Prepaid Expenses,-,-,-,-,728,-,-,-,582,-,-,-,615,-,-,-,491,-,-,-,Upgrade
8,Restricted Cash,11697,11665,11646,11591,11503,11392,11325,11252,11330,11233,11148,10975,10821,10773,10652,10607,758,669,1528,1009,Upgrade
9,Other Current Assets,18818,16415,12757,13580,4321,12084,10864,19179,4202,9818,9035,9950,5106,11142,7736,9451,7265,8831,8154,8911,Upgrade
10,Total Current Assets,168849,172118,187266,217478,230255,230417,228774,229205,212850,208920,209512,211503,213315,215394,199934,191629,183342,163152,172048,165285,Upgrade
11,"Property, Plant & Equipment",41000,40389,40073,38849,38811,36993,34758,33158,34338,35029,33830,33902,35092,31213,28612,27336,27312,26802,24246,24633,Upgrade
12,Long-Term Investments,140256,133184,118690,92354,72623,77813,77300,74139,78926,77676,74321,64247,67332,74012,101310,101771,76233,81289,68625,69599,Upgrade
13,Goodwill,22586,22586,22586,22586,22586,22586,22586,22589,22477,22602,22602,22605,22605,22605,22592,22248,22248,21776,18767,18250,Upgrade
14,Other Intangible Assets,7702,7611,7726,7793,7848,8004,7527,7884,8095,8600,8293,8652,8947,9062,8597,8437,8457,8095,7376,7164,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3402,-,3398,-,3395,-,Upgrade
16,Long-Term Deferred Tax Assets,2193,2852,2342,2256,2100,1783,1906,2091,2129,3209,2998,2670,2372,2567,433,1379,1674,804,1399,2321,Upgrade
17,Long-Term Deferred Charges,14695,14313,14320,13613,13377,12626,12722,12603,13002,12712,12527,12032,10951,9598,8676,7281,6556,5517,-,-,Upgrade
18,Other Long-Term Assets,30499,24263,22524,19768,19159,20812,20749,19310,19156,20285,21036,20022,19420,19905,15731,19267,3488,7307,8612,11765,Upgrade
19,Total Assets,427780,417316,415527,414697,406759,411034,406322,400979,390973,389033,385119,375633,380034,384356,389287,379348,332708,314742,304468,299017,Upgrade
20,Accounts Payable,41443,39000,37988,36739,1971,37184,36046,34043,1960,38689,35783,35693,3125,40461,38276,35902,3141,31592,31986,31040,Upgrade
21,Accrued Expenses,-,-,-,-,16171,-,-,-,15156,-,-,-,17167,-,-,-,14281,-,-,-,Upgrade
22,Short-Term Debt,10669,11969,12514,13716,10257,11735,8479,6833,5343,4977,4100,4442,4168,3990,3025,2230,3016,3804,3619,2572,Upgrade
23,Current Portion of Long-Term Debt,8436,7768,10907,9014,8833,9294,13464,15131,15209,20965,19065,10457,10507,11260,5692,12265,12179,7506,7506,6054,Upgrade
24,Current Portion of Leases,3303,3123,3196,3114,3108,2953,2916,2797,2809,2811,2757,2804,2862,2756,2495,2377,2366,4636,2379,2416,Upgrade
25,Current Income Taxes Payable,-,-,-,-,2687,-,-,-,3640,-,-,-,4430,-,-,-,3779,-,-,-,Upgrade
26,Current Unearned Revenue,15308,14610,14329,13873,14933,15194,14726,14055,13188,14054,13107,13240,13803,13624,13508,12648,12784,12348,12108,11349,Upgrade
