,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2672,2051,1461,1780,2086,2216,1305,3188,1163,1363,1167,2179,1047,1560,1723,1517,1340,800.16,1442,1029,Upgrade
1,Cash & Short-Term Investments,2672,2051,1461,1780,2086,2216,1305,3188,1163,1363,1167,2179,1047,1560,1723,1517,1340,800.16,1442,1029,Upgrade
2,Cash Growth,28.11%,-7.44%,11.93%,-44.15%,79.31%,62.60%,11.81%,46.30%,11.15%,-12.65%,-32.26%,43.68%,-21.92%,94.96%,19.50%,47.45%,71.13%,11.31%,87.03%,25.98%,Upgrade
3,Accounts Receivable,3940,5009,4142,2884,2983,2850,3416,3274,3057,3458,3761,3473,3615,3526,2839,2534,2611,2578,2214,1862,Upgrade
4,Other Receivables,133.56,445.85,188.15,497.52,162.89,317.88,136.19,374.32,86.96,269.04,67.39,352.7,116.28,133.41,16.01,119.53,35.8,144.15,7.36,129.98,Upgrade
5,Receivables,4073,5455,4330,3381,3146,3168,3552,3648,3144,3727,3828,3825,3732,3659,2855,2654,2647,2722,2221,1992,Upgrade
6,Inventory,5790,5124,5324,4231,3941,3976,4583,3905,4650,3750,4111,3512,4370,4883,5085,3954,4017,3031,3227,3272,Upgrade
7,Prepaid Expenses,-,-,-,0.09,-,0.93,-,2.17,-,-,-,-,-,0.09,-,-,-,-,-,0.11,Upgrade
8,Other Current Assets,2076,794.45,1166,484.72,1861,1070,1314,496.7,1093,563.57,810.93,485.72,1013,492.65,732.13,139.74,524.67,199.76,369.52,87.37,Upgrade
9,Total Current Assets,14611,13424,12281,9877,11033,10430,10754,11240,10050,9403,9917,10002,10161,10595,10395,8265,8529,6752,7260,6381,Upgrade
10,"Property, Plant & Equipment",1378,1358,1357,1368,1266,1271,1293,1300,1202,1223,1060,1176,1004,1008,1020,1018,844.27,842.11,851.71,863.21,Upgrade
11,Long-Term Investments,66.95,66.94,66.94,66.94,60.56,60.56,60.56,60.56,55.42,45.42,-,45.42,-,-,-,-,-,-,-,-,Upgrade
12,Goodwill,75.28,75.28,75.28,75.28,75.28,75.28,75.28,75.28,85.17,85.17,85.17,85.17,85.17,85.17,85.17,85.17,85.17,85.17,85.17,85.17,Upgrade
13,Other Intangible Assets,205.34,207.98,206.66,209.58,212.55,192.93,181.05,182.05,156.6,158.99,62.92,94.04,65.35,66.66,67.93,69.15,70.31,75.8,72.92,74.22,Upgrade
14,Long-Term Deferred Tax Assets,126.5,111.27,83.58,83.46,89.35,88.97,81.88,84.16,59.51,61.12,57,56.69,62.38,61.7,39.81,40.48,39.6,39.6,33.38,33.16,Upgrade
15,Long-Term Deferred Charges,157.58,125.31,80.56,69.67,181.65,146.63,129.73,105.88,141.99,126.43,63.24,90.23,67.59,61.72,59.33,56.13,84.03,72.04,76.91,63.68,Upgrade
16,Other Long-Term Assets,28.98,39.48,28.24,23.8,43.74,37.85,38.15,29.85,69.19,41.81,129.68,79.37,88.95,85.35,51.25,36.92,213.07,194.55,195.56,35.61,Upgrade
17,Total Assets,16649,15409,14180,11775,12963,12304,12614,13078,11820,11145,11375,11630,11534,11964,11718,9571,9865,8062,8575,7536,Upgrade
18,Accounts Payable,2153,1437,1101,336.03,1080,507.54,875.21,472.38,794.18,455.21,953.15,387.06,341.64,675.07,833.7,317.6,532.93,151.09,115.19,181.12,Upgrade
19,Accrued Expenses,135.21,115.39,95.74,112.92,131.81,140.41,60.32,104.21,116.51,144.62,65.15,94.77,120.67,142.86,85.67,52.24,102.11,98.54,61.07,100.32,Upgrade
20,Short-Term Debt,2087,1741,1432,710.15,711.37,898.37,827.72,693.99,819.99,758.84,846.28,1955,1951,2276,2391,1946,2144,1578,2058,1852,Upgrade
21,Current Portion of Long-Term Debt,723.54,498.85,8.56,19.72,132.71,123.21,609.79,1620,1202,1151,1012,616.47,939,877,678,678,-,-,-,-,Upgrade
22,Current Portion of Leases,-,0.2,-,0.2,-,1.13,-,1.81,-,1.8,-,1.8,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,78.86,29.65,99.49,33.23,42.46,28.99,80.57,44.55,33.95,24.16,70.45,21.08,17.45,26.08,66.61,12.08,32.04,11.94,61.84,18.54,Upgrade
24,Current Unearned Revenue,916.89,532.63,417.77,361.43,724.83,486.92,460.95,221.48,561.14,483.91,419.21,551,1333,1309,1149,1005,1325,951.34,1088,280.34,Upgrade
25,Other Current Liabilities,1260,1323,1032,936.74,1172,1285,1041,1072,974.06,1027,655.4,626.31,382.91,327.35,955.47,822.03,334.17,242.96,176.23,231.91,Upgrade
26,Total Current Liabilities,7354,5679,4188,2510,3995,3472,3955,4231,4502,4046,4021,4254,5086,5633,6160,4832,4470,3034,3561,2664,Upgrade
27,Long-Term Debt,1476,1907,2311,1797,1623,1655,1610,2000,2435,2315,2635,2836,2118,2055,1366,769.5,1449,1179,1130,1130,Upgrade
28,Long-Term Leases,12.38,14.21,9.38,9.44,9.96,9.7,10.31,9.72,0.97,1.39,1.21,1.98,-,-,-,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,521.29,517.56,521.54,538.34,604.19,590.11,501.42,496.45,522.65,520.45,361.81,430.28,290.05,286,242.67,198.11,231.04,219.28,218,218.95,Upgrade
30,Long-Term Deferred Tax Liabilities,17.75,17.75,17.32,16.63,12.29,11.9,13.26,15.59,13.05,13.13,13.23,13.92,12.36,12.18,11.29,11.38,14.26,14.15,12.42,12.41,Upgrade
31,Other Long-Term Liabilities,121.27,115.59,118.98,113.98,143.58,134.33,123.69,115.02,93.77,88.77,92.82,88.77,87.13,88.63,88.73,90.73,91.03,90.51,90.51,90.51,Upgrade
32,Total Liabilities,9517,8265,7180,5000,6400,5885,6227,6882,7584,7003,7140,7644,7608,8090,7882,5917,6255,4537,5012,4116,Upgrade
33,Common Stock,760.73,760.73,760.98,760.98,760.98,760.98,761.07,761.07,591.16,591.16,591.16,591.16,569.02,569.02,437.71,437.71,437.71,437.71,437.71,437.71,Upgrade
34,Additional Paid-In Capital,4624,4588,4577,4563,4534,4183,4477,4449,2758,2728,2135,2725,1861,1861,1993,1993,1993,1993,1993,1993,Upgrade
35,Retained Earnings,1602,1632,1510,1315,1248,1136,1130,972.15,890.28,833.33,1472,683.37,1236,1202,1166,995.39,959.1,886.53,922.75,787.45,Upgrade
36,Treasury Stock,-149.85,-149.85,-152.78,-152.78,-253.8,-253.8,-254.79,-254.79,-254.79,-254.79,-254.79,-254.79,-,-,-,-,-,-,-,-,Upgrade
37,Comprehensive Income & Other,12.06,26.74,26.08,21.25,17.35,340.35,12.59,11.15,8.09,3.22,4.88,-3.04,2.58,3.19,3.71,1.33,2.97,3.24,2.92,0.5,Upgrade
38,Total Common Equity,6849,6858,6721,6508,6306,6166,6126,5938,3993,3901,3948,3742,3669,3635,3600,3427,3392,3320,3356,3218,Upgrade
39,Minority Interest,283.25,286.28,278.62,266.56,256.26,252.17,260.66,257.25,242.69,241.44,287.29,243.59,257.34,238.38,236.05,227.02,217.34,204.24,207.66,201.67,Upgrade
40,Shareholders' Equity,7132,7144,6999,6774,6563,6419,6387,6196,4236,4142,4235,3985,3926,3874,3836,3654,3610,3524,3564,3420,Upgrade
41,Total Liabilities & Equity,16649,15409,14180,11775,12963,12304,12614,13078,11820,11145,11375,11630,11534,11964,11718,9571,9865,8062,8575,7536,Upgrade
42,Total Debt,4299,4161,3761,2537,2477,2688,3058,4326,4458,4228,4494,5412,5008,5208,4435,3393,3593,2757,3188,2982,Upgrade
43,Net Cash (Debt),-1627,-2110,-2300,-756.31,-391.64,-472.03,-1753,-1138,-3295,-2865,-3327,-3233,-3962,-3648,-2712,-1876,-2253,-1957,-1747,-1953,Upgrade
44,Net Cash Per Share,-2.16,-2.77,-3.07,-1.01,-0.52,-0.61,-2.33,-1.94,-5.65,-4.83,-5.57,-5.60,-7.13,-6.27,-4.78,-3.42,-3.87,-3.48,-3.08,-3.40,Upgrade
45,Filing Date Shares Outstanding,760.73,760.73,760.98,760.98,760.98,760.98,761.07,761.07,591.16,591.16,591.16,591.16,569.02,569.02,569.02,569.02,569.02,569.02,569.02,569.02,Upgrade
46,Total Common Shares Outstanding,760.73,760.73,760.98,760.98,760.98,760.98,761.07,761.07,591.16,591.16,591.16,591.16,569.02,569.02,569.02,569.02,569.02,569.02,569.02,569.02,Upgrade
47,Working Capital,7256,7745,8093,7367,7039,6959,6799,7009,5548,5357,5896,5749,5075,4962,4235,3432,4059,3718,3699,3717,Upgrade
