,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3302,3379,3393,3449,3212,3425,4737,3166,3323,2621,2986,2449,3276,3716,3664,4564,4598,5951,5190,4699,5307,Upgrade
1,Market Cap Growth,-1.33%,-1.33%,-28.38%,8.94%,-3.32%,30.68%,58.64%,29.25%,1.42%,-29.48%,-18.50%,-46.33%,-28.76%,-37.56%,-29.41%,-2.87%,-13.34%,1.62%,-7.50%,-18.52%,136.78%,Upgrade
2,Enterprise Value,3178,2998,3289,3416,3179,3024,4592,2658,2815,2159,2519,1948,3350,2862,3548,3932,4490,5511,5279,4782,5463,Upgrade
3,PE Ratio,-,-,-,-,772.37,-73.90,-,-,-,-,-,-,-,-,272.60,-,-,41.18,50.77,-,213.11,Upgrade
4,PS Ratio,10.03,6.67,6.70,6.17,5.45,5.50,6.43,4.34,4.79,3.78,4.90,3.28,4.33,4.82,4.34,5.41,4.67,4.92,3.89,3.62,4.34,Upgrade
5,PB Ratio,3.59,2.47,2.51,2.53,2.31,2.52,3.51,2.33,2.39,1.85,2.02,1.55,2.08,1.82,1.76,2.20,2.20,2.76,2.50,2.30,2.57,Upgrade
6,P/FCF Ratio,-,-,-30.32,-,-28.96,-,-,-,-,36.17,40.71,-,-,36.12,16.77,-,19.00,20.31,32.68,27.78,41.55,Upgrade
7,P/OCF Ratio,-,-,-35.21,-,-32.00,-,-,-,-,28.93,32.31,-,-,26.68,14.11,-,17.64,18.03,23.96,20.44,26.15,Upgrade
8,EV/Sales Ratio,6.27,5.92,6.49,6.11,5.39,4.86,6.24,3.64,4.05,3.11,4.13,2.61,4.42,3.72,4.21,4.67,4.56,4.56,3.96,3.68,4.47,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-46.22,-,-,-,-,-,-,-,-,35.49,-,-,25.25,29.02,29.14,36.30,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-31.28,-,-,-,-,-,-,-,-,147.57,-,-,44.40,62.04,-,133.09,Upgrade
11,EV/FCF Ratio,-41.09,-,-29.39,-,-28.66,-,-,-,-,29.80,34.34,-,-,27.82,16.24,-,18.55,18.81,33.24,28.27,42.78,Upgrade
12,Debt / Equity Ratio,0.28,0.28,0.38,0.34,0.29,0.31,0.25,0.58,0.66,0.80,0.90,0.54,0.54,0.24,0.22,0.21,0.32,0.35,0.36,0.45,0.43,Upgrade
13,Debt / EBITDA Ratio,-,-,-,-,-,11.51,-,-,-,-,-,-,-,-,6.12,-,-,1.71,3.91,14.71,4.88,Upgrade
14,Debt / FCF Ratio,-,-,-4.53,-,-3.64,-,-,-,-,15.75,18.19,-,-,4.68,2.10,-,2.79,2.54,4.76,5.42,6.90,Upgrade
15,Quick Ratio,1.03,1.03,1.33,1.40,2.18,1.34,1.90,1.12,1.34,1.34,1.35,-,1.28,0.53,1.45,1.27,1.79,1.24,1.69,1.04,1.05,Upgrade
16,Current Ratio,1.69,1.69,1.53,2.17,2.47,2.33,2.26,1.56,1.46,1.43,1.44,-,1.72,1.85,1.95,2.87,2.36,2.35,2.26,1.58,1.59,Upgrade
17,Asset Turnover,0.35,0.20,0.16,0.27,0.37,0.29,0.18,0.25,0.41,-,-,0.22,0.26,0.39,0.12,0.23,0.37,0.37,0.28,0.49,Upgrade,
18,Return on Equity (ROE),-2.77%,-3.02%,-8.85%,10.17%,1.71%,-2.60%,-9.84%,-7.09%,-16.26%,-15.33%,-10.96%,-101.69%,-9.50%,2.88%,-3.02%,-12.67%,15.69%,13.23%,-3.09%,4.39%,Upgrade,
19,Return on Assets (ROA),-1.31%,-1.58%,-3.78%,-1.75%,0.14%,-2.61%,-3.73%,-3.39%,-6.31%,-,-,-13.24%,-4.65%,0.51%,-1.99%,-3.34%,6.63%,2.81%,-0.88%,1.38%,Upgrade,
20,Return on Capital (ROIC),-1.53%,-1.80%,-4.29%,-1.97%,0.16%,-3.01%,-4.22%,-3.80%,-6.87%,-6.28%,-4.78%,-16.10%,-5.92%,0.60%,-2.18%,-3.63%,7.17%,3.04%,-0.97%,1.50%,Upgrade,
21,Return on Capital Employed (ROCE),-,-,-,-,-,-6.22%,-,-,-,-,-,-,-,-,1.10%,-,-,5.45%,3.88%,-,1.87%,Upgrade
22,Earnings Yield,-0.38%,-0.38%,0.10%,0.18%,0.13%,-1.35%,-2.18%,-4.82%,-4.82%,-20.53%,-17.92%,-18.99%,-13.41%,-2.91%,0.37%,1.42%,1.39%,2.43%,1.97%,0.84%,0.47%,Upgrade
23,Earnings Yield,-0.38%,-0.38%,0.10%,0.18%,0.13%,-1.35%,-2.18%,-4.82%,-4.82%,-20.53%,-17.92%,-18.99%,-13.41%,-2.91%,0.37%,1.42%,1.39%,2.43%,1.97%,0.84%,0.47%,Upgrade
24,FCF Yield,-2.34%,-2.29%,-3.30%,-4.26%,-3.45%,-3.95%,-1.15%,6.31%,6.14%,2.77%,2.46%,-2.61%,-2.57%,2.77%,5.96%,3.65%,5.26%,4.92%,3.06%,3.60%,2.41%,Upgrade
25,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16%,Upgrade
26,Payout Ratio,0.00%,-,-,-,4.68%,41.09%,-,-,-,-,-,-,-,-,73.77%,-,-,6.87%,31.86%,-,59.68%,Upgrade
27,Buyback Yield / Dilution,0.02%,0.08%,0.11%,-0.11%,0.02%,-0.02%,-0.09%,0.09%,0.03%,-0.03%,0.05%,-0.05%,0.62%,-1.43%,0.92%,-0.14%,15.86%,-5.50%,12.67%,-6.06%,-31.53%,Upgrade
