,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,267.21,291.65,350.09,380.28,345.83,374.64,431.81,193.12,151.83,-,174.4,224.67,122.36,201.98,165,308.71,81.81,35.23,-,111.23,Upgrade
1,Trading Asset Securities,5.2,6.6,8.7,18.1,34.4,3.5,12.5,-,18.34,-,10,35.23,123.2,64.24,95.08,16.53,48.8,0.5,-,-,Upgrade
2,Cash & Short-Term Investments,272.41,298.25,358.79,398.38,380.23,378.14,444.31,193.12,170.17,-,184.4,259.9,245.57,266.22,260.08,325.25,130.61,35.73,111.23,111.23,Upgrade
3,Cash Growth,-28.36%,-21.13%,-19.25%,106.29%,123.44%,-,140.95%,-25.69%,-30.70%,-,-29.10%,-20.09%,88.02%,645.18%,133.82%,192.40%,380.04%,31.31%,-,-,Upgrade
4,Accounts Receivable,297.53,295.91,300.96,323.3,291.43,278.66,268.37,292.46,223.85,-,235.35,261.27,195.13,196.13,263.72,263.38,228.76,323.25,-,316.13,Upgrade
5,Other Receivables,5.59,10.11,6.98,4.84,7.69,9.26,5.01,6,11.74,-,37.02,9.28,5.67,3.43,5.84,5.18,6.34,7.42,-,6.8,Upgrade
6,Receivables,303.12,306.03,307.94,328.14,299.12,287.92,273.39,298.46,235.59,-,272.37,270.55,200.79,199.56,269.56,268.56,235.1,330.67,-,322.93,Upgrade
7,Inventory,59.76,46.52,41.18,33.39,41.02,33.79,31.53,30.4,53.93,-,28.95,21.22,54.23,19.81,15.89,13.86,55.43,35.55,-,16.43,Upgrade
8,Prepaid Expenses,-,0.9,-,1.16,-,0.08,-,0.55,-,-,-,0.77,-,0.59,-,1.1,-,-,-,0.3,Upgrade
