,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,8472,8058,7376,8058,8593,9445,11076,10516,9178,9056,9981,10151,12479,14405,8978,7446,7052,6492,6056,6347,7923,Upgrade
1,Market Cap Growth,-14.69%,-14.69%,-33.41%,-23.38%,-6.37%,4.30%,10.98%,3.60%,-26.45%,-37.14%,11.17%,36.32%,76.96%,121.90%,48.24%,17.32%,-10.99%,-18.88%,-32.18%,-41.47%,-11.85%,Upgrade
2,Enterprise Value,15941,20775,19232,18639,19174,20035,21444,20753,19415,19271,15737,16398,18726,21034,16389,14646,14252,12344,11506,11489,13233,Upgrade
3,PE Ratio,12.42,11.44,10.59,10.68,10.70,11.74,13.34,14.07,15.76,11.46,12.65,13.49,16.18,34.88,26.96,29.86,35.61,25.82,23.56,21.44,27.02,Upgrade
4,PS Ratio,3.53,3.37,3.14,3.42,3.58,3.94,4.66,4.76,4.99,5.55,6.71,7.24,8.63,11.10,7.50,6.88,6.97,6.03,5.60,5.67,7.10,Upgrade
5,PB Ratio,1.24,1.20,1.12,1.21,1.33,1.50,1.80,1.76,1.59,1.56,1.73,1.85,2.37,2.98,2.01,1.95,1.92,1.77,1.81,1.88,2.38,Upgrade
6,P/FCF Ratio,18.04,17.16,29.23,-,15.48,14.62,18.70,23.98,41.84,-78.18,-,-,-,37.07,29.35,85.66,120.94,-71.03,-,-,-,Upgrade
7,P/OCF Ratio,4.88,4.88,5.46,5.93,5.80,5.36,6.47,7.14,7.93,15.53,23.56,20.29,23.12,22.81,12.13,11.07,10.87,9.67,9.55,10.00,11.98,Upgrade
8,EV/Sales Ratio,6.67,8.69,8.19,7.91,7.98,8.35,9.01,9.38,10.55,11.82,10.57,11.70,12.94,16.20,13.69,13.53,14.09,11.47,10.65,10.26,11.86,Upgrade
9,EV/EBITDA Ratio,7.17,10.73,10.46,10.30,10.57,11.24,11.96,12.81,14.41,16.18,14.10,15.12,16.65,19.75,16.25,15.58,16.00,13.07,12.13,11.61,13.46,Upgrade
10,EV/EBIT Ratio,12.09,15.75,15.08,14.71,14.46,14.88,15.85,16.70,20.07,23.86,21.47,23.87,25.74,31.51,26.80,26.92,28.79,22.47,20.59,19.12,22.10,Upgrade
11,EV/FCF Ratio,33.94,44.23,76.22,-,34.54,31.02,36.20,47.31,88.51,-166.37,-,-,-,54.12,53.58,168.49,244.42,-135.05,-,-,-,Upgrade
12,Debt / Equity Ratio,1.21,1.21,2.05,1.91,1.86,1.76,1.81,1.80,1.97,1.86,1.83,1.08,1.11,1.40,1.52,1.98,2.09,2.06,1.78,1.65,1.61,Upgrade
13,Debt / EBITDA Ratio,3.66,4.36,5.74,6.37,5.22,7.48,4.71,5.34,5.21,7.12,6.71,6.40,5.26,5.55,5.01,6.96,10.95,7.64,6.06,6.27,5.86,Upgrade
14,Debt / FCF Ratio,17.30,17.30,53.56,-,21.60,17.09,18.74,24.58,51.96,-93.00,-,-,-,17.34,22.26,87.05,131.43,-82.62,-,-,-,Upgrade
15,Quick Ratio,1.80,1.80,2.08,2.14,1.44,1.10,1.43,1.41,0.84,1.12,1.41,1.65,1.56,1.07,1.20,1.45,1.37,1.45,1.28,1.97,1.85,Upgrade
16,Current Ratio,1.87,1.87,2.15,2.23,1.51,1.16,1.51,1.66,0.89,1.22,1.56,2.31,1.77,1.57,1.78,1.61,1.52,2.20,1.35,2.08,1.98,Upgrade
