,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Cash & Equivalents,574.83,718.05,768.18,505.88,376.23,426.54,327.38,833.11,555.15,596.22,191.34,634.83,491.44,181.14,155.98,309.48,351.54,118.02,123.83,221.56,Upgrade
1,Accounts Receivable,3473,3626,3458,3157,3035,2984,2743,2509,2699,2487,1663,1504,2130,1972,1956,1674,1780,1828,1658,1496,Upgrade
2,Other Receivables,108.7,83.92,85.58,71.74,66.46,128.53,137.79,136.2,152.06,200.1,190.14,203.32,43.15,4.11,13.62,6.71,33.74,4.55,20.97,3.55,Upgrade
3,Inventory,-,-,-,-,-,-,-,-,-,-,-,-,0.28,0.23,0.23,0.23,0.23,0.23,0.23,0.23,Upgrade
4,Prepaid Expenses,-,0,-,2.63,-,-,-,2.02,-,-,-,-,-,0.14,-,2.17,-,-,-,-,Upgrade
5,Loans Receivable Current,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.09,-,-,Upgrade
6,Other Current Assets,182.95,167.59,183.1,172.87,164.05,207.56,576.82,207.61,314.78,343.25,816.45,311.81,1224,1037,235.17,216.23,1124,110.41,100.51,116.14,Upgrade
7,Total Current Assets,4339,4596,4495,3910,3642,3747,3785,3688,3721,3627,2861,2654,3888,3195,2361,2209,3290,2061,1904,1837,Upgrade
8,"Property, Plant & Equipment",15131,14519,13483,13228,12729,12537,12527,12828,12433,13106,6781,6778,8323,8363,8920,8992,8131,7315,6634,6724,Upgrade
9,Other Intangible Assets,1590,1618,1622,1640,1609,1571,1588,1605,1584,146.56,81.54,82.36,92.11,93.13,101.18,101.56,101.59,97.38,97.53,91.55,Upgrade
10,Long-Term Investments,238.05,245.76,250.15,250.43,249.88,272.75,272.22,219.93,173.78,29.91,2241,2220,1081,827.7,684.65,674.62,23.24,19.03,19.35,19.81,Upgrade
11,Long-Term Deferred Tax Assets,148.37,156.45,158.63,161.94,232.17,238.82,133.19,258.82,145.37,28.6,24.66,24.66,4.06,4.06,3.37,3.37,3.51,3.5,2.66,2.59,Upgrade
12,Long-Term Deferred Charges,3.93,1.56,0.18,0.21,0.03,0.28,0.76,1.03,1.33,1.49,1.73,2.04,6.27,4.46,16.54,16.96,16.38,12.41,12.59,12.77,Upgrade
13,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,-,-,-,35.93,34.72,56.66,-,59.99,50.31,50.31,47.1,Upgrade
14,Other Long-Term Assets,397.28,446.65,862.39,665.79,631.2,608.18,570.44,489.18,618.55,708.43,321.35,288.89,122.98,108.68,136.23,232.1,416.87,727.14,648.04,393.86,Upgrade
15,Total Assets,21848,21583,20871,19857,19094,18975,18877,19090,18677,17648,12312,12050,13554,12631,12280,12229,12042,10286,9368,9128,Upgrade
16,Accounts Payable,1190,918.49,1058,949.69,1214,970.07,1222,1247,1449,934.62,646.62,648.7,640.94,772.03,781.49,798.68,653.76,719.12,313.62,328.75,Upgrade
17,Accrued Expenses,2.86,16.65,2.79,57.63,2.66,27.52,2.14,46.18,2.26,19.34,2.16,24.35,1.05,31.29,1.07,71.27,10.69,84.77,7.83,74.96,Upgrade
18,Current Portion of Long-Term Debt,930.5,361.24,827.71,396.53,1757,329.27,475.02,261.8,1258,286.71,340.43,253.68,498.86,399.02,564.14,467.22,660.24,483.82,493.34,418.82,Upgrade
19,Current Unearned Revenue,20.96,21.91,23.09,21.28,22.65,21.91,22.23,22.54,23.08,23.61,23.49,23.81,24.12,24.87,24.76,25.07,-,22.12,-,-,Upgrade
20,Current Portion of Leases,-,620.92,-,1101,-,803.99,-,2343,-,917.93,-,303.03,-,50.25,-,82.96,-,76.67,-,68.58,Upgrade
21,Current Income Taxes Payable,41.32,34.38,61.26,14.73,51.11,69.55,91.21,58.56,60.39,28.25,111.66,81.81,45.53,10.32,82.73,1.97,82.4,6.69,75.08,4.67,Upgrade
22,Other Current Liabilities,128.41,159.42,44.65,47.56,104.27,257.23,469.19,156.68,254.12,114.75,113.92,163.05,1272,510.99,9.8,4.31,85.03,130.65,25.65,32.45,Upgrade
23,Total Current Liabilities,2314,2133,2018,2589,3151,2480,2281,4136,3047,2325,1238,1498,2482,1799,1464,1451,1492,1524,915.52,928.23,Upgrade
24,Long-Term Debt,4942,4675,4296,3584,3655,3728,3565,2795,3044,3129,3220,2521,3748,4404,4958,5036,5170,4153,4080,3939,Upgrade
25,Long-Term Leases,2251,7860,7584,6910,5631,6241,6743,5997,6470,6217,2361,2763,2492,1957,2045,2077,1721,1256,1001,936.97,Upgrade
26,Long-Term Deferred Tax Liabilities,307.44,316.1,321.81,327.87,367.52,377.07,309.91,391.26,318.53,198.82,0.01,0.01,0,-,0,0,-,-,-,-,Upgrade
27,Other Long-Term Liabilities,5294,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Total Liabilities,15110,14983,14220,13410,12805,12826,12899,13319,12880,11870,6820,6783,8723,8160,8467,8565,8383,6933,5996,5805,Upgrade
29,Common Stock,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2418,2362,2088,2074,2074,2074,2074,2074,Upgrade
30,Additional Paid-In Capital,1544,1544,1545,1544,1524,1521,1521,1521,1421,1413,1405,1392,1299,1134,561.41,517.36,517.36,517.36,517.36,517.36,Upgrade
31,Retained Earnings,2783,2668,2721,2524,2370,2240,2115,1916,1931,1678,1682,1483,1129,974.91,940.71,841.18,836.06,761.55,780.54,732.3,Upgrade
