,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,683.75,340.99,191.7,84.47,4920,231.74,586.13,706.25,786.13,535.13,Upgrade
1,Revenue Growth (YoY),256.67%,303.67%,-96.10%,-63.55%,739.42%,-67.19%,-25.44%,31.98%,113.93%,56.75%,Upgrade
2,Cost of Revenue,377.84,269.79,94.33,133.39,2883,271.78,484.4,565.77,595.51,415.5,Upgrade
3,Gross Profit,305.91,71.2,97.37,-48.92,2037,-40.04,101.73,140.48,190.63,119.63,Upgrade
4,"Selling, General & Admin",221.04,77.81,45.25,53.37,282.56,43.31,46.55,33.56,72.91,61.9,Upgrade
5,Other Operating Expenses,-2.92,-1.93,-5.89,-3.77,-3.56,-8.6,-6.34,-2.12,-6.21,-3.02,Upgrade
6,Operating Expenses,218.13,75.88,39.35,49.6,279,34.71,40.22,31.44,66.7,58.88,Upgrade
7,Operating Income,87.78,-4.68,58.02,-98.52,1758,-74.75,61.51,109.05,123.93,60.75,Upgrade
8,Interest Expense,-50.74,-62.32,-60.34,-55.2,-49.89,-23.28,-35.57,-35.44,-26.13,-42.77,Upgrade
9,Interest & Investment Income,5,5.3,5.34,12.15,1.15,0.95,3.48,1.33,3.76,2.81,Upgrade
10,Currency Exchange Gain (Loss),0.15,-11.71,-1.34,-14.84,-3.27,0.83,0.43,1.15,1.11,-0.57,Upgrade
11,EBT Excluding Unusual Items,42.18,-73.41,1.67,-156.41,1706,-96.25,29.85,76.1,102.67,20.22,Upgrade
12,Gain (Loss) on Sale of Investments,-,0.71,-,0.48,-,0.42,-,0.39,-,-0.63,Upgrade
13,Gain (Loss) on Sale of Assets,-,0,-,-,-,-,-,-0.12,-,-,Upgrade
14,Asset Writedown,25.56,274.34,109.82,-20.18,-4.13,52.69,40.03,14.55,-13.16,-28.51,Upgrade
15,Other Unusual Items,-,-0.26,0.26,-2.42,6.16,-4.22,4.22,7.48,-,-,Upgrade
16,Pretax Income,67.74,201.38,111.75,-178.53,1708,-47.36,74.09,98.39,89.51,-8.93,Upgrade
17,Income Tax Expense,15.14,14.05,0.63,-43.83,297.55,4.33,4.86,19.58,19.29,1.2,Upgrade
18,Net Income,52.6,187.33,111.12,-134.71,1410,-51.69,69.23,78.81,70.22,-10.13,Upgrade
19,Net Income to Common,52.6,187.33,111.12,-134.71,1410,-51.69,69.23,78.81,70.22,-10.13,Upgrade
20,Net Income Growth,-52.67%,-,-92.12%,-,1936.81%,-,-1.41%,-,59.75%,-,Upgrade
21,Shares Outstanding (Basic),1420,1420,1420,1420,1420,1420,1420,1420,1420,1420,Upgrade
22,Shares Outstanding (Diluted),1420,1420,1422,1422,1420,1420,1420,1420,1420,1420,Upgrade
23,Shares Change (YoY),-0.10%,-0.08%,0.14%,0.14%,-0.00%,-0.00%,-,-,-,-,Upgrade
24,EPS (Basic),0.04,0.13,0.08,-0.09,0.99,-0.04,0.05,0.06,0.05,-0.01,Upgrade
25,EPS (Diluted),0.04,0.13,0.08,-0.09,0.99,-0.04,0.05,0.06,0.05,-0.01,Upgrade
26,EPS Growth,-52.56%,-,-92.15%,-,1936.00%,-,-1.41%,-,59.75%,-,Upgrade
27,Free Cash Flow,-15.89,847.84,-610.7,-241.09,1205,-122.7,102.03,1207,93.7,329.45,Upgrade
28,Free Cash Flow Per Share,-0.01,0.60,-0.43,-0.17,0.85,-0.09,0.07,0.85,0.07,0.23,Upgrade
29,Dividend Per Share,-,-,0.040,0.050,0.060,0.040,0.040,0.040,0.040,0.020,Upgrade
30,Dividend Growth,-,-,-33.33%,25.00%,50.00%,0%,0%,100.00%,100.00%,-31.03%,Upgrade
31,Operating Margin,12.84%,-1.37%,30.26%,-116.63%,35.72%,-32.26%,10.49%,15.44%,15.76%,11.35%,Upgrade
32,Profit Margin,7.69%,54.94%,57.97%,-159.47%,28.66%,-22.30%,11.81%,11.16%,8.93%,-1.89%,Upgrade
33,Free Cash Flow Margin,-2.32%,248.64%,-318.57%,-285.40%,24.49%,-52.95%,17.41%,170.93%,11.92%,61.56%,Upgrade
34,EBITDA,98.74,-2.94,78.19,-72.37,1772,-59.81,74.95,123.44,137.46,73.93,Upgrade
35,D&A For EBITDA,10.96,1.74,20.17,26.15,14.19,14.94,13.44,14.39,13.53,13.18,Upgrade
36,EBIT,87.78,-4.68,58.02,-98.52,1758,-74.75,61.51,109.05,123.93,60.75,Upgrade
