,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1151,1313,1060,1006,898.66,1527,2244,2277,1669,169.81,Upgrade
1,Short-Term Investments,4.42,4.42,18.98,-,-,-,-,-,-,7.82,Upgrade
2,Trading Asset Securities,9.26,9.91,13.22,17.03,22.4,26.63,0.3,-,36.22,101.35,Upgrade
3,Cash & Short-Term Investments,1165,1327,1092,1023,921.06,1553,2244,2277,1705,278.98,Upgrade
4,Cash Growth,6.68%,29.80%,18.54%,-34.17%,-58.96%,-31.79%,31.62%,716.29%,-10.41%,-87.79%,Upgrade
5,Accounts Receivable,173.05,107.87,114.13,118.41,129.4,210.62,127.59,103.09,15.07,27.57,Upgrade
6,Other Receivables,25.26,19.11,20.12,27.76,17.05,20.4,37.76,46.2,49.29,29.87,Upgrade
7,Receivables,821.65,767.22,854.47,1167,1331,1466,1538,1643,1335,2512,Upgrade
8,Other Current Assets,0.4,0.41,0.26,0.27,4.02,7.36,3927,4080,1565,1394,Upgrade
9,Total Current Assets,1987,2095,1947,2190,2256,3026,7709,8000,4605,4186,Upgrade
10,"Property, Plant & Equipment",37.05,44.23,32.72,21.12,24.97,33.84,40.26,46.58,29.84,30.22,Upgrade
11,Long-Term Investments,1.93,1.93,1.93,24.01,27.03,65.89,1.93,0.48,1.93,951.47,Upgrade
12,Goodwill,4,4,4,4,4,4,4,4,4,4,Upgrade
13,Long-Term Deferred Tax Assets,5.22,6.28,2.81,1.32,0.97,29.86,32.34,27.07,2.2,8.15,Upgrade
14,Other Long-Term Assets,-,-,-,-,-,-,319.02,403.27,592.69,-,Upgrade
15,Total Assets,2266,2278,2238,2240,2331,3160,8222,8482,5235,5195,Upgrade
16,Accounts Payable,19.89,21.25,21.14,17.85,21.46,20.64,28.09,40.37,32.75,61.36,Upgrade
17,Accrued Expenses,2.72,6.64,15.49,20.05,2.33,5.9,23.98,27.87,19.85,17.12,Upgrade
18,Short-Term Debt,-,-,-,-,-,-,350,355,204.25,464.7,Upgrade
19,Current Portion of Long-Term Debt,-,-,-,-,-,692.11,1180,1171,1202,1253,Upgrade
20,Current Portion of Leases,9.8,9.73,7.47,7.94,7.43,9.37,9.23,9.08,6.03,8.11,Upgrade
21,Current Income Taxes Payable,3.2,3.2,2.8,2.2,7.04,9.97,8.79,8.79,5.53,21.05,Upgrade
22,Other Current Liabilities,-,-,-,-,-,-,-,-,390,-,Upgrade
23,Total Current Liabilities,35.61,40.82,46.89,48.04,38.26,737.99,1600,1612,1860,1826,Upgrade
24,Long-Term Debt,-,-,-,-,-,-,484.93,478.15,-,-,Upgrade
25,Long-Term Leases,20.16,25.78,15.1,0.89,3.8,7.89,12.61,17.26,3.4,-,Upgrade
26,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,396.79,435.39,-,-,Upgrade
27,Total Liabilities,55.78,66.6,61.99,48.93,42.06,745.88,2495,2543,1863,1826,Upgrade
28,Common Stock,3216,3216,3216,3216,3216,3216,3216,3216,3013,3013,Upgrade
29,Retained Earnings,-1089,-1087,-1126,-1114,-1029,-924.28,2462,2659,427.48,375.83,Upgrade
30,Comprehensive Income & Other,82.7,82.36,85.79,88.56,101.42,122.25,48.9,63.92,-68.21,-18.92,Upgrade
31,Total Common Equity,2210,2212,2176,2191,2289,2414,5727,5939,3372,3370,Upgrade
32,Shareholders' Equity,2210,2212,2176,2191,2289,2414,5727,5939,3372,3370,Upgrade
33,Total Liabilities & Equity,2266,2278,2238,2240,2331,3160,8222,8482,5235,5195,Upgrade
34,Total Debt,29.97,35.51,22.57,8.83,11.23,709.37,2037,2030,1415,1726,Upgrade
35,Net Cash (Debt),1135,1292,1069,1014,909.83,843.96,207.16,247.05,289.89,-1447,Upgrade
36,Net Cash Growth,6.13%,27.42%,17.52%,20.12%,339.20%,241.62%,-28.54%,-,-,-,Upgrade
37,Net Cash Per Share,0.06,0.06,0.05,0.05,0.04,0.04,0.01,0.01,0.02,-0.09,Upgrade
38,Filing Date Shares Outstanding,20385,20385,20385,20385,20385,20385,20385,20385,16988,16988,Upgrade
39,Total Common Shares Outstanding,20385,20385,20385,20385,20385,20385,20385,20385,16988,16988,Upgrade
40,Working Capital,1951,2054,1900,2142,2218,2288,6109,6388,2745,2360,Upgrade
41,Book Value Per Share,0.11,0.11,0.11,0.11,0.11,0.12,0.28,0.29,0.20,0.20,Upgrade
42,Tangible Book Value,2206,2208,2172,2187,2285,2410,5723,5935,3368,3366,Upgrade
43,Tangible Book Value Per Share,0.11,0.11,0.11,0.11,0.11,0.12,0.28,0.29,0.20,0.20,Upgrade
44,Buildings,-,2.13,-,2.13,-,2.13,-,2.13,-,2.13,Upgrade
45,Machinery,-,31.75,-,31.71,-,33.44,-,35.65,-,33.88,Upgrade
