,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,469,469,591,713,673,754,938,2324,5096,476,595,Upgrade
1,Market Cap Growth,-34.29%,-34.29%,-12.12%,-5.41%,-28.26%,-67.54%,-81.60%,388.57%,757.14%,-58.82%,-31.37%,Upgrade
2,Enterprise Value,-666,-823,-478,-300,-237,-90,731,2077,4806,1923,920,Upgrade
3,Last Close Price,0.02,0.02,0.03,0.04,0.03,0.04,0.05,0.11,0.25,0.03,0.04,Upgrade
4,PE Ratio,12.72,-,22.07,-,-,-,-,-,2.23,-3.61,-,Upgrade
5,PS Ratio,11.58,11.57,8.22,6.15,2.08,2.11,2.21,5.30,19.88,1.50,0.76,Upgrade
6,PB Ratio,0.21,0.21,0.27,0.33,0.31,0.33,0.39,0.41,0.86,0.14,0.18,Upgrade
7,P/TBV Ratio,0.21,0.21,0.27,0.33,0.31,0.33,0.39,0.41,0.86,0.14,0.18,Upgrade
8,P/FCF Ratio,4.39,-,1.88,4.48,3.59,0.99,1.47,-,-,0.24,1.47,Upgrade
9,P/OCF Ratio,4.39,-,1.88,4.48,3.59,0.99,1.47,-,-,0.24,1.46,Upgrade
10,EV/Sales Ratio,-,-,-,-,-,-,1.72,4.73,18.75,6.05,1.18,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,4.74,10.88,191.19,-,4.16,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,4.84,11.07,220.77,-,4.23,Upgrade
13,EV/FCF Ratio,-6.23,-,-,-,-,-,1.14,-,-,0.95,2.27,Upgrade
14,Debt / Equity Ratio,0.01,0.01,0.02,0.01,0.00,0.00,0.29,0.36,0.34,0.42,0.51,Upgrade
15,Debt / FCF Ratio,0.28,-,0.11,0.14,0.05,0.01,1.11,-,-,0.70,4.25,Upgrade
16,Return on Capital Employed (ROCE),2.26%,-,2.18%,-,-,-,6.23%,2.83%,0.32%,-,6.46%,Upgrade
17,Earnings Yield,7.86%,7.86%,4.53%,-13.58%,-28.13%,-462.84%,-382.13%,87.56%,44.80%,-27.71%,-54.32%,Upgrade
18,FCF Yield,22.80%,22.80%,53.09%,22.33%,27.87%,101.00%,68.10%,-18.93%,22.42%,424.34%,68.25%,Upgrade
19,Buyback Yield / Dilution,-,-,-,-,-,-17.31%,-20.00%,-2.30%,-,-,Upgrade,
20,Total Shareholder Return,-,-,-,-,-,-17.31%,-20.00%,-2.30%,-,-,Upgrade,
