,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,9.99,12.57,14.05,17.08,16.72,17.43,24.57,27.12,92.91,21.15,Upgrade
1,Cash & Short-Term Investments,9.99,12.57,14.05,17.08,16.72,17.43,24.57,27.12,92.91,21.15,Upgrade
2,Cash Growth,-28.87%,-26.45%,-15.99%,-1.97%,-31.96%,-35.73%,-73.55%,28.21%,323.26%,-57.68%,Upgrade
3,Accounts Receivable,10.98,9.3,8.95,9.66,9.04,18.5,23.87,25.13,25.26,24.05,Upgrade
4,Other Receivables,2.07,1.91,6.48,5.23,14.85,8.98,20.38,12.57,382.7,334.3,Upgrade
5,Receivables,13.04,11.22,67.88,77.79,23.89,27.48,44.25,37.7,407.95,358.35,Upgrade
6,Inventory,126.52,128.04,151.27,155.22,186.69,191.44,189.87,188.3,374.32,385.24,Upgrade
7,Prepaid Expenses,9.09,3.69,8.2,4.3,24.94,21.26,26.29,21.79,41.63,25.79,Upgrade
8,Other Current Assets,-,5.18,-,5.24,922.18,108.74,99.2,103.36,-,16.83,Upgrade
9,Total Current Assets,158.65,160.7,241.4,259.64,1174,366.35,384.18,378.27,916.8,807.35,Upgrade
10,"Property, Plant & Equipment",20.46,17.49,18.83,21.3,26.05,28.5,35.41,33.43,39.72,46.48,Upgrade
11,Long-Term Investments,-,-,-,-,-,-,-,-,3.81,2.84,Upgrade
12,Goodwill,-,-,-,-,151.6,151.6,151.6,151.6,227.2,227.2,Upgrade
13,Other Long-Term Assets,1005,1052,1062,1121,1133,2132,2142,2146,2453,2589,Upgrade
14,Total Assets,1184,1230,1323,1402,2485,2678,2713,2710,3640,3673,Upgrade
15,Accounts Payable,10.17,10.93,11.4,12.54,10.29,7.26,7.95,8.14,41.81,45.77,Upgrade
16,Accrued Expenses,7.97,9.29,20.58,21.55,59.99,65.9,47.8,46.68,76.64,65.77,Upgrade
17,Current Portion of Long-Term Debt,29.03,29.67,29.03,30.68,513.53,612.26,113.25,89.58,185.16,274.41,Upgrade
18,Current Portion of Leases,2.34,1.42,2.81,2.76,2.69,2.83,6.88,10.01,13.84,13.77,Upgrade
19,Current Income Taxes Payable,76.14,81.18,61.6,65.1,49.32,50.46,49.9,49.09,69.37,71.59,Upgrade
20,Current Unearned Revenue,7.16,8.05,6.45,6.62,7.17,7.29,6.73,19.07,132.56,165.41,Upgrade
21,Other Current Liabilities,13.89,13.31,6.3,7.21,504.95,70.61,87.92,54.54,33.09,50.79,Upgrade
