,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,86.75,97.83,90.72,112.26,135.63,122.75,70.36,41.91,14.31,44.28,Upgrade
1,Revenue Growth (YoY),-4.38%,-12.85%,-33.11%,-8.55%,92.77%,192.87%,391.78%,-5.34%,-78.44%,-60.82%,Upgrade
2,Cost of Revenue,80.89,93.64,87.18,109.54,133.71,118.37,66.54,40.29,13.75,43.66,Upgrade
3,Gross Profit,5.85,4.2,3.54,2.72,1.92,4.39,3.82,1.62,0.56,0.61,Upgrade
4,"Selling, General & Admin",12.13,12.33,11.87,13.53,10.68,12.34,12.1,12.94,9.64,14.21,Upgrade
5,Other Operating Expenses,-,-,-,-,-,-,-,-0.06,1.4,1.25,Upgrade
6,Operating Expenses,12.13,12.33,11.87,19.54,11.26,11.99,17,14.09,11.04,21.61,Upgrade
7,Operating Income,-6.27,-8.13,-8.33,-16.82,-9.34,-7.6,-13.18,-12.46,-10.48,-21,Upgrade
8,Interest Expense,-7.21,-6.74,-6.05,-4.94,-3.07,-3.2,-3.4,-2.64,-2.58,-3.29,Upgrade
9,Interest & Investment Income,0.01,0.04,0.01,0.02,0.02,0.01,0.12,0.2,0.39,0.46,Upgrade
10,Earnings From Equity Investments,-0.37,-0.4,-0.38,-0.22,-,-,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),-,-,-,0,-,-0.09,0.33,-0.17,-0.04,-0.23,Upgrade
12,Other Non Operating Income (Expenses),11.54,-1.45,2.63,13.7,2.88,3.26,2.87,3.12,1.59,1.75,Upgrade
13,EBT Excluding Unusual Items,-2.3,-16.68,-12.11,-8.25,-9.5,-7.6,-13.26,-11.96,-11.13,-22.31,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-1.38,1.59,2.96,-,-,Upgrade
15,Asset Writedown,-7.64,-2.57,0.48,1.27,4.09,3.07,4.09,-7.38,1.04,0.06,Upgrade
16,Other Unusual Items,-,-,-,0.01,-0.24,-,-,-0.19,0.19,-,Upgrade
17,Pretax Income,-9.94,-19.25,-11.63,-6.96,-5.65,-5.91,-7.59,-16.57,-9.9,-22.26,Upgrade
18,Income Tax Expense,-1.48,-0.31,0.46,0.66,1.38,1.14,1.39,0.42,0.26,1.73,Upgrade
19,Earnings From Continuing Operations,-8.46,-18.94,-12.09,-7.63,-7.03,-7.05,-8.97,-16.99,-10.16,-23.98,Upgrade
20,Minority Interest in Earnings,-0.83,-0.2,0.18,1.33,1.42,0.75,1.29,1.22,1.32,5.21,Upgrade
21,Net Income,-9.29,-19.14,-11.91,-6.29,-5.61,-6.3,-7.68,-15.77,-8.84,-18.77,Upgrade
22,Net Income to Common,-9.29,-19.14,-11.91,-6.29,-5.61,-6.3,-7.68,-15.77,-8.84,-18.77,Upgrade
23,Shares Outstanding (Basic),388,388,388,388,388,388,382,372,372,341,Upgrade
24,Shares Outstanding (Diluted),458,388,388,433,388,388,382,372,372,341,Upgrade
25,Shares Change (YoY),18.27%,-10.41%,-,11.63%,1.40%,4.11%,2.67%,9.17%,10.09%,2.50%,Upgrade
26,EPS (Basic),-0.02,-0.05,-0.03,-0.02,-0.01,-0.02,-0.02,-0.04,-0.02,-0.06,Upgrade
27,EPS (Diluted),-0.03,-0.05,-0.03,-0.04,-0.01,-0.02,-0.02,-0.04,-0.02,-0.06,Upgrade
28,Free Cash Flow,-23.26,-9.41,-0.69,8.18,0.23,-1.65,-26.85,0.21,-3.61,-10.72,Upgrade
29,Free Cash Flow Per Share,-0.05,-0.02,-0.00,0.02,0.00,-0.00,-0.07,0.00,-0.01,-0.03,Upgrade
30,Operating Margin,-7.23%,-8.31%,-9.18%,-14.98%,-6.89%,-6.19%,-18.73%,-29.74%,-73.24%,-47.43%,Upgrade
31,Profit Margin,-10.71%,-19.57%,-13.13%,-5.60%,-4.14%,-5.13%,-10.92%,-37.63%,-61.79%,-42.39%,Upgrade
32,Free Cash Flow Margin,-26.81%,-9.62%,-0.76%,7.28%,0.17%,-1.34%,-38.16%,0.51%,-25.25%,-24.20%,Upgrade
33,EBITDA,-4.59,-6.43,-6.62,-15.13,-7.59,-5.78,-11.4,-11.02,-8.63,-17.89,Upgrade
34,D&A For EBITDA,1.69,1.7,1.71,1.69,1.75,1.82,1.78,1.44,1.85,3.11,Upgrade
35,EBIT,-6.27,-8.13,-8.33,-16.82,-9.34,-7.6,-13.18,-12.46,-10.48,-21,Upgrade
