,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1113,1074,628.78,1052,1056,-,1076,1090,1036,1054,956.16,927.93,1001,910.73,909.04,890.1,870.23,860.93,864.7,853.18,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,20,Upgrade
2,Trading Asset Securities,-,-,400,-,160,-,-,15,50,-,80,80,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,1113,1074,1029,1052,1216,-,1076,1105,1086,1054,1036,1008,1001,910.73,909.04,890.1,870.23,870.93,864.7,873.18,Upgrade
4,Cash Growth,-8.50%,-,-4.40%,-4.78%,11.99%,-,3.86%,9.60%,8.44%,15.76%,13.98%,13.24%,15.06%,4.57%,5.13%,1.94%,0.93%,1.90%,7.81%,15.59%,Upgrade
5,Accounts Receivable,0.85,25.06,28.12,2.72,6.48,-,16.39,2.71,3.06,6.81,30.35,40.52,50.14,98.92,75.68,49.28,51.09,35.13,46.07,64.18,Upgrade
6,Other Receivables,0.07,0.07,0.52,0.52,0.55,-,0.51,0.48,-,-,0,0.01,0.01,0.02,0.02,0.04,0.52,0.55,0.11,0.07,Upgrade
7,Receivables,0.93,25.13,28.64,3.25,7.03,-,16.9,3.19,3.06,6.81,30.35,40.53,50.15,98.94,75.7,49.32,51.61,35.68,46.18,64.25,Upgrade
8,Inventory,16.24,11.95,10.12,4.88,6.79,-,6.57,6.9,7.17,6.47,4.49,3.98,2.65,4.54,3.31,2.71,2.93,3.78,7.71,2.1,Upgrade
9,Other Current Assets,19.37,18.26,24.32,11.02,15.14,-,92.7,92.22,102.79,102.02,105.27,90.54,90.62,89.26,85.3,91.97,110.78,113.85,115.12,93.92,Upgrade
10,Total Current Assets,1149,1130,1092,1071,1245,-,1192,1207,1199,1170,1176,1143,1145,1103,1073,1034,1036,1024,1034,1033,Upgrade
11,"Property, Plant & Equipment",121.25,123.83,126.95,130.71,132.84,-,137.13,141.14,131.51,134.76,138.42,142.07,139.41,142.54,158.48,153.76,131.79,132.27,131.91,134.25,Upgrade
12,Long-Term Investments,184.31,181.59,180.39,178.2,0.49,-,0.57,0.57,0.58,0.58,0.57,0.56,0.62,0.61,0.64,0.62,0.72,0.33,0.33,0.38,Upgrade
13,Other Intangible Assets,19.96,20.54,21.13,21.71,22.36,-,23.73,24.41,24.91,25.47,26.11,26.64,26.84,27.54,20.17,20.47,20.6,20.73,21.01,21.3,Upgrade
14,Long-Term Deferred Tax Assets,2.1,2.1,2.14,2.1,2.1,-,2.09,2.09,2.09,2.1,2.1,2.1,2.09,2.1,2.1,2.09,2.43,2.37,2.37,2.37,Upgrade
15,Other Long-Term Assets,24.18,24.45,24.72,25.41,25.26,-,25.81,26.08,26.35,26.63,26.9,27.17,30.73,28.06,32.35,28.77,40.79,34.18,35.36,32.4,Upgrade
16,Total Assets,1501,1482,1447,1429,1428,-,1382,1401,1384,1359,1370,1342,1344,1304,1287,1240,1232,1214,1225,1224,Upgrade
17,Accounts Payable,70.39,63.69,76.3,58.52,83.78,-,87.48,69.8,83.5,70.25,85.17,63.66,91.24,74.52,91.28,41.54,51.71,46.06,57.03,54.55,Upgrade
18,Accrued Expenses,7.77,11.1,8.91,21.75,6.14,-,6.69,20.35,8.29,12.38,6.96,18.65,9.37,8.95,5.15,19.71,5.14,9.01,6.31,18.94,Upgrade
19,Current Portion of Leases,0.17,0.32,0.47,0.49,0.58,-,0.01,0.11,0.11,0.11,0.09,0.11,-,-,-,-,-,-,-,-,Upgrade
20,Current Income Taxes Payable,5.58,2.61,5.66,1.25,2.05,-,0.63,-,6.73,2.1,5.02,6.32,11.11,1.49,3.27,-,4.76,0.69,1.71,-,Upgrade
21,Current Unearned Revenue,27.75,25.93,16.17,22.91,31.86,-,14.34,19.59,33.66,27.72,29.1,25.48,45.43,20.62,23.5,12.87,16.66,9.64,14.8,-,Upgrade
22,Other Current Liabilities,24.66,38.38,23.83,32.11,25.45,-,22.96,34.66,25.23,46.7,24.69,31.8,26.36,39.7,23.57,39.42,22.96,21.1,21.46,34.92,Upgrade
23,Total Current Liabilities,136.31,142.03,131.34,137.03,149.86,-,132.11,144.52,157.53,159.25,151.04,146.03,183.52,145.29,146.78,113.54,101.22,86.51,101.32,108.41,Upgrade
24,Long-Term Leases,-,-,-,0.09,-,-,-,-,0.03,0.06,0.1,0.1,-,-,-,-,-,-,-,-,Upgrade
25,Long-Term Unearned Revenue,-,-,-,-,-,-,-,-,-,-,-,-,0.03,0.05,0.08,0.11,0.13,0.16,0.18,0.21,Upgrade
26,Long-Term Deferred Tax Liabilities,1.75,1.75,1.75,1.75,1.94,-,1.94,1.94,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Total Liabilities,138.06,143.78,133.08,138.87,151.8,-,134.05,146.46,157.56,159.31,151.14,146.13,183.54,145.34,146.85,113.64,101.35,86.66,101.5,108.62,Upgrade
28,Common Stock,680.32,680.32,680.32,680.32,680.32,-,680.32,680.32,680.32,680.32,680.32,680.32,680.32,680.32,680.32,680.32,680.32,680.32,680.32,680.32,Upgrade
29,Additional Paid-In Capital,1646,1646,1646,1646,1645,-,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,Upgrade
30,Retained Earnings,-1144,-1157,-1170,-1183,-1187,-,-1207,-1217,-1229,-1242,-1254,-1266,-1284,-1296,-1306,-1314,-1314,-1316,-1320,-1324,Upgrade
31,Comprehensive Income & Other,2.14,2.27,2.73,2.43,2.2,-,1.39,0.9,0.91,0.67,0.4,-,0.15,0.13,1.1,1.03,3.94,4,4.68,4.47,Upgrade
32,Total Common Equity,1184,1172,1158,1145,1140,-,1120,1110,1098,1084,1072,1059,1041,1030,1021,1012,1015,1013,1010,1006,Upgrade
33,Minority Interest,178.84,166.74,155.81,144.85,135.87,-,127.24,144.93,128.72,115.9,147.2,135.91,119.41,129.11,119.74,113.72,115.3,114.19,112.94,109.55,Upgrade
34,Shareholders' Equity,1363,1338,1314,1290,1276,-,1248,1255,1227,1200,1219,1195,1161,1159,1140,1126,1131,1127,1123,1116,Upgrade
35,Total Liabilities & Equity,1501,1482,1447,1429,1428,-,1382,1401,1384,1359,1370,1342,1344,1304,1287,1240,1232,1214,1225,1224,Upgrade
36,Total Debt,0.17,0.32,0.47,0.58,0.58,-,0.01,0.11,0.14,0.17,0.19,0.21,-,-,-,-,-,-,-,-,Upgrade
37,Net Cash (Debt),1112,1074,1028,1051,1215,-,1076,1105,1086,1054,1036,1008,1001,910.73,909.04,890.1,870.23,870.93,864.7,873.18,Upgrade
38,Net Cash Growth,-8.47%,-,-4.45%,-4.82%,11.95%,-,3.88%,9.61%,8.42%,15.74%,13.96%,13.21%,15.06%,4.57%,5.13%,1.94%,0.93%,1.90%,7.81%,15.59%,Upgrade
39,Net Cash Per Share,1.64,1.58,1.51,1.55,1.79,-,1.58,1.62,1.60,1.55,1.53,1.48,1.47,1.34,1.33,1.31,1.29,1.27,1.28,1.28,Upgrade
40,Filing Date Shares Outstanding,680.32,680.32,680.32,680.32,680.32,677.4,680.32,680.32,680.32,680.32,680.32,680.32,680.32,680.32,680.32,680.32,680.32,680.32,677.48,680.32,Upgrade
41,Total Common Shares Outstanding,680.32,680.32,680.32,680.32,680.32,677.4,680.32,680.32,680.32,680.32,680.32,680.32,680.32,680.32,680.32,680.32,680.32,680.32,677.48,680.32,Upgrade
42,Working Capital,1013,987.47,960.54,933.97,1095,-,1060,1062,1041,1010,1025,996.95,961.22,958.17,926.58,920.56,934.33,937.74,932.39,925.03,Upgrade
43,Book Value Per Share,1.74,1.72,1.70,1.68,1.68,-,1.65,1.63,1.61,1.59,1.58,1.56,1.53,1.51,1.50,1.49,1.49,1.49,1.49,1.48,Upgrade
44,Tangible Book Value,1164,1151,1137,1124,1118,-,1097,1085,1073,1058,1046,1033,1015,1002,1000,991.99,994.63,992.54,989.23,984.68,Upgrade
45,Tangible Book Value Per Share,1.71,1.69,1.67,1.65,1.64,-,1.61,1.60,1.58,1.56,1.54,1.52,1.49,1.47,1.47,1.46,1.46,1.46,1.46,1.45,Upgrade
46,Buildings,-,145.05,-,146.13,-,-,-,146.13,-,143.53,-,143.53,-,142.99,-,142.91,-,142.37,-,142.37,Upgrade
47,Machinery,-,585.78,-,584.04,-,-,-,579.75,-,564.34,-,564.61,-,562.99,-,549.64,-,536.84,-,535.96,Upgrade
48,Construction In Progress,-,0.39,-,0.4,-,-,-,-,-,5.04,-,5.04,-,0.45,-,18.97,-,6.03,-,2.53,Upgrade
