,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Mar '25 Mar 7, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Market Capitalization,236,228,236,276,256,244,260,192,177,194,200,220,224,208,204,204,212,181,195,204,220,Upgrade
1,Market Cap Growth,-6.56%,-6.56%,-9.23%,43.75%,44.80%,25.51%,30.00%,-12.73%,-21.07%,-6.54%,-1.96%,7.84%,5.66%,15.04%,4.51%,0%,-3.64%,-25.90%,-7.92%,-25.00%,-17.91%,Upgrade
2,Enterprise Value,53,66,70,132,111,88,106,63,40,91,97,175,179,210,206,213,220,226,242,263,281,Upgrade
3,Last Close Price,0.29,0.28,0.29,0.34,0.32,0.30,0.27,0.20,0.18,0.20,0.21,0.23,0.23,0.22,0.21,0.21,0.22,0.19,0.20,0.21,0.23,Upgrade
4,PE Ratio,3.86,3.73,3.64,4.24,3.69,3.54,3.49,2.65,2.79,2.76,2.78,3.13,3.78,3.83,3.79,3.85,4.27,3.50,3.94,4.40,4.57,Upgrade
5,PS Ratio,1.31,1.26,1.27,1.44,1.27,1.22,1.21,0.91,0.95,0.96,0.95,1.08,1.12,1.12,1.12,1.14,1.26,1.06,1.17,1.25,1.41,Upgrade
6,PB Ratio,0.42,0.31,0.32,0.39,0.39,0.37,0.36,0.27,-,0.28,0.29,0.32,-,0.33,0.36,0.36,-,0.37,0.44,0.45,-,Upgrade
7,P/TBV Ratio,0.41,0.41,0.42,0.51,0.52,0.49,0.48,0.36,-,0.37,0.40,0.44,-,0.45,0.49,0.49,-,0.49,0.58,0.59,-,Upgrade
8,P/FCF Ratio,2.40,5.42,11.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,2.19,5.42,11.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.29,0.37,0.38,0.69,0.55,0.44,0.49,0.30,0.21,0.45,0.46,0.86,0.89,1.13,1.13,1.19,1.31,1.33,1.45,1.61,1.80,Upgrade
11,EV/EBITDA Ratio,0.50,0.62,0.63,1.13,0.88,0.71,0.78,0.47,0.35,0.71,0.72,1.36,1.44,1.92,1.88,1.98,2.46,2.39,2.67,-,2.95,Upgrade
12,EV/EBIT Ratio,0.65,0.81,0.82,1.43,1.09,0.89,0.97,0.59,0.46,0.92,0.95,1.80,1.91,2.60,2.51,2.59,3.28,3.06,3.38,-,3.63,Upgrade
13,EV/FCF Ratio,0.54,1.57,3.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,-,0.00,0.00,0.00,-,0.00,0.08,0.08,-,Upgrade
15,Debt / EBITDA Ratio,0.01,0.01,0.01,0.02,0.00,0.00,0.00,0.00,-,0.00,0.01,0.02,-,0.01,0.01,0.03,-,0.00,0.35,-,-,Upgrade
16,Debt / FCF Ratio,0.01,0.04,0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.20,0.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,24.35,26.02,26.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,2.46,2.46,2.46,2.12,-,1.94,-,1.98,-,1.78,-,1.57,-,1.55,-,1.07,-,0.92,-,0.90,-,Upgrade
20,Current Ratio,2.55,2.55,2.55,2.14,-,1.95,-,2.00,-,1.80,-,1.58,-,1.57,-,1.08,-,0.94,-,0.91,-,Upgrade
21,Return on Equity (ROE),12.34%,12.72%,11.16%,12.00%,15.78%,13.28%,-,-,18.87%,13.90%,-,-,20.34%,14.97%,-,-,24.18%,16.23%,-,-,Upgrade,
22,Return on Assets (ROA),6.07%,6.19%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),7.65%,7.88%,4.89%,8.73%,9.98%,10.10%,-,-,12.76%,10.84%,-,-,14.08%,10.59%,-,-,16.87%,11.46%,-,-,Upgrade,
24,Return on Capital Employed (ROCE),10.44%,10.44%,10.95%,12.25%,-,14.07%,-,14.28%,-,13.50%,-,13.30%,-,11.95%,-,13.40%,-,13.72%,-,-,-,Upgrade
25,Earnings Yield,25.89%,26.80%,27.49%,23.61%,27.12%,28.24%,28.69%,37.74%,35.80%,36.20%,35.94%,31.92%,26.45%,26.09%,26.41%,25.95%,23.42%,28.55%,25.40%,22.72%,21.86%,Upgrade
26,FCF Yield,41.74%,18.44%,8.98%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Dividend Yield,0.00%,-,-,-,-,-,-,15.09%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Buyback Yield / Dilution,-,-,-,-,0.10%,-,-,-,-0.31%,-,-,-,0.26%,-,-,-,0.02%,-,0.14%,-2.51%,Upgrade,
