,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Cash & Equivalents,94.69,94.69,299.27,-,278.03,-,253.47,-,257.19,-,231.15,-,96.55,-,122.52,-,80.33,-,84.16,-,Upgrade
1,Short-Term Investments,245.82,245.82,8.86,-,6.24,-,37.47,-,3.99,-,0.44,-,78.69,-,3.03,-,24.92,-,10.85,-,Upgrade
2,Cash & Short-Term Investments,340.51,340.51,308.13,284.27,284.27,290.93,290.93,-,261.18,231.59,231.59,-,175.25,125.56,125.56,-,105.24,95.01,95.01,-,Upgrade
3,Cash Growth,19.79%,17.04%,5.91%,-,8.84%,25.62%,25.62%,-,49.04%,84.45%,84.45%,-,66.51%,32.15%,32.15%,-,34.19%,34.79%,34.79%,-,Upgrade
4,Accounts Receivable,7.1,7.1,4.56,-,9.36,-,5.16,-,9.08,-,4.43,-,2.9,-,1.1,-,2.8,-,2.33,-,Upgrade
5,Other Receivables,-,-,3.54,-,-,-,3.08,-,-,-,4.62,-,-,-,16.26,-,-,-,23.91,-,Upgrade
6,Receivables,7.1,7.1,8.1,-,9.36,-,8.24,-,9.08,-,9.05,-,2.9,-,17.36,-,2.8,-,26.24,-,Upgrade
7,Inventory,2.72,2.72,2.64,-,2.57,-,2.06,-,1.73,-,1.68,-,1.67,-,1.79,-,2.07,-,1.38,-,Upgrade
8,Other Current Assets,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Total Current Assets,360.33,360.33,318.87,-,296.2,-,301.24,-,271.99,-,242.32,-,179.81,-,144.7,-,110.11,-,122.63,-,Upgrade
10,"Property, Plant & Equipment",395.96,395.96,400.31,-,407.95,-,417.37,-,421.22,-,426.37,-,427.44,-,426.46,-,441.07,-,439.74,-,Upgrade
11,Long-Term Investments,19.74,19.74,19.98,-,17.84,-,17.84,-,4.57,-,4.57,-,4.5,-,4.5,-,-,-,-,-,Upgrade
12,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,-,-,-,-,-,0.15,-,0.17,-,0.45,-,0.5,-,Upgrade
13,Other Long-Term Assets,90.79,90.79,93.15,-,78.12,-,76.71,-,76.75,-,75.21,-,64.44,-,74.34,-,55.88,-,53.15,-,Upgrade
14,Total Assets,866.82,866.82,832.3,-,800.11,-,813.16,-,774.52,-,748.46,-,676.34,-,650.18,-,607.51,-,616.01,-,Upgrade
15,Accounts Payable,6.23,6.23,6.64,-,11.1,-,9.25,-,12.24,-,8.61,-,10.7,-,7.95,-,8.89,-,8.72,-,Upgrade
16,Accrued Expenses,-,-,28.23,-,-,-,23.1,-,-,-,19.55,-,-,-,14.56,-,-,-,14.08,-,Upgrade
17,Current Portion of Leases,0.53,0.53,0.5,-,0.26,-,0.5,-,0.46,-,0.43,-,0.42,-,0.42,-,0.21,-,0.42,-,Upgrade
18,Current Income Taxes Payable,3.83,3.83,2.86,-,6.75,-,9.19,-,9.29,-,6.32,-,4.24,-,3.01,-,5.16,-,1.51,-,Upgrade
19,Current Unearned Revenue,31.68,31.68,41.53,-,31.64,-,42.6,-,33.62,-,48.69,-,25.89,-,46.24,-,29.58,-,30.36,-,Upgrade
20,Other Current Liabilities,98.86,98.86,69.19,-,101.94,-,66.36,-,95.8,-,69.45,-,73.58,-,61.67,-,73.5,-,79.6,-,Upgrade
21,Total Current Liabilities,141.13,141.13,148.95,-,151.68,-,151,-,151.41,-,153.06,-,114.83,-,133.83,-,117.34,-,134.7,-,Upgrade
22,Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34.19,-,Upgrade
23,Long-Term Leases,0.85,0.85,1.09,-,-,-,-,-,0.24,-,0.45,-,0.71,-,0.91,-,-,-,-,-,Upgrade
24,Long-Term Unearned Revenue,31.46,31.46,30.75,-,31.2,-,31.64,-,32.09,-,32.53,-,34.97,-,33.42,-,33.87,-,34.31,-,Upgrade
25,Long-Term Deferred Tax Liabilities,6.84,6.84,5.28,-,5.92,-,4.55,-,4.26,-,6.34,-,6.09,-,4.48,-,5.46,-,3.59,-,Upgrade
26,Total Liabilities,180.27,180.27,186.07,-,188.8,-,187.19,-,188,-,192.38,-,156.59,-,172.65,-,156.67,-,206.8,-,Upgrade
27,Common Stock,6.76,6.76,6.76,-,6.76,-,6.76,-,6.76,-,6.76,-,6.76,-,6.76,-,6.76,-,6.76,-,Upgrade
28,Additional Paid-In Capital,6.46,6.46,6.46,-,6.46,-,50.28,-,50.28,-,50.28,-,50.28,-,50.28,-,50.28,-,50.28,-,Upgrade
29,Retained Earnings,317.98,317.98,287.64,-,262.96,-,230.25,-,200.88,-,167.58,-,142.09,-,111.81,-,98.41,-,68.57,-,Upgrade
30,Comprehensive Income & Other,186.62,186.62,185.8,-,185.64,-,184.74,-,185.19,-,184.57,-,183.86,-,183.08,-,182.78,-,182.1,-,Upgrade
31,Total Common Equity,517.83,517.83,486.66,461.82,461.82,472.02,472.02,-,443.11,409.18,409.18,-,382.98,351.93,351.93,-,338.22,307.7,307.7,-,Upgrade
32,Minority Interest,168.72,168.72,159.58,-,149.48,-,153.95,-,143.41,-,146.9,-,136.77,-,125.6,-,112.62,-,101.51,-,Upgrade
33,Shareholders' Equity,686.54,686.54,646.24,611.31,611.31,625.97,625.97,-,586.52,556.08,556.08,-,519.75,477.53,477.53,-,450.84,409.22,409.22,-,Upgrade
34,Total Liabilities & Equity,866.82,866.82,832.3,-,800.11,-,813.16,-,774.52,-,748.46,-,676.34,-,650.18,-,607.51,-,616.01,-,Upgrade
35,Total Debt,1.37,1.37,1.59,0.26,0.26,0.5,0.5,-,0.7,0.88,0.88,-,1.12,1.32,1.32,-,0.21,34.61,34.61,-,Upgrade
36,Net Cash (Debt),339.14,339.14,306.54,284.01,284.01,290.44,290.44,-,260.49,230.71,230.71,-,174.12,124.23,124.23,-,105.04,60.41,60.41,-,Upgrade
