,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Revenue,43.78,43.78,35.25,45.2,46.77,46.37,49.46,41.81,49.79,46.32,31.41,44.65,48.13,41.64,31.3,32.8,47.97,38.44,28.63,39.88,Upgrade
1,Revenue Growth (YoY),-6.39%,-5.60%,-28.74%,8.10%,-6.07%,0.11%,57.46%,-6.37%,3.44%,11.24%,0.36%,36.15%,0.35%,8.32%,9.33%,-17.75%,5.54%,19.11%,16.44%,32.66%,Upgrade
2,Cost of Revenue,17.72,17.72,11.69,17.31,16.67,16.81,17.74,19.54,16.48,18.48,15.73,17.21,17.06,18.15,20.09,15.71,15.17,15.64,21.94,15.29,Upgrade
3,Gross Profit,26.06,26.06,23.56,27.89,30.1,29.56,31.72,22.26,33.31,27.84,15.69,27.44,31.07,23.49,11.21,17.09,32.8,22.8,6.69,24.59,Upgrade
4,"Selling, General & Admin",5.02,5.02,11.25,6.52,5.39,4.25,8.59,4.18,4.11,3.7,9.32,3.06,2.92,3.2,6.36,3.29,2.6,2.46,12.09,2.46,Upgrade
5,Operating Expenses,5.02,5.02,11.25,6.52,5.39,4.25,8.59,4.18,4.11,3.7,9.32,3.06,2.92,3.2,6.36,3.29,2.6,2.46,12.09,2.46,Upgrade
6,Operating Income,21.04,21.04,12.32,21.37,24.71,25.31,23.12,18.09,29.2,24.15,6.37,24.38,28.15,20.29,4.86,13.8,30.19,20.34,-5.41,22.13,Upgrade
7,Interest Expense,-0.02,-0.02,-0,-0,-0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.02,-0.02,-0.01,-,-0.1,-0.45,-0.33,-0.25,Upgrade
8,Interest & Investment Income,-,-,6.1,-,-,-,4.79,-,-,-,2.8,-,-,-,0.86,-,-,-,0.44,-,Upgrade
9,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.96,-0.31,Upgrade
10,Currency Exchange Gain (Loss),-,-,0.57,-,-,-,0.04,-,-,-,-0.33,-,-,-,-1.04,-,-,-,0.24,-,Upgrade
11,Other Non Operating Income (Expenses),4.55,4.55,-2.18,2.13,5.03,1.77,-0.46,3.19,2.85,1.97,4.53,1.97,1.1,2,1.38,1.55,0.84,1.84,2.24,1.58,Upgrade
12,EBT Excluding Unusual Items,25.57,25.57,16.8,23.49,29.74,27.08,27.49,21.27,32.04,26.1,13.36,26.33,29.23,22.27,6.05,15.34,30.94,21.73,4.14,23.15,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,0.18,-,-,-,0.02,-,-,-,0.13,-,-,-,-,-,-,-,-,-,Upgrade
14,Asset Writedown,-,-,0.82,-,-,-,0.78,-,-,-,2.93,-,-,-,1.19,-,-,-,7.14,-,Upgrade
15,Pretax Income,25.57,25.57,17.8,23.49,29.74,27.08,28.28,21.27,32.04,26.1,16.42,26.33,29.23,22.27,7.24,15.34,30.94,21.73,11.27,23.15,Upgrade
16,Income Tax Expense,4.38,4.38,0.26,5.14,5.33,6.3,3.71,4.67,5.09,6.78,1.19,5.29,3.87,4.39,0.7,0.3,4.94,5.13,5.13,3.39,Upgrade
17,Earnings From Continuing Operations,21.19,21.19,17.54,18.35,24.41,20.78,24.58,16.6,26.95,19.32,15.23,21.04,25.36,17.88,6.54,15.04,26,16.6,6.14,19.76,Upgrade
18,Minority Interest in Earnings,-5.52,-5.52,-5.09,-5.27,-5.75,-5.84,-6.57,-4.45,-6.77,-5.57,-3.95,-6.17,-7.08,-5.1,-3.43,-4.09,-7.43,-4.65,-4.1,-5.26,Upgrade
19,Net Income,15.67,15.67,12.45,13.08,18.67,14.94,18,12.16,20.18,13.75,11.28,14.87,18.28,12.77,3.12,10.95,18.57,11.95,2.04,14.49,Upgrade
20,Net Income to Common,15.67,15.67,12.45,13.08,18.67,14.94,18,12.16,20.18,13.75,11.28,14.87,18.28,12.77,3.12,10.95,18.57,11.95,2.04,14.49,Upgrade
21,Net Income Growth,-16.07%,4.84%,-30.86%,7.60%,-7.49%,8.67%,59.58%,-18.25%,10.38%,7.67%,262.18%,35.86%,-1.55%,6.88%,52.85%,-24.49%,10.46%,47.73%,-54.24%,59.47%,Upgrade
22,Shares Outstanding (Basic),800,800,800,800,800,800,800,800,801,800,800,800,798,800,800,800,800,800,800,800,Upgrade
23,Shares Outstanding (Diluted),800,800,800,800,800,800,800,800,801,800,800,800,798,800,800,800,800,800,800,800,Upgrade
24,Shares Change (YoY),-,-,-,-,-0.10%,-,-,-,0.31%,-,-,-,-0.26%,-,-,-,-0.02%,-,-0.14%,2.51%,Upgrade
25,EPS (Basic),0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.00,0.01,0.02,0.01,0.00,0.02,Upgrade
26,EPS (Diluted),0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.00,0.01,0.02,0.01,0.00,0.02,Upgrade
27,EPS Growth,-16.07%,4.84%,-30.86%,7.60%,-7.40%,8.67%,59.59%,-18.25%,10.04%,7.67%,262.24%,35.86%,-1.29%,6.88%,52.85%,-24.49%,10.48%,47.73%,-54.18%,55.56%,Upgrade
28,Free Cash Flow,19.56,19.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Free Cash Flow Per Share,0.02,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Dividend Per Share,-,-,-,-,-,-,0.027,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Gross Margin,59.52%,59.52%,66.85%,61.70%,64.36%,63.75%,64.13%,53.25%,66.90%,60.11%,49.94%,61.46%,64.55%,56.40%,35.83%,52.09%,68.37%,59.31%,23.35%,61.65%,Upgrade
32,Operating Margin,48.06%,48.06%,34.94%,47.27%,52.84%,54.58%,46.75%,43.26%,58.65%,52.13%,20.28%,54.61%,58.48%,48.72%,15.51%,42.07%,62.95%,52.92%,-18.88%,55.49%,Upgrade
33,Profit Margin,35.79%,35.79%,35.31%,28.94%,39.92%,32.23%,36.40%,29.08%,40.53%,29.69%,35.92%,33.30%,37.98%,30.67%,9.95%,33.37%,38.71%,31.09%,7.12%,36.35%,Upgrade
34,Free Cash Flow Margin,44.69%,44.69%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,EBITDA,27.22,27.22,17.66,26.72,30.76,30.67,28.48,24.46,35.56,30.52,12.75,30.58,34.93,26.48,11.05,18.34,36.1,24.88,-0.86,26.16,Upgrade
36,EBITDA Margin,62.18%,62.18%,50.11%,59.13%,65.76%,66.14%,57.59%,58.52%,71.42%,65.90%,40.58%,68.48%,72.57%,63.60%,35.31%,55.92%,75.27%,64.74%,-3.01%,65.60%,Upgrade
37,D&A For EBITDA,6.18,6.18,5.35,5.36,6.05,5.36,5.36,6.38,6.36,6.38,6.38,6.2,6.78,6.2,6.2,4.54,5.91,4.54,4.54,4.03,Upgrade
38,EBIT,21.04,21.04,12.32,21.37,24.71,25.31,23.12,18.09,29.2,24.15,6.37,24.38,28.15,20.29,4.86,13.8,30.19,20.34,-5.41,22.13,Upgrade
39,EBIT Margin,48.06%,48.06%,34.94%,47.27%,52.84%,54.58%,46.75%,43.26%,58.65%,52.13%,20.28%,54.61%,58.48%,48.72%,15.51%,42.07%,62.95%,52.92%,-18.88%,55.49%,Upgrade
40,Effective Tax Rate,17.12%,17.12%,1.46%,21.90%,17.91%,23.25%,13.10%,21.94%,15.88%,25.96%,7.25%,20.11%,13.25%,19.72%,9.63%,1.98%,15.96%,23.60%,45.52%,14.65%,Upgrade
