,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,804,1050,622,550,616,705,1020,933,839,591,632,Upgrade
1,Market Cap Growth,91.08%,91.08%,0.97%,-22.05%,-39.66%,-24.44%,21.65%,57.83%,32.71%,-21.14%,-20.39%,Upgrade
2,Enterprise Value,-88,319,476,456,281,95,266,55,61,-234,47,Upgrade
3,Last Close Price,0.38,0.49,0.26,0.22,0.25,0.28,0.40,0.35,0.32,0.22,0.23,Upgrade
4,PE Ratio,2.56,-,1.81,-,-,-,-,-,-21.89,-,-,Upgrade
5,Forward PE,-,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,Upgrade
6,PS Ratio,1.86,2.44,1.14,0.84,0.96,1.14,1.41,1.17,1.18,1.99,-,Upgrade
7,PB Ratio,0.54,0.72,0.38,0.45,0.47,0.46,0.54,0.45,0.39,0.29,0.30,Upgrade
8,P/TBV Ratio,0.71,0.71,0.38,0.45,0.48,0.47,0.55,0.46,0.40,0.31,0.30,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,5.10,14.98,-,Upgrade
10,P/OCF Ratio,-,-,-,-,-,-,-,-,4.47,14.24,-,Upgrade
11,EV/Sales Ratio,0.74,0.74,0.87,0.69,0.44,0.15,0.37,0.07,0.09,-,-,Upgrade
12,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-9.78,-,-,Upgrade
13,EV/FCF Ratio,1.29,-,-,-,-,-,-,-,0.37,-,-,Upgrade
14,Debt / Equity Ratio,0.00,0.00,0.02,0.15,0.19,0.10,0.03,0.05,0.03,0.04,0.04,Upgrade
15,Debt / FCF Ratio,-,-,-,-,-,-,-,-,0.42,2.29,-,Upgrade
16,Earnings Yield,38.87%,29.75%,55.39%,-42.76%,-82.76%,-71.04%,-24.09%,-6.54%,-4.57%,-7.95%,-,Upgrade
17,FCF Yield,-8.41%,-6.44%,-2.95%,-14.27%,-50.01%,-36.93%,-12.65%,2.49%,19.60%,6.68%,-,Upgrade
18,Buyback Yield / Dilution,1.49%,0.68%,2.29%,2.23%,4.19%,6.62%,3.79%,1.98%,-,3.35%,-,Upgrade
19,Total Shareholder Return,12.16%,0.68%,2.29%,2.23%,4.19%,6.62%,3.79%,1.98%,-,3.35%,-,Upgrade
