,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,244.95,74.22,97.2,191.81,187.87,322.31,383.99,667.94,561.06,611.71,Upgrade
1,Short-Term Investments,632.03,693.68,245.25,168.12,301.89,353.18,475.52,281.62,323.63,296.38,Upgrade
2,Trading Asset Securities,0.29,0.47,0.95,1.6,2.92,4.15,11.56,13.78,5.71,22.51,Upgrade
3,Cash & Short-Term Investments,877.27,768.37,343.4,361.54,492.68,679.64,871.07,963.34,890.4,930.61,Upgrade
4,Cash Growth,155.46%,112.53%,-30.30%,-46.80%,-43.44%,-29.45%,-2.17%,3.52%,22.46%,39.72%,Upgrade
5,Accounts Receivable,81.78,82.44,65.92,77.8,81.15,98.24,136.84,196.52,224.82,354.13,Upgrade
6,Other Receivables,84.99,337.94,79.09,57.44,154.43,133.78,165.18,134.87,219.84,80.65,Upgrade
7,Receivables,166.77,420.38,145.01,135.24,235.58,232.02,302.03,331.39,444.65,434.78,Upgrade
8,Inventory,59.53,106.32,136.61,219.47,303.35,312.56,240.99,291.26,313.06,348.44,Upgrade
9,Prepaid Expenses,-,3.01,-,8.47,-,9.32,-,8.57,-,7.65,Upgrade
10,Other Current Assets,22,22.32,319.99,375.64,38.31,18.54,15.87,8.43,32.13,34.51,Upgrade
11,Total Current Assets,1126,1320,945.01,1100,1070,1252,1430,1603,1680,1756,Upgrade
12,"Property, Plant & Equipment",61.1,73.73,126.28,149.41,214.76,250.79,292.45,304.47,314.48,322.81,Upgrade
13,Long-Term Investments,107.1,114.75,106.62,121.43,127.18,122.73,67.39,44.93,7.07,7.32,Upgrade
14,Other Intangible Assets,0.17,0.55,0.07,0.57,18.22,14.97,53.43,9.15,111.98,19.36,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,0.19,0.19,Upgrade
16,Long-Term Deferred Tax Assets,-,-,-,-,-,68.82,57.03,54.03,43.43,44.09,Upgrade
17,Long-Term Deferred Charges,-,-,-,-,-,45.59,-,57.31,-,97.35,Upgrade
18,Other Long-Term Assets,619.81,640.11,671.02,682.09,785.24,828.2,778.56,722.17,597.07,612.43,Upgrade
19,Total Assets,1914,2150,1849,2054,2215,2583,2685,2802,2762,2867,Upgrade
20,Accounts Payable,60.34,77.92,113.18,157.16,211.1,218.85,134.01,199.5,243.35,224.32,Upgrade
21,Accrued Expenses,-,67.72,-,42.29,-,34.43,-,19.66,-,24.33,Upgrade
22,Short-Term Debt,-,33,178.75,240.24,133.18,41.85,70.32,36,60.69,77.94,Upgrade
23,Current Portion of Leases,2.66,2.51,2.97,6.88,5.52,6.02,7.47,8.76,8.54,6.32,Upgrade
24,Current Income Taxes Payable,105.64,122.08,33.32,33.98,35.44,37.31,36.67,36.61,38.48,40.22,Upgrade
25,Current Unearned Revenue,95.51,81.18,85.53,107.03,113.99,127.72,109.85,135.96,175.03,208.1,Upgrade
26,Other Current Liabilities,67.75,10.99,61.47,8.87,49.24,19.06,38.98,11.63,36.38,14.24,Upgrade
27,Total Current Liabilities,331.9,395.4,475.22,596.46,548.46,485.24,397.29,448.12,562.46,595.46,Upgrade
28,Long-Term Leases,0.66,2.19,4.53,6.23,6.71,8.55,22.62,25.08,21.24,2.87,Upgrade
29,Long-Term Unearned Revenue,27.96,36.7,36.42,39.61,43.16,44.43,44.43,38.32,37.44,35.65,Upgrade
30,Long-Term Deferred Tax Liabilities,82.89,89.98,93.71,96.56,89.54,143.16,129.99,126.47,109.04,112.41,Upgrade
31,Other Long-Term Liabilities,6.12,6.08,6.29,6.67,8.57,7.62,9.85,15.8,-,9.87,Upgrade
32,Total Liabilities,449.53,530.35,616.17,745.52,696.43,689,604.17,653.77,730.19,756.26,Upgrade
33,Common Stock,214.34,214.34,219.85,219.85,223.85,227.98,236.25,236.25,236.51,243.07,Upgrade
34,Additional Paid-In Capital,733.72,733.72,746.46,746.46,755.24,768.92,795.1,795.09,795.86,806.12,Upgrade
35,Retained Earnings,16.49,175.32,-278.38,-227.97,-39.37,289.71,474.3,543.9,535.49,588.55,Upgrade
36,Comprehensive Income & Other,517.02,496.55,533.65,555.87,566.76,594.65,558.83,557.16,441.56,454.59,Upgrade
37,Total Common Equity,1482,1620,1222,1294,1506,1881,2064,2132,2009,2092,Upgrade
38,Minority Interest,-17.35,-0.73,11.26,14.12,12.4,12.93,16.8,15.46,22.14,18.33,Upgrade
39,Shareholders' Equity,1464,1619,1233,1308,1519,1894,2081,2148,2032,2111,Upgrade
40,Total Liabilities & Equity,1914,2150,1849,2054,2215,2583,2685,2802,2762,2867,Upgrade
41,Total Debt,3.32,37.7,186.25,253.36,145.4,56.42,100.41,69.84,90.47,87.12,Upgrade
42,Net Cash (Debt),873.95,730.66,157.15,108.18,347.28,623.21,770.67,893.5,799.93,843.49,Upgrade
43,Net Cash Growth,456.11%,575.41%,-54.75%,-82.64%,-54.94%,-30.25%,-3.66%,5.93%,32.02%,52.67%,Upgrade
44,Net Cash Per Share,0.41,0.34,0.07,0.05,0.16,0.27,0.33,0.38,0.33,-,Upgrade
45,Filing Date Shares Outstanding,2143,2143,2199,2199,2239,2268,2363,2363,2365,2431,Upgrade
46,Total Common Shares Outstanding,2143,2143,2199,2199,2239,2268,2363,2363,2365,2431,Upgrade
47,Working Capital,793.67,925.01,469.79,503.9,521.46,766.84,1033,1155,1118,1161,Upgrade
48,Book Value Per Share,0.69,0.76,0.56,0.59,0.67,0.83,0.87,0.90,0.85,0.86,Upgrade
49,Tangible Book Value,1481,1619,1222,1294,1488,1866,2011,2123,1897,2073,Upgrade
50,Tangible Book Value Per Share,0.69,0.76,0.56,0.59,0.66,0.82,0.85,0.90,0.80,0.85,Upgrade
51,Buildings,-,52.73,-,56.2,-,249.59,-,294.18,-,328.38,Upgrade
52,Machinery,-,466.97,-,524.46,-,565.4,-,545.6,-,498.9,Upgrade
53,Leasehold Improvements,-,19.95,-,20.31,-,22.35,-,12.37,-,5.32,Upgrade
