,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,9735,9588,10406,8236,10354,7155,12733,9299,8688,7266,Upgrade
1,Short-Term Investments,2118,1614,2050,1395,1706,1702,2128,2052,1487,1441,Upgrade
2,Trading Asset Securities,7734,7232,7746,6274,5584,7353,6219,6241,6988,6206,Upgrade
3,Cash & Short-Term Investments,19587,18434,20203,15905,17644,16211,21080,17593,17163,14913,Upgrade
4,Cash Growth,-3.05%,15.90%,14.50%,-1.88%,-16.30%,-7.85%,22.82%,17.97%,22.89%,39.38%,Upgrade
5,Accounts Receivable,3028,3404,4118,3491,3846,3595,3642,2801,2262,2606,Upgrade
6,Receivables,3028,3404,4118,3491,3846,3595,3642,2801,2262,2860,Upgrade
7,Inventory,1513,1529,1298,1384,1665,1742,1732,1734,1790,1852,Upgrade
8,Other Current Assets,-,-,643.42,664.1,-,-,-,-,-,-,Upgrade
9,Total Current Assets,24127,23367,26262,21445,23155,21548,26454,22127,21215,19624,Upgrade
10,"Property, Plant & Equipment",6003,6049,5194,5420,5802,5950,6120,6148,5627,5815,Upgrade
11,Long-Term Investments,47983,50172,52829,57233,67332,73799,72794,68606,57518,60019,Upgrade
12,Long-Term Accounts Receivable,-,-,17.57,379.59,24.99,495.88,648.96,93.71,1060,1039,Upgrade
13,Total Assets,78113,79588,84303,84477,96314,101794,106017,96975,85422,86496,Upgrade
14,Short-Term Debt,-,-,-,-,27,27,-,-,27,27,Upgrade
15,Current Portion of Long-Term Debt,13646,17065,20706,14407,14280,15670,14447,14440,10207,13153,Upgrade
16,Current Portion of Leases,24.82,13.27,33.68,35.69,32.72,39.2,39.51,32.03,32.09,46.27,Upgrade
17,Current Income Taxes Payable,615.08,582.59,609.59,585.19,564.27,693.35,1062,926.83,646.54,863.14,Upgrade
18,Other Current Liabilities,3633,3672,3991,4496,3690,3864,4801,4788,4208,3529,Upgrade
19,Total Current Liabilities,17919,21333,25340,19524,18594,20293,20350,20187,15120,17618,Upgrade
20,Long-Term Debt,19313,15332,13848,18507,22150,19234,24405,17165,19867,17781,Upgrade
21,Long-Term Leases,7.56,10.59,16.79,29.28,37.09,53.17,66.6,73.8,72.3,85.53,Upgrade
22,Long-Term Deferred Tax Liabilities,1594,2037,1861,2132,3123,3375,2645,2667,2325,2315,Upgrade
23,Other Long-Term Liabilities,6403,6769,6739,6407,7085,7801,7780,7449,6516,4909,Upgrade
24,Total Liabilities,45236,45482,47804,46600,50989,50757,55246,47542,43900,42709,Upgrade
25,Common Stock,9618,9618,9618,9618,9618,9618,9618,9618,9618,9618,Upgrade
26,Additional Paid-In Capital,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,Upgrade
27,Retained Earnings,18764,20216,22724,22664,27705,30857,30544,29342,27613,27244,Upgrade
28,Comprehensive Income & Other,3689,3364,3584,4547,6725,8801,8871,8817,2349,4728,Upgrade
29,Total Common Equity,32072,33199,35928,36830,44049,49277,49034,47778,39581,41591,Upgrade
30,Minority Interest,805.03,906.5,570.41,1047,1276,1759,1737,1655,1940,2196,Upgrade
31,Shareholders' Equity,32877,34106,36499,37877,45325,51037,50771,49433,41522,43787,Upgrade
32,Total Liabilities & Equity,78113,79588,84303,84477,96314,101794,106017,96975,85422,86496,Upgrade
33,Total Debt,32991,32421,34605,32979,36527,35023,38958,31711,30205,31093,Upgrade
34,Net Cash (Debt),-13404,-13987,-14402,-17073,-18883,-18812,-17878,-14118,-13041,-16180,Upgrade
35,Net Cash Per Share,-7.95,-8.30,-8.55,-10.13,-11.20,-11.16,-10.61,-8.38,-7.74,-9.60,Upgrade
36,Filing Date Shares Outstanding,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,Upgrade
37,Total Common Shares Outstanding,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,Upgrade
38,Working Capital,6208,2034,921.89,1921,4562,1255,6104,1941,6095,2005,Upgrade
39,Book Value Per Share,17.70,18.39,19.93,20.47,24.75,27.85,27.71,26.96,23.49,24.68,Upgrade
40,Tangible Book Value,32072,33199,35928,36830,44049,49277,49034,47778,39581,41591,Upgrade
41,Tangible Book Value Per Share,17.70,18.39,19.93,20.47,24.75,27.85,27.71,26.96,23.49,24.68,Upgrade
42,Buildings,-,61.85,-,61.85,-,61.85,-,61.85,-,61.85,Upgrade
43,Machinery,-,89.31,-,88.94,-,92.05,-,91.05,-,90.1,Upgrade
44,Leasehold Improvements,-,113.35,-,121.33,-,124.3,-,99.74,-,92.45,Upgrade
