,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,8883,8692,8613,9041,9257,9010,8813,8959,8900,8734,8793,7141,7495,6527,7116,5353,5276,9534,9157,10583,Upgrade
1,Trading Asset Securities,135.32,170.4,176.61,158.34,138.73,130.13,133.01,119.8,117.16,115.23,113.82,59.13,65.2,64.85,64.6,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,9018,8862,8789,9200,9395,9140,8946,9079,9018,8849,8907,7201,7561,6592,7180,5353,5276,9534,9157,10583,Upgrade
3,Cash Growth,-4.01%,-3.04%,-1.75%,1.33%,4.19%,3.29%,0.43%,26.09%,19.27%,34.23%,24.05%,34.52%,43.31%,-30.85%,-21.58%,-49.42%,-33.71%,25.85%,33.13%,91.46%,Upgrade
4,Accounts Receivable,633.92,790.92,497.3,918.45,515.19,1063,812.71,1283,850.64,1455,905.74,2169,1687,3763,4095,4752,4498,2462,2012,3092,Upgrade
5,Other Receivables,161.9,7.09,311.59,5.46,226.84,13.91,423.66,6.78,191.54,7.37,491.92,-,100.82,-,411.12,-,83.86,-,364.56,-,Upgrade
6,Receivables,795.81,798.02,808.89,923.91,742.03,1077,1236,1290,1042,1462,1398,2169,1788,3763,4506,4752,4582,2466,2382,3102,Upgrade
7,Inventory,532.36,477.76,573.38,606.35,606.95,630.55,694.46,760.86,905.51,938.63,1069,971.93,1141,891.09,816.48,684.67,608.37,718.11,726.26,802.96,Upgrade
8,Prepaid Expenses,26.74,-,-,-,7.25,-,-,-,8.14,-,-,-,55.49,-,-,-,24.27,-,-,-,Upgrade
9,Other Current Assets,412.29,95.43,3.96,-,168.25,-,-,-,223.88,-,-,-,367.93,0.31,2,65.71,183.87,10.24,9.85,2.88,Upgrade
10,Total Current Assets,10786,10233,10176,10730,10920,10848,10876,11130,11197,11250,11373,10342,10912,11247,12505,10855,10674,12728,12274,14490,Upgrade
11,"Property, Plant & Equipment",7250,7393,7427,7506,7661,7777,7892,8037,8211,8381,8501,8612,8766,8950,9100,9275,9388,9513,9549,9680,Upgrade
12,Long-Term Investments,796.18,861.96,866.1,868.75,871.76,878.18,880.84,882.26,884.46,875.46,872.85,867.6,871.59,777.05,781.46,782.72,778.54,776.87,782.74,779.53,Upgrade
13,Goodwill,554.24,554.24,554.24,554.24,554.24,554.24,554.24,554.24,554.24,554.24,554.24,554.24,554.24,554.24,554.24,554.24,554.24,554.24,554.24,554.24,Upgrade
14,Other Intangible Assets,2.54,2.46,2.72,3.12,3.16,2.89,3.01,3.38,3.76,3.33,3.7,3.96,4.38,4.31,4.07,4.41,4.82,5.22,4.31,4.74,Upgrade
15,Long-Term Deferred Tax Assets,158.95,155.87,151.5,140.48,139.63,147.45,147.84,152.92,161.8,172.58,175.95,168.11,175.71,112.09,118.92,108.22,110.57,102.9,97.57,97.67,Upgrade
16,Other Long-Term Assets,129.65,137.87,133.35,133.35,133.35,134.14,134.14,134.14,134.14,133.94,133.94,133.94,132.29,123.25,123.25,123.25,123.25,121.07,124.5,122.69,Upgrade
17,Total Assets,19678,19339,19311,19935,20283,20341,20489,20894,21146,21370,21615,20682,21417,21767,23186,21703,21634,23801,23387,25729,Upgrade
18,Accounts Payable,372.72,998.96,264.4,818.27,224.53,881.63,212.36,812.03,263.31,904.6,325.03,979.96,439.38,1161,305.76,1005,285.24,1208,310.09,1807,Upgrade
19,Accrued Expenses,240.44,-,-,13.65,187.15,-,-,-,269.83,-,-,-,475,-,-,-,460.95,-,-,-,Upgrade
20,Current Portion of Long-Term Debt,1012,727,708,1258,1148,1068,1075,714,1014,1204,1296,892.24,1118,1725,2563,977.13,872.99,3437,4592,4387,Upgrade
