,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Revenue,1767,1429,1466,1224,1711,1611,2208,1897,2527,2140,2854,2093,3735,2720,3003,2298,3557,2953,3027,1287,Upgrade
1,Revenue Growth (YoY),3.25%,-11.27%,-33.63%,-35.48%,-32.29%,-24.73%,-22.61%,-9.39%,-32.34%,-21.31%,-4.96%,-8.92%,5.02%,-7.91%,-0.80%,78.54%,3.80%,-5.92%,-14.27%,-48.77%,Upgrade
2,Cost of Revenue,1311,1337,1332,1224,1487,1411,1736,1723,2177,1888,2384,1790,2657,1991,1892,1536,2006,1772,1799,728.73,Upgrade
3,Gross Profit,456,91.91,133.21,-0.23,224.53,199.75,472.41,173.59,350.9,252.35,469.99,303.52,1078,728.52,1111,762.39,1551,1182,1228,558.56,Upgrade
4,"Selling, General & Admin",177.23,161.38,157.49,154.95,198.38,197.68,212.15,176.82,206.14,190.3,193.15,166.64,134.2,251.38,209.78,167.06,217.85,185.03,180.86,248.43,Upgrade
5,Operating Expenses,89.31,182.03,213.42,154.95,131.54,197.68,139.67,176.82,175.72,190.3,193.15,166.64,264.45,251.38,209.78,167.06,333.08,185.03,180.86,248.43,Upgrade
6,Operating Income,366.69,-90.13,-80.2,-155.18,93,2.07,332.75,-3.23,175.18,62.05,276.84,136.87,813.87,477.13,900.96,595.34,1218,996.56,1047,310.12,Upgrade
7,Interest Expense,-12.02,-111.2,-15.98,-15.97,-22.8,-107.04,-18.73,-17.32,-25.54,-85.17,-5.61,-7.96,-9.45,-85.1,-11.46,-9.95,-15,-126.17,-42.2,-52.99,Upgrade
8,Interest & Investment Income,189.08,-,100.44,-,189.19,-,87.83,-,159.1,-,67.21,-,141.22,-,64.04,-,180.45,-,100.41,-,Upgrade
9,Earnings From Equity Investments,-46.66,-3.08,-2.65,-3.01,-18.42,-2.65,-1.42,-2.21,-1.57,2.61,5.26,-4,-1.65,-2.76,-1.26,-0.32,2.63,0.29,3.22,-2.09,Upgrade
