,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,3792,3698,3901,4544,3134,3823,4121,6064,5280,5766,5045,6737,7881,7803,9667,9526,12488,11078,10670,11908,12362,Upgrade
1,Market Cap Growth,-3.28%,-3.28%,-5.32%,-25.06%,-40.65%,-33.70%,-18.32%,-10.00%,-33.00%,-26.10%,-47.81%,-29.28%,-36.89%,-29.56%,-9.40%,-20.00%,1.01%,-39.26%,-27.86%,-39.39%,2.07%,Upgrade
2,Enterprise Value,-4099,-4375,-4009,-3184,-4756,-3548,-3238,-1222,-1665,-614,-2316,134,990,3779,7283,7482,9282,7872,8663,10157,10948,Upgrade
3,Last Close Price,2.42,2.36,2.49,2.86,1.97,2.40,2.59,3.63,3.16,3.45,3.02,4.03,4.20,4.16,5.15,5.08,6.10,5.41,5.21,5.82,5.69,Upgrade
4,PE Ratio,-,-13.18,-,-,-,-,-,18.46,13.72,12.14,5.94,5.71,4.48,3.59,3.32,2.77,3.60,3.50,3.69,4.32,4.05,Upgrade
5,Forward PE,-,-,-,-,22.81,10.93,5.06,7.94,6.37,6.54,5.42,3.58,3.12,2.62,3.23,2.65,3.85,3.53,3.60,3.91,3.93,Upgrade
6,PS Ratio,0.61,0.59,0.60,0.70,0.43,0.47,0.47,0.64,0.49,0.53,0.42,0.50,0.55,0.54,0.69,0.67,0.89,0.86,0.87,1.00,0.99,Upgrade
7,PB Ratio,0.22,0.21,0.21,0.25,0.17,0.20,0.22,0.32,0.27,0.29,0.26,0.33,0.36,0.36,0.47,0.47,0.62,0.56,0.60,0.74,0.76,Upgrade
8,P/TBV Ratio,0.22,0.22,0.22,0.27,0.18,0.21,0.24,0.34,0.28,0.31,0.28,0.35,0.38,0.38,0.50,0.50,0.66,0.60,0.64,0.79,0.81,Upgrade
9,P/FCF Ratio,-,-,15.13,-,-,-,2.52,3.98,2.73,4.06,2.69,2.99,-,2.89,2.31,1.99,2.50,2.04,2.34,2.81,2.70,Upgrade
10,P/OCF Ratio,-,-,6.42,4.84,-,2.27,2.17,3.51,2.25,3.16,2.29,2.41,-,2.54,2.04,1.79,2.25,1.86,2.21,2.65,2.56,Upgrade
11,PEG Ratio,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,Upgrade
12,EV/Sales Ratio,-,-,-,-,-,-,-,-,-,-,-,0.01,0.07,0.26,0.52,0.53,0.66,0.61,0.71,0.85,0.88,Upgrade
13,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,0.04,0.25,0.84,1.49,1.34,1.63,1.46,1.67,2.03,2.05,Upgrade
14,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,0.07,0.34,1.10,1.89,1.68,2.03,1.86,2.16,2.59,2.54,Upgrade
15,EV/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,0.06,-,1.40,1.74,1.57,1.86,1.45,1.90,2.40,2.39,Upgrade
16,Debt / Equity Ratio,0.07,0.07,0.07,0.06,0.10,0.11,0.11,0.10,0.13,0.14,0.15,0.13,0.08,0.09,0.17,0.29,0.19,0.19,0.41,0.48,0.58,Upgrade
17,Debt / EBITDA Ratio,1.48,0.55,2.77,2.36,9.61,1.43,2.34,0.82,2.90,1.50,2.39,1.12,1.03,0.37,1.03,1.08,1.00,0.52,1.26,1.37,3.72,Upgrade
18,Debt / FCF Ratio,-,-,5.22,-,-,-,1.25,1.26,1.36,1.97,1.56,1.15,-,0.71,0.83,1.21,0.77,0.67,1.60,1.81,2.06,Upgrade
19,Asset Turnover,0.36,0.30,0.30,0.24,0.34,0.32,0.43,0.36,0.48,0.40,0.54,0.40,0.69,0.48,0.54,0.42,0.63,0.50,0.49,0.21,Upgrade,
20,Inventory Turnover,9.14,10.38,10.18,9.03,8.07,9.61,8.52,9.54,8.27,9.44,7.52,9.34,6.78,10.46,9.33,10.08,9.50,12.10,9.81,9.41,3.95,Upgrade
21,Quick Ratio,4.34,4.34,4.98,4.85,4.55,4.57,4.67,4.24,5.81,4.58,4.18,3.11,4.24,2.94,3.03,2.89,4.30,3.50,2.26,1.86,2.09,Upgrade
22,Current Ratio,4.77,4.77,5.27,5.14,4.82,4.92,4.96,4.53,6.24,5.10,4.56,3.44,4.68,3.43,3.29,3.10,4.62,3.79,2.40,1.98,2.22,Upgrade
23,Return on Equity (ROE),4.80%,-1.27%,-6.61%,-3.08%,-0.24%,-1.82%,3.66%,0.95%,0.95%,1.40%,4.40%,2.91%,9.38%,7.24%,14.80%,11.47%,26.76%,20.45%,18.67%,5.97%,Upgrade,
24,Return on Assets (ROA),4.70%,-1.17%,-1.02%,-1.93%,1.14%,0.03%,4.02%,-0.04%,2.06%,0.72%,3.27%,1.63%,9.42%,5.31%,10.04%,6.87%,13.40%,10.56%,10.66%,3.12%,Upgrade,
25,Return on Capital (ROIC),5.09%,-1.26%,-1.10%,-2.05%,1.22%,0.03%,4.29%,-0.04%,2.20%,0.79%,3.57%,1.78%,10.37%,5.73%,10.76%,7.47%,14.69%,11.45%,11.59%,3.49%,Upgrade,
26,Return on Capital Employed (ROCE),0.24%,0.24%,-,-,-,2.35%,2.79%,3.13%,-,3.43%,6.82%,9.31%,12.61%,15.29%,17.39%,19.38%,19.93%,18.98%,19.01%,20.80%,20.50%,Upgrade
27,Earnings Yield,-7.40%,-7.59%,-13.32%,-11.69%,-2.22%,3.06%,4.29%,5.42%,7.29%,8.24%,16.84%,17.50%,22.33%,27.82%,30.13%,36.15%,27.80%,28.61%,27.11%,23.17%,24.69%,Upgrade
28,FCF Yield,-,6.61%,11.33%,36.37%,38.19%,39.67%,25.14%,36.67%,24.61%,37.20%,33.40%,29.86%,34.63%,43.33%,50.13%,40.03%,48.91%,42.65%,35.53%,36.99%,Upgrade,
29,Dividend Yield,0.00%,-,-,-,-,1.88%,-,-,-,5.25%,-,-,-,13.29%,-,-,-,11.21%,-,-,-,Upgrade
30,Payout Ratio,0.00%,-,-,-,-,-,-,-,-,1447.51%,-,-,-,200.78%,-,132.10%,-,75.24%,-,117.22%,-,Upgrade
31,Buyback Yield / Dilution,-0.62%,0.62%,-0.05%,0.05%,0.55%,-0.55%,-0.25%,0.25%,-0.01%,0.01%,-0.03%,0.03%,0.12%,-0.12%,0.04%,-0.04%,-0.06%,0.06%,0.15%,-0.15%,Upgrade,
