,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,83422,64905,54216,61927,101460,89137,114530,72229,83820,66521,55736,69580,90473,75617,63213,72215,86374,59238,44273,59374,Upgrade
1,Investment Securities,244377,249740,258472,257078,259802,243544,250931,256207,264046,249734,250084,267272,254003,233503,220877,229079,223048,215493,213012,141186,Upgrade
2,Trading Asset Securities,172794,157473,137170,127944,115809,110262,103792,91361,105038,150808,120419,107501,100383,96040,98089,100089,110608,92142,91584,169781,Upgrade
3,Total Investments,417171,407213,395642,385022,375611,353806,354723,347568,369084,400542,370503,374773,354386,329543,318966,329168,333656,307635,304596,310967,Upgrade
4,Gross Loans,289165,327423,314356,314527,283704,321676,294367,328361,295446,327982,326267,322165,315334,344500,343979,342402,303748,331973,327058,335864,Upgrade
5,Allowance for Loan Losses,-4920,-5147,-5008,-5258,-5194,-5542,-5392,-5367,-5486,-5170,-5247,-5351,-5681,-5590,-5992,-6227,-6630,-6666,-6522,-6210,Upgrade
6,Net Loans,284245,322276,309348,309269,278510,316134,288975,322994,289960,322812,321020,316814,309653,338910,337987,336175,297118,325307,320536,329654,Upgrade
7,"Property, Plant & Equipment",2425,2283,2202,2252,2274,2159,2216,2289,5522,5398,5671,5460,5616,5860,6053,6126,6515,6606,6747,6080,Upgrade
8,Goodwill,2387,-,2394,-,2429,-,2415,-,2471,-,2513,-,2595,-,2614,-,2617,-,2789,-,Upgrade
9,Other Intangible Assets,3404,6279,3709,6153,3785,5997,3483,5891,3398,5520,3024,5502,2876,5347,2573,5072,2446,4916,2240,4890,Upgrade
10,Other Receivables,663,517,491,510,484,479,423,445,503,547,586,639,766,629,598,562,808,752,737,729,Upgrade
11,Restricted Cash,18845,-,17969,-,16490,-,17200,-,21688,-,22728,-,17369,-,19604,-,19098,-,18368,-,Upgrade
12,Other Current Assets,9615,4464,9616,4022,9168,8302,14051,11061,10038,4496,8612,2665,7440,2678,9045,2800,8436,2793,7889,4085,Upgrade
13,Long-Term Deferred Tax Assets,414,540,593,661,702,686,748,818,834,879,909,864,859,837,811,895,919,777,822,828,Upgrade
14,Other Real Estate Owned & Foreclosed,-,-,-,-,-,-,-,-,14.9,-,-,-,11.8,-,-,-,23.2,-,-,-,Upgrade
15,Other Long-Term Assets,27097,63696,39247,42709,31931,49133,39947,57383,32589,57720,44615,62820,35773,57681,34446,51890,31040,46405,32588,48309,Upgrade
16,Total Assets,849688,872173,835427,812525,822844,825833,838711,820678,819922,864435,835917,839117,827818,817102,795910,804903,789050,754429,741585,764916,Upgrade
17,Accrued Expenses,7027,6632,6585,5893,7077,6538,6318,5359,5976,4721,4229,3725,4706,4314,4164,3702,4587,4309,4161,4084,Upgrade
18,Interest Bearing Deposits,513554,510312,518153,489077,516590,482901,515094,489058,503238,474987,497540,485334,515254,487740,481401,472205,479740,445655,459093,447711,Upgrade
19,Total Deposits,513554,510312,518153,489077,516590,482901,515094,489058,503238,474987,497540,485334,515254,487740,481401,472205,479740,445655,459093,447711,Upgrade
20,Short-Term Borrowings,127735,71970,104620,60502,109602,77876,118518,59552,123676,109922,133140,66678,119047,63699,107138,65458,122098,54722,98911,69260,Upgrade
21,Current Portion of Long-Term Debt,1241,-,32116,-,1667,-,33969,-,32378,-,29423,-,34200,-,31044,-,30856,-,28501,-,Upgrade
22,Current Portion of Leases,279,-,-,-,248,-,-,-,272,-,-,-,293,-,-,-,368,-,-,-,Upgrade
23,Current Income Taxes Payable,726,1140,1061,1121,811,769,723,726,583,449,506,414,348,375,390,538,660,683,607,579,Upgrade
24,Other Current Liabilities,51430,510,55572,868,43670,1021,52924,1704,42926,1280,60030,-,41524,-,56463,-,42540,2,44824,8,Upgrade
25,Long-Term Debt,87481,76110,56754,71857,83732,80565,52118,164717,51151,70851,50360,165999,49336,146495,51761,152679,47159,144609,45139,146142,Upgrade
26,Long-Term Leases,877,-,1037,-,810,-,1027,-,765,-,1058,-,894,-,1251,-,779,-,1201,-,Upgrade
27,Pension & Post-Retirement Benefits,266,276,268,163,183,140,126,120,146,165,141,179,210,332,356,374,443,553,543,387,Upgrade
28,Long-Term Deferred Tax Liabilities,567,710,558,597,770,743,689,755,769,779,797,763,800,748,736,613,695,676,655,721,Upgrade
29,Other Long-Term Liabilities,7221,151777,7376,131608,7331,126924,7524,48676,8026,151278,9001,64185,8570,60064,8349,57059,8396,52650,8053,46020,Upgrade
