,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Interest Income on Loans,6682,6986,7057,7137,7009,7392,6542,6284,5380,4087,3092,2693,2542,2582,2590,2532,2688,2729,3129,3746,Upgrade
1,Interest Paid on Deposits,4973,5504,5454,5565,5149,5467,4564,4278,3357,2155,1242,905,847,849,878,874,933,1130,1470,1907,Upgrade
2,Net Interest Income,1709,1482,1603,1572,1860,1925,1978,2006,2023,1932,1850,1788,1695,1733,1712,1658,1755,1599,1659,1839,Upgrade
3,Net Interest Income Growth (YoY),-8.12%,-23.01%,-18.96%,-21.64%,-8.06%,-0.36%,6.92%,12.19%,19.35%,11.48%,8.06%,7.84%,-3.42%,8.38%,3.19%,-9.84%,-7.97%,-16.81%,-14.17%,-3.46%,Upgrade
4,Income From Trading Activities,2387,2479,2260,2489,1487,1572,1584,1649,1182,1449,1228,1451,669,892,871,999,669,849,1016,1138,Upgrade
5,Gain (Loss) on Sale of Assets,-154,169,-169,-,404,-28,28,-,363,-5,5,-,859,-23,23,-,151,-11,11,-,Upgrade
6,Gain (Loss) on Sale of Investments,-237,90,-90,-,-268,-612,-85,-,-515,-12,12,-,-143,-153,153,-,431,-511,511,-,Upgrade
7,Other Non-Interest Income,1097,730,1057,1069,733,969,1062,905,403,965,838,1053,-71,1315,930,1282,143,1580,567,1358,Upgrade
8,Total Non-Interest Income,3093,3468,3058,3558,2356,1901,2589,2554,1433,2397,2083,2504,1314,2031,1977,2281,1394,1907,2105,2496,Upgrade
9,Non-Interest Income Growth (YoY),31.28%,82.43%,18.12%,39.31%,64.41%,-20.69%,24.29%,2.00%,9.06%,18.02%,5.36%,9.78%,-5.74%,6.50%,-6.08%,-8.61%,-19.00%,-6.38%,6.37%,23.99%,Upgrade
10,Revenues Before Loan Losses,4802,4950,4661,5130,4216,3826,4567,4560,3456,4329,3933,4292,3009,3764,3689,3939,3149,3506,3764,4335,Upgrade
11,Provision for Loan Losses,139,169,73,176,75,281,146,26,346,226,66,198,203,107,-67,20,374,353,611,956,Upgrade
12,Revenue,4663,4781,4588,4954,4141,3545,4421,4534,3110,4103,3867,4094,2806,3657,3756,3919,2775,3153,3153,3379,Upgrade
13,Revenue Growth (YoY),12.61%,34.87%,3.78%,9.26%,33.15%,-13.60%,14.33%,10.75%,10.83%,12.20%,2.96%,4.47%,1.12%,15.98%,19.12%,15.98%,-14.77%,-14.30%,-15.60%,-12.01%,Upgrade
14,Salaries and Employee Benefits,1517,2424,1939,2110,1669,2234,2061,1960,1616,2017,1793,1914,1503,2026,1818,1826,1481,1829,1632,1633,Upgrade
15,Occupancy Expenses,342,268,262,254,250,260,262,299,300,294,288,304,290,295,303,293,760,127,478,298,Upgrade
16,"Selling, General & Administrative",1430,394,743,633,988,401,570,491,894,409,558,447,935,369,529,409,697,559,270,437,Upgrade
17,Total Non-Interest Expense,3334,3077,2806,2991,2874,2889,2809,2732,2823,2704,2554,2597,2719,2644,2556,2481,2928,2449,2352,2321,Upgrade
18,EBT Excluding Unusual Items,1329,1704,1782,1963,1267,656,1612,1802,287,1399,1313,1497,87,1013,1200,1438,-153,704,801,1058,Upgrade
19,Asset Writedown,-353,-235,-,-,-16,-114,-,-,-39,1,-1,-,-55,-,-,-,-150,-,-,-,Upgrade
20,Legal Settlements,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,165,-,-,-,Upgrade
21,Pretax Income,800,1722,1578,1914,1137,633,1515,1808,123,1391,1280,1492,-208,996,1146,1413,-449,435,741,886,Upgrade
22,Income Tax Expense,274,575,604,519,199,494,474,464,387,313,371,313,174,229,317,314,27,274,192,369,Upgrade
23,Earnings From Continuing Operations,526,1147,974,1395,938,139,1041,1344,-264,1078,909,1179,-382,767,829,1099,-476,161,549,517,Upgrade
24,Minority Interest in Earnings,-4,3,1,8,-2,6,6,-3,36,9,4,-3,20,-4,-7,-7,-2,-7,-11,-7,Upgrade
25,Net Income,522,1150,975,1403,936,145,1047,1341,-228,1087,913,1176,-362,763,822,1092,-478,154,538,510,Upgrade
26,Preferred Dividends & Other Adjustments,29,219,29,180,29,180,65,178,62,123,95,121,95,119,131,65,132,31,199,33,Upgrade
27,Net Income to Common,493,931,946,1223,907,-35,982,1163,-290,964,818,1055,-457,644,691,1027,-610,123,339,477,Upgrade
28,Net Income Growth,-44.23%,693.10%,-6.88%,4.62%,-,-86.66%,14.68%,14.03%,-,42.46%,11.07%,7.69%,-,395.45%,52.79%,114.12%,-,-79.76%,-19.58%,-36.88%,Upgrade
29,Basic Shares Outstanding,2436,2527,2578,2632,2664,2770,2818,2860,2890,2948,2981,3047,3062,3106,3120,3146,3152,4128,3150,3186,Upgrade
30,Diluted Shares Outstanding,2509,2594,2646,2692,2723,2770,2883,2921,2890,3012,3040,3098,3062,3152,3170,3200,3152,4128,3190,3218,Upgrade
31,Shares Change (YoY),-7.86%,-6.35%,-8.22%,-7.84%,-5.78%,-8.03%,-5.16%,-5.71%,-5.62%,-4.44%,-4.10%,-3.19%,-2.86%,-23.65%,-0.63%,-0.56%,-2.35%,20.32%,-4.80%,-3.80%,Upgrade
32,EPS (Basic),0.20,0.37,0.37,0.46,0.34,-0.01,0.35,0.41,-0.10,0.33,0.27,0.35,-0.15,0.21,0.22,0.33,-0.19,0.03,0.11,0.15,Upgrade
33,EPS (Diluted),0.20,0.36,0.36,0.45,0.33,-0.01,0.34,0.40,-0.10,0.32,0.27,0.34,-0.15,0.20,0.22,0.32,-0.19,0.03,0.11,0.15,Upgrade
34,EPS Growth,-40.69%,-,5.15%,14.07%,-,-,26.95%,16.72%,-,56.53%,23.36%,6.23%,-,600.32%,103.62%,116.89%,-,-89.79%,-25.86%,-35.93%,Upgrade
35,Dividend Per Share,0.280,-,0.090,-,0.210,-,0.060,-,0.140,-,0.040,-,0.090,-,0.030,-,0.090,-,-,-,Upgrade
36,Dividend Growth,33.33%,-,50.00%,-,50.00%,-,50.00%,-,55.56%,-,33.33%,-,0%,-,-,-,-,-,-,-,Upgrade
37,Effective Tax Rate,34.25%,33.39%,38.28%,27.12%,17.50%,78.04%,31.29%,25.66%,314.63%,22.50%,28.98%,20.98%,-,22.99%,27.66%,22.22%,-,62.99%,25.91%,41.65%,Upgrade
