,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Market Capitalization,52123,35958,23918,23288,19954,19421,21865,21471,22383,15625,21078,18630,27636,24108,49517,30761,13905,15425,13837,9386,11518,Upgrade
1,Market Cap Growth,85.15%,85.15%,9.39%,8.46%,-10.85%,24.30%,3.73%,15.25%,-19.01%,-35.19%,-57.43%,-39.44%,98.75%,56.29%,257.85%,227.74%,20.72%,53.69%,4.82%,-45.84%,-34.05%,Upgrade
2,Enterprise Value,45393,30255,19167,19735,15664,13908,16060,13563,15269,8222,14208,11611,22943,18269,42722,25740,8636,11470,10391,7263,11182,Upgrade
3,Last Close Price,160.60,121.00,76.13,68.02,61.19,55.78,61.33,68.33,71.70,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,8.62,5.95,4.64,4.76,4.23,4.47,5.19,4.97,4.92,3.16,3.57,2.69,3.89,3.52,7.72,5.56,3.35,4.97,5.67,4.36,4.12,Upgrade
5,PS Ratio,1.89,1.89,1.30,1.28,1.11,1.15,1.30,1.19,1.20,0.83,1.03,0.87,1.35,1.28,2.81,1.85,0.86,1.07,1.10,0.83,1.12,Upgrade
6,PB Ratio,1.42,1.42,0.98,0.97,0.82,0.86,0.97,0.95,1.05,0.79,1.06,0.93,1.48,1.41,3.30,2.38,1.23,1.64,1.80,1.41,1.43,Upgrade
7,P/TBV Ratio,1.49,1.49,1.03,1.02,0.87,0.90,1.02,1.01,1.11,0.84,1.12,1.00,1.59,1.41,3.30,2.38,1.24,1.64,1.80,1.41,1.43,Upgrade
8,P/FCF Ratio,3.79,3.79,3.00,2.97,2.58,2.77,2.94,3.01,3.36,2.32,2.86,2.35,3.91,4.06,9.03,7.83,2.97,4.84,-,6.25,-,Upgrade
9,P/OCF Ratio,3.76,3.76,2.96,2.94,2.54,2.76,2.93,3.00,3.34,2.31,2.84,2.33,3.89,4.04,8.98,7.79,2.96,4.84,-,6.25,-,Upgrade
10,EV/Sales Ratio,2.38,1.59,1.04,1.08,0.87,0.83,0.95,0.75,0.82,0.44,0.69,0.54,1.12,0.97,2.43,1.55,0.54,0.80,0.82,0.64,1.08,Upgrade
11,EV/EBITDA Ratio,5.12,3.44,2.28,2.28,1.78,1.63,1.86,1.43,1.50,0.77,1.22,0.94,1.89,1.61,3.80,2.71,0.96,1.76,2.31,1.69,3.45,Upgrade
12,EV/EBIT Ratio,5.21,3.47,2.31,2.30,1.80,1.65,1.87,1.45,1.51,0.78,1.23,0.94,1.89,1.62,3.81,2.71,0.96,1.76,2.32,1.69,3.45,Upgrade
13,EV/FCF Ratio,4.79,3.19,2.40,2.52,2.02,1.98,2.16,1.90,2.29,1.22,1.93,1.46,3.25,3.08,7.79,6.55,1.85,3.60,-,4.83,-,Upgrade
14,Debt / Equity Ratio,0.06,0.06,0.05,0.04,0.04,0.04,0.02,0.01,0.01,0.04,0.06,0.04,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.08,0.03,Upgrade
15,Debt / EBITDA Ratio,0.16,0.13,0.17,0.13,0.11,0.10,0.04,0.03,0.03,0.07,0.11,0.06,0.04,0.03,0.04,0.03,0.03,0.02,0.05,0.06,0.23,Upgrade
16,Debt / FCF Ratio,0.15,0.15,0.17,0.12,0.13,0.13,0.05,0.03,0.04,0.11,0.16,0.10,0.08,0.07,0.08,0.07,0.06,0.07,-,0.34,-,Upgrade
17,Asset Turnover,0.37,0.35,0.36,0.39,0.38,0.37,0.35,0.39,0.43,0.46,0.50,0.55,0.62,0.58,0.56,0.55,0.61,0.57,0.59,0.49,Upgrade,
