,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Operating Revenue,2626,2470,2618,3010,2911,2726,2533,2904,3267,3364,3531,3706,4042,3513,3190,2922,3173,2712,2573,1815,Upgrade
1,Other Revenue,1744,1690,1535,1485,1370,1189,1066,1002,877.05,819.57,789.25,716.05,570.55,488.09,409.44,415.9,530.77,628.12,609.4,585.39,Upgrade
2,Revenue,4370,4160,4153,4496,4281,3914,3599,3907,4144,4183,4320,4422,4613,4002,3599,3337,3704,3340,3183,2401,Upgrade
3,Revenue Growth (YoY),2.08%,6.28%,15.39%,15.08%,3.30%,-6.43%,-16.69%,-11.66%,-10.16%,4.54%,20.03%,32.50%,24.55%,19.81%,13.08%,39.01%,43.38%,49.98%,58.43%,53.27%,Upgrade
4,Cost of Revenue,1397,1803,1839,1681,1396,1379,1387,1324,1062,1199,1167,974.08,1141,946.64,736.8,738.79,702.31,858.6,907.25,811.28,Upgrade
5,Gross Profit,2973,2357,2314,2815,2885,2536,2212,2583,3082,2984,3153,3448,3471,3055,2862,2599,3001,2481,2276,1590,Upgrade
6,"Selling, General & Admin",511.91,461.44,522.03,659.63,625.03,549.24,527.07,509.11,726.83,708.97,674.84,768.68,750.27,639.22,489.51,451.7,373.47,378.54,331.74,545.53,Upgrade
7,Other Operating Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1019,-,734.73,Upgrade
8,Operating Expenses,620.7,585.21,633.51,750.73,664.75,596.45,524.83,576.39,780.59,772.39,728.44,807.09,879.35,739.9,545.94,475.02,439.63,1488,388.72,1327,Upgrade
9,Operating Income,2353,1772,1681,2064,2220,1939,1687,2006,2301,2212,2425,2641,2592,2315,2316,2124,2562,993.24,1887,262.21,Upgrade
10,Interest Expense,-,-,-,-,-,-,-,-,-,-,-103.77,-,-,-,-,-,-,-,-,-14.23,Upgrade
11,Interest & Investment Income,66.02,45.99,50.06,46.97,49.71,55.85,64.77,56.29,57.82,43.77,24.42,16.47,37.03,46.49,36.38,32.57,19.62,15.23,9.75,-,Upgrade
12,Currency Exchange Gain (Loss),-1.41,0.16,0.08,-0.82,-0.66,-2.32,6.15,-4.98,-68.58,-91.61,4.95,17.65,4,21.89,-7.99,62.01,63.41,4.69,-28.57,42.65,Upgrade
13,Other Non Operating Income (Expenses),-60.46,258.7,-204.7,-779.11,-791.39,-596.2,-656.17,-1022,-1119,-1004,-954.85,-1133,-710.39,-430.21,-739.56,-866.35,-1186,29.57,-1640,45.97,Upgrade
14,EBT Excluding Unusual Items,2357,2077,1526,1331,1478,1396,1102,1036,1172,1159,1396,1542,1923,1953,1605,1352,1459,1043,228.07,336.6,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-,-,-30.11,-,-10.89,-,-4.1,-4.9,-,-,-,-,-,-,-,-,-,Upgrade
16,Pretax Income,2357,2077,1526,1331,1478,1366,1102,1025,1172,1155,1391,1542,1923,1953,1605,1352,1459,1043,228.07,336.6,Upgrade
17,Income Tax Expense,558.14,700.06,366.07,223.24,340.41,272.93,172.29,156.91,183.16,180.3,216.43,236.24,358.6,405.31,258.05,147.54,227.32,166.26,44.92,-93.09,Upgrade
18,Earnings From Continuing Operations,1799,1377,1160,1108,1138,1093,929.82,867.9,988.35,974.96,1174,1305,1564,1548,1347,1204,1232,876.47,183.16,429.7,Upgrade
19,Minority Interest in Earnings,4.07,4.02,4.14,4.05,4.36,4.06,4.29,4.1,4.48,4.88,5.14,17.25,-,-0.24,0.19,0.44,0.15,0.05,0.25,0.22,Upgrade
20,Net Income,1803,1381,1164,1112,1142,1097,934.11,872,992.84,979.84,1179,1323,1564,1548,1347,1205,1232,876.51,183.41,429.92,Upgrade
21,Net Income to Common,1803,1381,1164,1112,1142,1097,934.11,872,992.84,979.84,1179,1323,1564,1548,1347,1205,1232,876.51,183.41,429.92,Upgrade
22,Net Income Growth,57.86%,25.80%,24.64%,27.49%,15.03%,12.00%,-20.80%,-34.07%,-36.52%,-36.69%,-12.46%,9.77%,26.97%,76.57%,634.67%,180.24%,67.93%,41.79%,-74.52%,-27.71%,Upgrade
23,Shares Outstanding (Basic),145,152,156,158,160,162,161,158,156,156,155,155,154,153,152,152,150,148,147,146,Upgrade
24,Shares Outstanding (Diluted),148,155,159,162,165,165,166,162,161,160,160,161,161,161,160,156,154,152,151,150,Upgrade
25,Shares Change (YoY),-10.03%,-6.47%,-3.71%,-0.23%,2.39%,3.45%,3.21%,0.75%,0.05%,-0.65%,0.47%,2.95%,4.12%,5.71%,5.90%,4.25%,3.19%,0.36%,0.53%,31.35%,Upgrade
26,EPS (Basic),12.41,9.09,7.46,7.03,7.12,6.79,5.79,5.53,6.35,6.29,7.60,8.56,10.15,10.09,8.84,7.94,8.21,5.93,1.25,2.95,Upgrade
27,EPS (Diluted),12.18,8.92,7.30,6.86,6.94,6.64,5.64,5.39,6.18,6.11,7.36,8.23,9.74,9.61,8.44,7.71,7.98,5.76,1.22,2.85,Upgrade
28,EPS Growth,75.50%,34.34%,29.43%,27.14%,12.30%,8.64%,-23.37%,-34.48%,-36.55%,-36.40%,-12.80%,6.77%,22.06%,66.84%,591.80%,170.10%,62.86%,41.18%,-74.58%,-45.29%,Upgrade
29,Free Cash Flow,2372,1962,1958,2267,1244,1762,1761,1766,1592,1114,1420,1986,1777,1247,745.11,1144,1423,-,1373,-,Upgrade
30,Free Cash Flow Per Share,16.01,12.68,12.28,14.03,7.56,10.65,10.63,10.90,9.90,6.96,8.85,12.35,11.06,7.74,4.67,7.32,9.22,-,9.10,-,Upgrade
31,Dividend Per Share,-,4.360,-,4.010,3.648,-,-,0.982,1.138,-,1.395,1.626,1.804,2.583,-,-,-,-,-,-,Upgrade
32,Dividend Growth,-,-,-,308.34%,220.50%,-,-,-39.61%,-36.92%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
