,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Cash & Equivalents,4288,6337,5301,4178,4938,5256,5128,7166,7220,6965,6176,6116,4224,5192,5974,4418,4821,3823,3617,2108,Upgrade
1,Short-Term Investments,3120,291.15,15,15,-,247.54,236.03,57,30,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,7409,6628,5316,4193,4938,5504,5364,7223,7250,6965,6176,6116,4224,5192,5974,4418,4821,3823,3617,2108,Upgrade
3,Cash Growth,50.02%,20.43%,-0.90%,-41.95%,-31.88%,-20.98%,-13.15%,18.09%,71.62%,34.15%,3.39%,38.43%,-12.38%,35.80%,65.19%,109.59%,161.39%,109.18%,182.30%,45.81%,Upgrade
4,Accounts Receivable,2200,2134,2803,2955,2910,2996,2998,3263,3627,4233,4011,3935,3290,3089,2792,2577,2471,2171,2396,2790,Upgrade
5,Other Receivables,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.1,-,-,-,21.46,Upgrade
6,Receivables,28517,28856,29864,27559,26379,24427,21616,18611,17630,15083,15225,13779,13215,11372,10099,10088,10635,11432,11065,12051,Upgrade
7,Prepaid Expenses,1188,483.39,505.51,329.92,1052,428.97,369.16,379.39,534.34,364.91,446.63,383.94,319.57,317.15,410.35,401.22,457.48,502.94,553.62,652.55,Upgrade
8,Restricted Cash,2253,2035,2855,3381,3067,3058,3617,3347,3010,3765,2635,2644,2414,2645,2281,2356,2401,2920,2279,1728,Upgrade
9,Other Current Assets,2291,3412,3276,4333,4573,4140,4052,4538,4855,4629,4934,4834,5421,5135,4873,4612,3827,3495,3543,2964,Upgrade
10,Total Current Assets,41659,41416,41816,39796,40010,37558,35019,34097,33278,30808,29417,27757,25593,24662,23637,21876,22141,22173,21057,19503,Upgrade
11,"Property, Plant & Equipment",331.2,299.63,256.72,276.61,148.29,106.72,76.11,103.07,89.87,96.52,95.16,67.55,51.87,60.01,58.78,68.35,20.71,20.8,16.14,72.48,Upgrade
12,Goodwill,42.37,41.21,41.21,41.21,41.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Intangible Assets,973.75,979.41,985.18,990.9,996.21,992.54,998.09,1003,1008,1014,1020,1024,4.02,4.81,3.76,3.4,3.55,3,3.23,3.51,Upgrade
14,Long-Term Accounts Receivable,35.06,51.77,81.13,151.24,168.1,184.82,245.19,294.56,370.41,347.04,328.91,364.33,434.74,310.43,278.74,307.94,314.97,251.19,117.96,19.51,Upgrade
15,Long-Term Deferred Tax Assets,964.51,1050,1106,1068,1181,1098,1125,1019,1171,1060,920.71,834.72,1159,1027,1488,1399,1151,1048,1344,697.35,Upgrade
16,Other Long-Term Assets,239.1,285.1,447.55,596.84,623.03,581.52,658.09,689.03,755.98,683.08,612.33,597.97,1049,1000,1000,645.33,606.37,484.28,288.45,59.27,Upgrade
17,Total Assets,46989,46983,47427,45819,46039,43402,40879,40343,39962,37666,35850,33505,30885,28246,26635,24387,24237,23981,22827,20356,Upgrade
18,Accounts Payable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41.91,Upgrade
