,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+12 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+12 Quarters
0,Market Capitalization,1189,37,53,78,42,47,42,58,45,58,64,49,77,89,80,41,41,42,49,82,106,Upgrade
1,Market Cap Growth,-22.09%,-22.09%,26.21%,35.00%,-6.45%,-19.70%,-34.98%,17.65%,-41.88%,-34.52%,-19.40%,20.00%,88.24%,114.62%,63.28%,-50.00%,-61.65%,-74.00%,-53.44%,-44.86%,-33.50%,Upgrade
2,Enterprise Value,1169,16,31,55,19,16,11,19,6,29,35,12,40,63,53,17,17,16,24,59,84,Upgrade
3,Last Close Price,4.13,0.13,0.18,0.27,0.14,0.16,0.14,0.17,0.13,0.17,0.18,0.19,0.30,0.35,0.31,0.19,0.19,0.19,0.22,0.37,0.48,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,9.64,12.15,17.97,-,50.81,38.35,36.08,-,50.34,-89.71,Upgrade
5,PS Ratio,13.77,0.42,0.61,0.92,0.51,0.60,0.53,0.67,0.47,0.52,0.49,0.37,0.58,0.72,0.75,0.42,0.48,0.53,0.61,0.99,1.30,Upgrade
6,PB Ratio,15.85,0.49,0.70,1.01,0.51,0.57,0.41,0.57,-,0.50,0.58,0.44,-,0.83,0.82,0.42,-,0.47,0.52,0.88,-,Upgrade
7,P/TBV Ratio,0.49,0.49,0.70,1.01,0.51,0.57,0.41,0.57,-,0.51,0.59,0.45,-,0.85,0.84,0.43,-,0.47,0.52,0.88,-,Upgrade
8,P/OCF Ratio,6.17,19.65,56.64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,EV/Sales Ratio,13.53,0.18,0.36,0.65,0.23,0.21,0.14,0.22,0.06,0.26,0.26,0.09,0.30,0.50,0.50,0.18,0.20,0.21,0.30,0.72,1.02,Upgrade
10,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,4.51,8.64,-,10.23,13.28,-,-,29.28,-460.00,Upgrade
11,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,4.98,9.79,-,21.88,45.63,-,-,47.96,-94.20,Upgrade
12,Debt / Equity Ratio,0.16,0.16,0.16,0.11,0.11,0.11,0.14,0.14,-,0.10,0.15,0.15,-,0.14,0.07,0.07,-,0.10,0.15,0.15,-,Upgrade
13,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,0.90,-,0.75,-,-,-,1.90,-,Upgrade
14,Asset Turnover,0.71,0.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
15,Inventory Turnover,8.08,7.20,8.15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Quick Ratio,1.69,1.69,1.69,1.91,-,1.91,-,2.30,-,2.44,-,1.79,-,1.95,-,2.08,-,2.40,-,2.32,-,Upgrade
17,Current Ratio,1.96,1.96,1.96,2.17,-,2.20,-,2.69,-,2.99,-,2.25,-,2.24,-,2.45,-,2.80,-,2.73,-,Upgrade
18,Return on Equity (ROE),-0.37%,-0.37%,-25.90%,-7.73%,-13.94%,-8.92%,-,-,-18.71%,-3.53%,-,-,12.06%,-1.54%,-,-,0.29%,-6.52%,-,-,Upgrade,
19,Return on Assets (ROA),-4.27%,-4.35%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
20,Return on Capital (ROIC),-5.49%,-5.54%,-5.50%,-3.03%,-8.24%,-7.84%,-,-,-7.55%,-2.68%,-,-,8.86%,-0.86%,-,-,-0.67%,-3.91%,-,-,Upgrade,
21,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-,-,5.96%,-,0.80%,-,-,-,1.30%,-,Upgrade
22,Earnings Yield,-0.58%,-18.80%,-18.98%,-15.67%,-40.54%,-37.69%,-47.46%,-32.20%,-17.67%,-6.74%,6.96%,10.37%,8.23%,5.56%,2.44%,1.97%,2.61%,2.77%,1.22%,1.99%,-1.11%,Upgrade
23,FCF Yield,-0.12%,-8.33%,-2.89%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Buyback Yield / Dilution,-0.84%,-,-,-3.51%,-,-,-14.43%,-12.71%,-50.00%,-50.00%,-56.60%,-54.30%,-20.00%,-20.00%,-0.44%,-,-,-,-,-,-,Upgrade
25,Total Shareholder Return,-0.84%,-,-,-3.51%,-,-,-14.43%,-12.71%,-50.00%,-50.00%,-56.60%,-54.30%,-20.00%,-20.00%,-0.44%,-,-,-,-,-,-,Upgrade
