,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,4701,5584,5564,5645,2970,4983,4277,4322,4887,3501,2890,4614,4872,4338,4326,4098,3942,3542,4248,4000,Upgrade
1,Trading Asset Securities,0,0,0,0,0,0,0,0,172,49.46,0.07,-,3.58,93.1,1058,0.1,0.71,12.84,19.59,6.19,Upgrade
2,Cash & Short-Term Investments,4701,5584,5564,5645,2970,4983,4277,4322,5059,3550,2890,4614,4876,4431,5384,4098,3943,3555,4268,4006,Upgrade
3,Cash Growth,58.28%,12.07%,30.09%,30.61%,-41.30%,40.34%,48.00%,-6.34%,3.75%,-19.87%,-46.32%,12.60%,23.66%,24.64%,26.15%,2.28%,51.71%,63.99%,131.21%,147.52%,Upgrade
4,Accounts Receivable,12961,14394,13009,11969,11768,10328,9689,9424,9528,12192,10229,9004,9679,8969,8343,8159,9578,8489,8096,7772,Upgrade
5,Other Receivables,329.14,230.44,219.59,221.35,191.79,304.14,260.77,297.41,305.32,321.48,290.14,302.06,332.26,330.29,221.52,212.03,227.55,205.88,198.64,183.11,Upgrade
6,Receivables,13291,14625,13229,12190,11960,10632,9949,9722,9833,12513,10519,9306,10012,9299,8564,8371,9806,8694,8295,7955,Upgrade
7,Inventory,14135,13674,13458,12338,10246,11231,12736,12495,12020,12008,11015,14554,9247,10139,8569,9560,7784,8606,7379,9199,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.69,-,-,Upgrade
9,Other Current Assets,3644,3895,3657,5809,3338,4059,3067,5933,3233,3020,3273,3859,3416,2042,2700,2084,1775,1883,1318,2196,Upgrade
10,Total Current Assets,35771,37777,35908,35981,28514,30904,30030,32471,30145,31092,27697,32333,27550,25911,25217,24112,23308,22740,21260,23355,Upgrade
11,"Property, Plant & Equipment",914.41,870.29,805.32,682.43,509.23,456.77,450.31,455.26,419.2,408.02,2202,2110,1938,1787,1614,1443,1277,1109,953.19,882.17,Upgrade
12,Long-Term Investments,952.6,982.68,917.7,893.93,1019,942.68,509.58,516.12,473.92,454.33,454.22,507.76,472.73,506.93,1391,1136,1137,1166,1148,1167,Upgrade
13,Goodwill,1326,1326,1326,1326,956.5,956.5,956.5,956.5,956.5,956.5,956.5,956.5,989.08,989.08,988.06,931.29,931.29,931.29,931.29,931.29,Upgrade
14,Other Intangible Assets,603.19,615.48,597.41,608.8,188.24,228.43,232.86,237.23,240.44,245.16,2263,2288,2311,2306,2329,2354,2378,2402,2426,2451,Upgrade
15,Long-Term Accounts Receivable,3.71,3.7,-,3.67,3.65,3.63,3.6,3.58,3.55,3.52,3.53,3.46,3.74,3.7,4.02,3.94,3.9,3.86,3.81,3.77,Upgrade
16,Long-Term Deferred Tax Assets,529.58,563.96,663.18,505.15,807.16,631.35,569.69,506.01,603.74,567.27,544.08,474.27,646.03,702.76,500.18,439.45,453.52,438.57,400.9,357.75,Upgrade
17,Long-Term Deferred Charges,24.17,17.51,40.59,37.63,38.97,33.54,23.79,25.32,24.14,28.38,30.21,30.4,27.69,22.7,15.79,12.66,12.19,8.95,10.08,11.05,Upgrade
18,Other Long-Term Assets,4845,4845,4849,4845,5338,5298,5125,5045,4804,4709,317.25,302.75,251.82,253.26,254.86,256.3,257.73,259.16,260.77,262.2,Upgrade
19,Total Assets,44969,47002,45106,44884,37374,39455,37901,40216,37671,38464,34468,39006,34190,32483,32313,30690,29759,29058,27394,29421,Upgrade
20,Accounts Payable,13400,14497,12647,12600,10782,11474,12118,13027,12757,14913,11630,13532,10998,9940,9573,10117,10389,10011,8268,9385,Upgrade
21,Accrued Expenses,313.34,1019,456.58,1239,318.44,904.73,465.13,1190,367.11,773.79,498.11,1226,378.58,865.37,451.36,824.43,355.84,648.11,396.68,540.38,Upgrade
22,Short-Term Debt,10323,11853,12037,11013,7633,8691,7655,8330,9064,9968,9424,9521,9033,9644,10024,9461,9055,8982,9313,9692,Upgrade
23,Current Portion of Long-Term Debt,859.94,345.22,550.54,521.9,362.75,553.84,649.71,581.21,652.91,2235,2083,1380,1046,559.71,403.04,670.24,635.48,833.63,833.63,543.77,Upgrade
24,Current Portion of Leases,-,23.8,-,21.09,-,22.38,-,28.44,-,30,-,31.25,-,27.5,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,1012,217.44,950.71,211.87,847.46,190.77,631.67,151.36,719.12,235.27,598.03,257.28,732.1,379,541.74,194.59,433.22,163.39,328.06,321.72,Upgrade
