,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,31648,20117,14960,19294,19549,18045,17369,20558,14213,10272,9713,9243,10257,9954,14149,12059,13979,16501,15906,16422,12972,Upgrade
1,Market Cap Growth,11.48%,11.48%,-13.87%,-6.15%,37.54%,75.67%,78.83%,122.41%,38.56%,3.19%,-31.36%,-23.35%,-26.62%,-39.67%,-11.04%,-26.57%,7.76%,59.41%,88.68%,59.35%,47.45%,Upgrade
2,Enterprise Value,43193,33181,28062,31543,30077,28348,26728,29909,22567,20317,19807,17822,18192,18689,22836,20488,21919,24858,23861,25067,21796,Upgrade
3,Last Close Price,47.57,30.78,22.89,29.09,29.48,27.21,26.21,30.51,21.26,15.54,14.75,13.77,15.13,14.70,20.88,17.49,20.28,23.86,23.00,23.53,18.59,Upgrade
4,PE Ratio,26.62,16.56,11.99,16.11,16.68,15.37,16.57,20.03,14.15,11.66,12.64,33.01,41.17,35.62,-,18.21,22.40,28.21,29.00,24.03,18.49,Upgrade
5,Forward PE,23.20,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,15.01,Upgrade
6,PS Ratio,0.24,0.16,0.12,0.16,0.16,0.16,0.15,0.18,0.12,0.08,0.08,0.07,0.08,0.09,0.13,0.12,0.15,0.19,0.19,0.20,0.15,Upgrade
7,PB Ratio,3.39,2.00,1.53,2.01,2.11,2.04,2.07,2.43,1.73,1.35,1.34,1.38,1.54,1.55,2.60,2.09,2.97,3.68,3.57,3.68,2.97,Upgrade
8,P/TBV Ratio,2.72,2.72,2.10,2.78,2.95,2.55,2.64,3.10,2.22,1.76,1.77,3.17,3.57,3.84,7.84,8.43,9.88,14.07,14.26,14.92,13.10,Upgrade
9,P/FCF Ratio,36.87,23.44,-13.30,-,-,-,14.38,-,-,17.35,-14.36,-,-,-55.50,-,20.36,-,9.73,-,7.87,9.48,Upgrade
10,P/OCF Ratio,13.86,13.86,-28.95,-,-,107.21,11.70,10.69,-,12.21,-28.96,-,-,42.56,-,12.80,-,8.66,-,7.36,8.65,Upgrade
11,EV/Sales Ratio,0.34,0.26,0.22,0.26,0.25,0.25,0.23,0.26,0.19,0.17,0.16,0.14,0.15,0.16,0.21,0.21,0.24,0.28,0.28,0.30,0.25,Upgrade
12,EV/EBITDA Ratio,15.84,11.92,11.19,12.97,14.05,17.00,14.86,17.56,12.42,10.75,12.79,11.16,12.62,12.60,16.43,14.71,16.56,18.98,18.79,19.63,17.10,Upgrade
13,EV/EBIT Ratio,16.31,12.19,11.48,13.27,14.45,17.66,15.43,18.31,12.95,11.22,13.42,11.69,13.24,13.14,17.14,15.26,17.17,19.63,19.49,20.38,17.78,Upgrade
14,EV/FCF Ratio,50.32,38.66,-24.95,-,-,-,22.12,-,-,34.32,-29.29,-,-,-104.20,-,34.59,-,14.66,-,12.01,15.93,Upgrade
15,Debt / Equity Ratio,1.54,1.54,1.83,1.87,1.86,1.45,1.75,1.54,1.59,1.69,1.80,1.86,1.90,1.92,2.36,2.27,2.66,2.65,2.68,2.74,2.89,Upgrade
16,Debt / EBITDA Ratio,5.69,4.22,9.86,6.13,5.80,4.99,9.55,7.68,12.07,4.14,11.23,5.79,9.44,7.08,9.62,8.56,9.02,8.71,9.20,9.80,9.48,Upgrade
17,Debt / FCF Ratio,18.08,18.08,-15.94,-,-,-,12.13,-,-,21.70,-19.29,-,-,-68.57,-,22.05,-,7.01,-,5.85,9.25,Upgrade
18,Asset Turnover,2.52,2.89,2.60,3.45,2.97,2.95,2.78,3.22,2.82,3.19,3.11,3.98,3.52,4.03,3.05,3.75,3.14,3.21,2.53,3.35,Upgrade,
19,Inventory Turnover,9.96,7.90,9.45,8.66,12.03,10.15,9.17,8.28,9.89,8.49,9.79,8.60,11.83,11.65,13.56,10.22,12.72,10.80,10.94,8.28,10.40,Upgrade
20,Quick Ratio,0.59,0.59,0.65,0.63,0.60,0.64,0.62,0.58,0.51,0.56,0.53,0.50,0.46,0.59,0.57,0.59,0.53,0.60,0.55,0.61,0.53,Upgrade
21,Current Ratio,1.18,1.18,1.21,1.20,1.21,1.23,1.22,1.23,1.18,1.13,1.03,1.04,1.06,1.09,1.07,1.06,1.03,1.02,1.02,1.03,1.04,Upgrade
22,Return on Equity (ROE),15.76%,11.35%,10.62%,14.57%,19.90%,10.75%,10.59%,16.80%,15.99%,11.96%,11.94%,13.66%,12.26%,-21.40%,11.91%,20.07%,13.42%,11.22%,10.75%,17.89%,Upgrade,
23,Return on Assets (ROA),4.92%,2.29%,3.90%,4.21%,4.08%,2.29%,2.61%,1.39%,4.96%,1.75%,3.52%,1.94%,3.15%,2.34%,2.91%,2.75%,2.80%,2.78%,2.65%,2.84%,Upgrade,
24,Return on Capital (ROIC),8.50%,3.81%,6.51%,7.19%,7.01%,3.98%,4.77%,2.59%,9.27%,3.23%,6.72%,3.74%,5.68%,4.09%,5.09%,4.95%,5.04%,4.74%,4.46%,4.94%,Upgrade,
25,Return on Capital Employed (ROCE),18.00%,18.51%,15.42%,15.55%,13.68%,11.34%,12.26%,12.08%,13.75%,16.45%,17.77%,19.68%,16.15%,16.16%,16.16%,15.61%,17.46%,18.31%,18.06%,18.45%,17.74%,Upgrade
26,Earnings Yield,3.84%,6.04%,8.34%,6.21%,5.99%,6.51%,6.03%,4.99%,7.07%,8.58%,7.91%,3.03%,2.43%,2.81%,1.77%,5.49%,4.46%,3.54%,3.45%,4.16%,5.41%,Upgrade
27,FCF Yield,2.71%,4.27%,-7.52%,-5.27%,-2.86%,-1.03%,6.96%,8.01%,4.18%,5.76%,-6.96%,-21.69%,-5.09%,-1.80%,2.00%,4.91%,8.24%,10.28%,12.80%,12.71%,10.55%,Upgrade
28,Dividend Yield,0.94%,-,-,-,1.51%,-,-,-,2.10%,-,-,-,1.27%,-,-,-,0.93%,-,-,-,1.13%,Upgrade
29,Payout Ratio,114.92%,68.51%,212.61%,97.27%,99.88%,45.52%,251.94%,91.18%,59.38%,61.10%,177.92%,92.89%,110.69%,55.64%,-,111.58%,78.49%,97.61%,197.86%,184.60%,107.99%,Upgrade
30,Buyback Yield / Dilution,-3.37%,-3.36%,4.75%,-9.45%,-5.66%,-2.22%,-3.17%,-2.29%,0.09%,2.36%,-0.76%,0.47%,0.00%,-1.37%,3.72%,2.37%,1.37%,0.46%,-2.16%,-1.92%,0.90%,Upgrade
31,Total Shareholder Return,-2.43%,-3.36%,4.75%,-9.45%,-4.15%,-2.22%,-3.17%,-2.29%,2.19%,2.36%,-0.76%,0.47%,1.27%,-1.37%,3.72%,2.37%,2.31%,0.46%,-2.16%,-1.92%,2.03%,Upgrade
