,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,223.71,262.32,229.6,524.28,244.73,180.07,259.05,337.48,117.34,186.61,230.59,267.57,154.33,189.67,236.26,276.07,172.93,213.19,217.65,286.19,Upgrade
1,Trading Asset Securities,10,-,-,-,-,-,-,-,-,0.3,1.83,1.82,1.16,1.16,1.65,3.33,9.65,16.72,-,-,Upgrade
2,Cash & Short-Term Investments,233.71,262.32,229.6,524.28,244.73,180.07,259.05,337.48,117.34,186.91,232.42,269.4,155.49,190.83,237.91,279.4,182.58,229.91,217.65,286.19,Upgrade
3,Cash Growth,-4.50%,45.68%,-11.37%,55.35%,108.57%,-3.66%,11.46%,25.27%,-24.54%,-2.05%,-2.31%,-3.58%,-14.84%,-17.00%,9.31%,-2.37%,-22.82%,-5.79%,-16.30%,-30.34%,Upgrade
4,Accounts Receivable,500.32,530.7,590.82,580.5,651.81,559.47,435.52,493.8,598,508.16,386.39,337.08,350.09,328.69,276.32,314.09,491.5,379.74,360.07,361.58,Upgrade
5,Other Receivables,11.78,10.19,9.88,8.55,10.99,9.67,12.62,10.96,13.28,11.5,11.55,10.67,14.02,15.17,16.13,12.96,20.04,12.78,10.75,9.01,Upgrade
6,Receivables,512.1,540.88,600.71,589.04,662.8,569.14,448.15,504.76,611.28,519.66,397.94,347.75,364.11,343.86,292.45,327.05,511.54,392.52,370.83,370.59,Upgrade
7,Inventory,313.91,228.1,222.87,174.16,211.76,171.05,239.31,140.64,247.36,198.53,149.21,128.97,154.06,109.63,149.12,111.22,84.28,111.55,88.05,64.49,Upgrade
8,Other Current Assets,43.64,20.89,29.51,14.13,35.17,42.9,50.39,23.59,38.74,28.72,43.54,10.85,12.92,19.42,27.94,15.69,24.54,11.75,12.75,9.95,Upgrade
9,Total Current Assets,1103,1052,1083,1302,1154,963.15,996.89,1006,1015,933.82,823.1,756.98,686.58,663.74,707.41,733.36,802.95,745.73,689.28,731.21,Upgrade
10,"Property, Plant & Equipment",113.01,113.37,111,111.98,109.94,111.61,113.23,114.86,68.4,69.89,71.46,72.98,74.49,75.91,75.83,70.51,70.05,70.15,70.12,69.39,Upgrade
11,Long-Term Investments,-,-,-,-,-,-,-,-,-,-,1,2.39,2.39,2.39,2.39,2.39,2.39,2.39,35.65,35.25,Upgrade
12,Goodwill,185.77,185.77,185.77,185.77,185.77,202.7,202.7,202.7,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,208.45,152.73,152.73,Upgrade
13,Other Intangible Assets,1.3,1.51,1.56,1.2,1.39,1.55,0.26,0.26,0.42,0.58,0.95,0.93,1.36,2.06,2.96,3.97,5.09,6.27,5.86,6.91,Upgrade
14,Long-Term Deferred Tax Assets,26.5,26.68,26.8,27.29,21.37,20.73,21.42,22.21,19.11,20.04,19.05,18.74,15.64,15.85,15.65,15.67,15.1,14.44,14.48,14.68,Upgrade
15,Long-Term Deferred Charges,6.65,2.18,2.32,2.4,0.2,0.23,0.25,0.27,0.3,0.32,0.34,0.36,0.39,0.41,0.47,0.52,0.58,0.64,0.7,0.75,Upgrade
16,Other Long-Term Assets,0.26,0.29,0.33,0.37,0.41,0.44,0.48,0.52,48.79,49.15,49.5,49.86,50.21,50.57,50.92,51.28,51.63,51.99,52.38,52.73,Upgrade
17,Total Assets,1437,1382,1410,1631,1474,1300,1335,1347,1360,1282,1174,1111,1040,1019,1064,1086,1156,1100,1021,1064,Upgrade
18,Accounts Payable,223.76,171.25,161.57,425.97,276.99,133.91,147.95,231.25,215.45,171.64,108.55,141.92,126.71,101.39,114.51,153.18,221.14,200.94,128.28,131.47,Upgrade
19,Accrued Expenses,29.76,60.5,30.7,98.31,31.88,66.53,32.81,71.8,33.04,65.9,34.47,71.82,36.6,60.84,31.4,58.59,29.62,59.78,26.74,26.55,Upgrade
20,Short-Term Debt,393.4,385.25,376.29,293.31,419.13,332.91,307.04,225.17,258.78,290.65,219.67,84.97,121.5,56.86,-,-,112.74,91.66,41.62,27.19,Upgrade
21,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.87,-,16.67,Upgrade
22,Current Portion of Leases,-,1.32,-,0.16,-,1.11,-,2.18,50.56,2.13,1.25,2.07,2.05,2.02,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,33,2.53,37.59,8.14,41.82,0.08,24.91,4.36,36.05,3.24,29.87,5.03,29.38,2.68,23.81,5.77,37.55,4.73,22.64,28.64,Upgrade
24,Current Unearned Revenue,114.46,110.61,107.14,93.15,49.99,82.97,83.65,67.87,117.22,50.32,66.35,84,59.76,55.03,119.16,94.2,31.96,30.31,36.26,34.92,Upgrade
25,Other Current Liabilities,3.53,4.03,51.91,53.53,52.38,60.12,60.79,60.84,10.95,68.24,16.84,19.79,18.23,22.24,54.16,55.05,55.01,42.72,72.53,54.95,Upgrade
26,Total Current Liabilities,797.9,735.48,765.2,972.57,872.2,677.63,657.15,663.48,722.06,652.11,476.99,409.61,394.22,301.06,343.03,366.79,488.03,448.01,328.07,320.38,Upgrade
27,Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.47,21.97,30.6,Upgrade
28,Long-Term Leases,2.86,2.56,0.39,0.44,-,-,-,-,0.56,1.11,2.3,2.18,2.71,3.23,5.74,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,0.83,0.83,0.84,0.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Long-Term Deferred Tax Liabilities,0.69,0.49,-,-,0.06,0.13,0,0.26,0.04,0.06,0.08,0.09,0.2,0.21,0.23,0.24,0.25,0.26,-,-,Upgrade
31,Other Long-Term Liabilities,-,-,-,-,-,-,48.4,48.4,48.4,48.4,96.8,96.8,96.8,-,-,-,-,-,33,33,Upgrade
32,Total Liabilities,802.28,739.37,766.43,973.25,872.26,677.76,705.55,712.14,771.06,701.68,576.17,508.68,493.93,304.51,349,367.04,488.27,468.74,383.04,383.98,Upgrade
