,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,327.76,327.36,263,296.05,345.61,345.21,329.71,392.87,406.9,396.72,337.87,425.59,457.48,405.12,332.01,360.43,337.33,328.3,202.64,344.38,Upgrade
1,Other Revenue,-2.83,2.83,-,12.1,-5.39,5.39,-,8.85,-5.02,5.02,-,5.68,-2.8,2.8,-,6.26,-2.95,2.95,-,11.57,Upgrade
2,Revenue,324.93,330.19,263,308.15,340.21,350.6,329.71,401.72,401.87,401.75,337.87,431.27,454.69,407.92,332.01,366.69,334.38,331.24,202.64,355.95,Upgrade
3,Revenue Growth (YoY),-4.49%,-5.82%,-20.23%,-23.29%,-15.34%,-12.73%,-2.41%,-6.85%,-11.62%,-1.51%,1.76%,17.61%,35.98%,23.15%,63.84%,3.02%,-5.58%,4.97%,-8.80%,-1.94%,Upgrade
4,Cost of Revenue,247.07,247.09,193.42,235.73,241.12,260.89,246.39,306.64,304.04,322.52,284.87,359.13,380.05,343.38,275.32,308.77,252.04,256.03,163.01,274.9,Upgrade
5,Gross Profit,77.86,83.1,69.58,72.42,99.09,89.7,83.32,95.08,97.83,79.22,53,72.13,74.64,64.54,56.69,57.92,82.34,75.22,39.63,81.05,Upgrade
6,"Selling, General & Admin",45.49,46.63,39.54,45.9,50.72,53.15,40.07,54.9,56.04,39.8,29.33,28.27,37.23,30.04,30.22,27.9,30.17,31.43,20.96,55.56,Upgrade
7,Research & Development,30.28,26.13,24.93,24.69,25.01,20.81,21.19,20.44,23.1,19.66,15.17,13.71,18.52,15.43,14.83,14.59,13.78,14.28,9.93,5.56,Upgrade
8,Other Operating Expenses,-0.93,0.24,-0.95,6.08,-0.26,2.28,-1.69,8.75,-2.03,0.4,-2.25,6.15,0.46,0.75,0.4,12.55,-2.02,-0.94,-3.26,11.16,Upgrade
9,Operating Expenses,74.6,73.35,63.96,74.76,73.22,76.38,59.3,82.77,75.86,62.28,40.93,50.19,51.57,48.97,45.77,58.33,41.2,46.42,26.48,72.69,Upgrade
10,Operating Income,3.27,9.75,5.62,-2.35,25.87,13.33,24.03,12.3,21.97,16.94,12.06,21.95,23.07,15.57,10.92,-0.41,41.14,28.79,13.15,8.36,Upgrade
11,Interest Expense,-0.6,-0.83,-0.38,-0.34,-0.35,-0.52,-0.36,-1.73,-1.98,-2.86,-3.38,-2.54,-3.06,-2.72,-2.51,-6.73,-2.56,-7.07,-7.65,-4.9,Upgrade
12,Interest & Investment Income,1.78,0.82,2.13,6.37,4.3,0.95,1.03,5.23,2.06,0.35,0.5,5.29,5.25,0.53,1.52,7.09,2.44,2.17,0.1,6.43,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.05,0.05,-,Upgrade
14,Currency Exchange Gain (Loss),-2.61,2.61,-,5.92,-8.58,8.58,-,28.86,-16.31,16.31,-,-5.93,3.04,-3.04,-,-18.54,-2.88,2.88,-,3.16,Upgrade
15,Other Non Operating Income (Expenses),-2.34,-0.8,0.39,-7.29,7.14,5.68,-5.43,-35.18,34.84,2.11,-0.98,4.36,-2.73,0.89,1.61,6.73,-6.87,-3.52,2.27,-11.45,Upgrade
16,EBT Excluding Unusual Items,-0.51,11.57,7.76,2.31,28.37,28.02,19.27,9.49,40.58,32.84,8.2,23.12,25.56,11.24,11.53,-11.85,31.27,23.2,7.92,1.59,Upgrade
17,Gain (Loss) on Sale of Investments,2.54,3.4,-1.16,2.17,-1.82,-5.28,-0.91,-3.32,-4.11,-5.17,-0.03,0.11,0.06,-0.06,-,-,-,-,-,-1.1,Upgrade
18,Gain (Loss) on Sale of Assets,-,-0.01,-0.22,0.33,-0.01,0.01,-,0.54,0.67,0.12,-0.07,-0.2,-0.03,-0,-,-0,-,-,2.06,0.3,Upgrade
19,Asset Writedown,0.29,-1.5,1.5,1.14,-7.12,0.1,-0.1,2.07,-4.8,0.11,-0.11,-0.34,-0.16,0.29,-0.23,2.28,-5.01,1.15,-1.35,-0.08,Upgrade
20,Other Unusual Items,-2.21,1.78,-0.01,8,-0.52,0.52,-,9.36,-0.34,-0.92,1.26,8.03,0.23,-0.23,-,13.49,-4.1,4.1,-,11.83,Upgrade
21,Pretax Income,0.11,15.24,7.87,13.97,18.9,23.37,18.26,18.14,32,27,9.25,30.74,25.66,11.24,11.31,3.94,22.15,28.45,8.64,12.7,Upgrade
22,Income Tax Expense,-1.88,-2.21,-1.2,1.5,2.58,2.86,-0.51,-0.43,0.9,0.27,-0.53,2.48,4.57,2.07,2.07,-6.34,0.77,4.69,1.12,-2.13,Upgrade
23,Earnings From Continuing Operations,1.99,17.45,9.07,12.47,16.32,20.51,18.78,18.57,31.1,26.73,9.78,28.26,21.09,9.16,9.24,10.29,21.39,23.76,7.51,14.83,Upgrade
24,Minority Interest in Earnings,2.99,3.65,2.89,4.43,2.77,1.55,-0.25,-0.3,-0.47,-0.32,-0.14,-0.35,-0.39,-0.26,-0.22,1.03,-0.24,-0.79,-0.09,0.73,Upgrade
