,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,10.02,10.02,11.68,19.78,47.87,29.49,23.22,28.16,21.03,18.89,23.42,37.62,11.48,11.98,14.69,12.45,11.34,12.81,15.44,20.38,Upgrade
1,Revenue Growth (YoY),-79.06%,-66.02%,-49.71%,-29.76%,127.62%,56.11%,-0.82%,-25.15%,83.13%,57.68%,59.36%,202.06%,1.23%,-6.49%,-4.86%,-38.90%,-47.41%,-43.76%,-36.86%,-6.69%,Upgrade
2,Cost of Revenue,6.25,6.25,16.93,16.03,38.12,23.65,21.7,24.78,11.97,9.36,15.24,19.46,8.59,8.31,10.51,10.18,9.34,10.54,12.73,14.04,Upgrade
3,Gross Profit,3.77,3.77,-5.25,3.74,9.75,5.85,1.52,3.38,9.06,9.53,8.18,18.15,2.89,3.67,4.18,2.27,2,2.27,2.72,6.34,Upgrade
4,"Selling, General & Admin",3.79,3.79,9,10.7,16.46,10.19,6.88,10.14,10.44,10.38,6.22,14.12,5.59,7.01,7.81,3.97,4.05,6.26,6.17,5.62,Upgrade
5,Other Operating Expenses,-,-,-,-,0.75,-0.75,-,-,-,-0.09,-,-,-,-0.05,-,-,-,-,-,-,Upgrade
6,Operating Expenses,3.79,3.79,9,10.7,17.22,9.44,6.88,10.14,10.44,10.29,6.22,14.12,5.59,6.96,7.81,3.97,4.05,6.26,6.17,5.62,Upgrade
7,Operating Income,-0.02,-0.02,-14.25,-6.96,-7.47,-3.59,-5.36,-6.76,-1.37,-0.76,1.95,4.03,-2.7,-3.29,-3.63,-1.7,-2.05,-3.98,-3.45,0.72,Upgrade
8,Interest Expense,-,-,-0.01,-0.01,-0.01,-0.01,-0.02,-,-0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.01,-0.01,-0.02,-0.02,-0.03,Upgrade
9,Interest & Investment Income,0.01,0.01,0.06,0.14,0.24,-,0.09,-,0,-,-,-,0,-,0,0.04,0.1,0.13,0.12,0.09,Upgrade
10,Currency Exchange Gain (Loss),-,-,-,-,-,-,1.87,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Other Non Operating Income (Expenses),0.08,0.08,3.19,0.38,0.98,-,0.2,0.61,0.38,-,0.41,0.11,0.11,-,3.12,0.01,0.01,-,2.97,0,Upgrade
12,EBT Excluding Unusual Items,0.07,0.07,-11.01,-6.45,-6.26,-3.6,-3.22,-6.14,-1,-0.76,2.36,4.13,-2.6,-3.31,-0.52,-1.66,-1.95,-3.87,-0.39,0.78,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Asset Writedown,-,-,-5.61,-,-,-,-,-,-,-,-0.03,-,-,-,-2.08,-,-,-,-1.03,-,Upgrade
15,Other Unusual Items,-,-,-0.03,-,-,-,-,-,-,-,-,-,-,-,-1.92,1.92,-,-,-,-,Upgrade
16,Pretax Income,0.07,0.07,-16.61,-6.45,-6.26,-3.6,-3.22,-6.14,-1,-0.76,2.33,4.13,-2.6,-3.31,-4.52,0.27,-1.95,-3.87,-1.42,0.78,Upgrade
17,Earnings From Continuing Operations,0.07,0.07,-16.61,-6.45,-6.26,-3.6,-3.22,-6.14,-1,-0.76,2.33,4.13,-2.6,-3.31,-4.52,0.27,-1.95,-3.87,-1.42,0.78,Upgrade
18,Minority Interest in Earnings,0.1,0.1,0.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Net Income,0.17,0.17,-16.18,-6.45,-6.26,-3.6,-3.22,-6.14,-1,-0.76,2.33,4.13,-2.6,-3.31,-4.52,0.27,-1.95,-3.87,-1.42,0.78,Upgrade
20,Net Income to Common,0.17,0.17,-16.18,-6.45,-6.26,-3.6,-3.22,-6.14,-1,-0.76,2.33,4.13,-2.6,-3.31,-4.52,0.27,-1.95,-3.87,-1.42,0.78,Upgrade
21,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,1453.76%,-,-,-,-66.07%,-,-,-,-,Upgrade
22,Shares Outstanding (Basic),35,35,29,24,24,24,42,16,16,16,16,16,16,16,16,16,16,16,16,16,Upgrade
23,Shares Outstanding (Diluted),35,35,29,24,24,24,42,16,16,16,16,16,16,16,16,16,16,16,16,16,Upgrade
