,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2800,2438,4612,3056.0,3304,2448,2778,2441,-,4916,2627,3120,2643,2295,2926,3053,3466,5948,4684,3561,Upgrade
1,Short-Term Investments,-,17,-,17.0,-,18,-,-,-,18,-,18,-,17.49,-,19.49,-,80,-,-,Upgrade
2,Accounts Receivable,20397,20551,19352,17800.0,17184,17266,15790,14476,-,12259,18108,16478,15637,15445,13741,12429,11652,11870,785.58,9546,Upgrade
3,Other Receivables,449.66,415.42,554.68,1186.0,189.03,1195,338.52,1606,-,1494,742.6,1371,680.82,1734,1007,1112,510.46,991.64,10494,406.62,Upgrade
4,Inventory,126.17,121.78,117.9,110.84,157.18,129.63,127.65,122.86,-,141.97,132.59,124.23,151.3,142.13,227.41,221.59,214.82,199.93,188.14,193.73,Upgrade
5,Prepaid Expenses,-,-,-,29.84,-,16.05,-,16.44,-,13.75,-,23.24,-,10.85,-,9.13,-,6.49,-,19.31,Upgrade
6,Restricted Cash,-,46.56,-,46.57,-,31.84,-,25.47,-,37.63,-,35.49,-,32.45,-,32.4,-,64.83,-,-,Upgrade
7,Other Current Assets,1227,1252,1796,261.33,1829,317.75,1405,225.83,-,315.88,911.57,227.29,1083,395.25,731.75,338.9,3853,1460,1755,1074,Upgrade
8,Total Current Assets,25000,24842,26433,22508.0,22663,21423,20439,18913,-,19196,22521,21397,20196,20072,18633,17215,19697,20622,17906,14801,Upgrade
9,"Property, Plant & Equipment",74087,73996,72853,75018.0,71390,73175,73154,74997,-,72900,72238,74132,68230,67103,68148,68273,59585,60029,58988,60139,Upgrade
