,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2460,3101,3526,3328,2498,3471,3506,3751,2522,3148,3077,3419,2093,3192,3363,2795,1754,2435,2387,2433,Upgrade
1,Other Revenue,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.92,Upgrade
2,Revenue,2460,3101,3526,3328,2498,3471,3506,3751,2522,3148,3077,3419,2093,3192,3363,2795,1754,2435,2387,2451,Upgrade
3,Revenue Growth (YoY),-1.54%,-10.66%,0.57%,-11.30%,-0.95%,10.23%,13.93%,9.73%,20.51%,-1.37%,-8.51%,22.31%,19.31%,31.09%,40.88%,14.04%,26.98%,9.55%,5.21%,4.04%,Upgrade
4,Operations & Maintenance,-108.59,108.59,-,246.95,-135.68,135.68,-,326.28,-82.57,82.57,-,517.93,-156.11,156.16,-,303.75,-75.22,75.22,-,0.75,Upgrade
5,"Selling, General & Admin",81.82,-8.74,25.33,-69.15,74.62,-3.89,25.46,-417.24,428.13,-9.12,23.12,-29.22,67.46,-9.79,21.89,-44.01,55.65,-3.87,9.66,524.23,Upgrade
6,Depreciation & Amortization,-2836,2836,-,5296,-2706,2706,-,4999,-2375,2375,-,4450,-2144,2146,-,3839,-1879,1879,-,-,Upgrade
7,Provision for Bad Debts,-38.31,-,-,-37.18,37.18,-,-,199.73,-199.73,0,-0,-263.91,263.91,-,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,4813,-1151,1696,-3241,4546,-1044,1603,-3107,3997,-1092,1416,-2574,3460,-450.76,1263,-2496,3194,-769.27,1107,792.26,Upgrade
9,Total Operating Expenses,1916,1784,1722,2181,1830,1789,1634,1988,1781,1352,1444,2090,1502,1838,1289,1592,1306,1181,1117,1319,Upgrade
10,Operating Income,544.36,1317,1804,1147,668.61,1682,1872,1764,741.75,1797,1633,1329,591.25,1354,2074,1203,447.97,1254,1270,1132,Upgrade
11,Interest Expense,-393.56,-414.4,-409.66,-428.71,-409.4,-439.94,-430.37,-419.61,-443.53,-522.02,-523.52,-541.89,-571.32,-497.07,-509.87,-508.53,-512.03,-548.99,-571.29,-518.81,Upgrade
12,Interest Income,39.28,3.84,3.7,10.61,8.42,6.23,5.56,-20.14,34.68,6.13,8.51,-16.85,27.03,-0.41,12.68,-2.02,21.1,-7.67,25.78,29.71,Upgrade
13,Net Interest Expense,-354.28,-410.55,-405.97,-418.1,-400.97,-433.71,-424.8,-439.74,-408.85,-515.89,-515.01,-558.74,-544.29,-497.48,-497.19,-510.54,-490.93,-556.66,-545.51,-489.1,Upgrade
14,Income (Loss) on Equity Investments,-23.12,12.68,10.45,8.62,-27.16,14.3,12.87,47.14,-24.19,14.99,9.2,-53.59,25.57,0.9,17.73,22.02,11.96,22.95,-,-,Upgrade
15,Currency Exchange Gain (Loss),-2.4,-0.09,-,-19.54,-9.75,-3.09,-,-32.91,7.58,0.9,-0.04,4.54,0.35,-0.13,0.04,5.18,-1.12,5.98,0.01,-4.11,Upgrade
16,Other Non-Operating Income (Expenses),-19.67,-5.87,2.2,82.83,4.64,-3.72,-0.3,213.03,140.8,-3.87,0.84,69.37,-48.42,-1.25,-0.88,56.17,-56.62,-0.81,-2.43,-46.64,Upgrade
17,EBT Excluding Unusual Items,144.9,912.98,1410,800.35,235.37,1256,1459,1551,457.1,1293,1128,790.08,24.46,856.31,1594,776.15,-88.74,725.34,722.36,592.41,Upgrade
18,Gain (Loss) on Sale of Investments,-,-,-,-15,-,-,-,5.66,-0.83,0.83,-,-45.64,0.83,-0.83,-,-0.83,-2.73,2.73,-,-0.94,Upgrade
19,Gain (Loss) on Sale of Assets,-0.48,-0.01,-0.02,3.51,0.71,-,-,-8.87,2.51,-2.33,-,-54.81,12.72,-13.06,4.08,-8.57,0,-0.13,-,1.14,Upgrade
20,Asset Writedown,-10.55,-,-,-116.58,-,-,-,-90.34,7.66,-13.6,13.6,7.26,-7.14,-338.65,-,-246.53,-,-,-,-18.42,Upgrade
21,Other Unusual Items,-3.33,3.33,-,-,-12.82,12.82,-,-,-119.11,119.11,-,7.5,-,-,-,0.44,-,-,-,22.13,Upgrade
22,Pretax Income,130.53,916.3,1410,672.28,223.26,1268,1459,1458,347.33,1397,1142,704.39,30.87,503.77,1598,520.65,-91.46,727.94,722.36,596.32,Upgrade
23,Income Tax Expense,51.97,143.54,201.78,92.54,58.43,182.26,196.43,162.36,31.76,126.79,131.56,57.15,4.6,109.69,205.04,85.65,24.48,101.73,115.02,98.83,Upgrade
24,Earnings From Continuing Ops.,78.56,772.76,1208,579.74,164.83,1086,1263,1295,315.57,1270,1010,647.25,26.27,394.09,1393,435,-115.95,626.2,607.34,497.49,Upgrade
25,Minority Interest in Earnings,26.19,-76.14,-139.58,-80.97,-3.76,-127.98,-127.76,-142.88,-19.41,-118.5,-125.27,41.96,-95.56,-31.56,-180.81,-124.78,0.79,-113.92,-127.83,-78.4,Upgrade
26,Net Income,104.74,696.62,1069,498.77,161.07,958.1,1135,1152,296.16,1152,885.19,689.21,-69.29,362.52,1212,310.22,-115.15,512.28,479.51,419.09,Upgrade
27,Preferred Dividends & Other Adjustments,-230.16,230.16,-,513.59,-313.53,313.53,-,556.27,-269.91,269.91,-,520.61,-251.46,251.46,-,259.52,-60.45,60.45,-,116,Upgrade
28,Net Income to Common,334.91,466.46,1069,-14.82,474.6,644.57,1135,595.99,566.07,881.65,885.19,168.59,182.17,111.06,1212,50.7,-54.7,451.83,479.51,303.09,Upgrade
29,Net Income Growth,-34.97%,-27.29%,-5.85%,-56.71%,-45.61%,-16.80%,28.25%,67.19%,-,217.65%,-26.99%,122.17%,-,-29.23%,152.84%,-25.98%,-,43.77%,-9.00%,37.93%,Upgrade
30,Shares Outstanding (Basic),12208,6363,8184,1019,13528,6175,8372,2341,12206,5945,8602,7274,16148,6209,8338,7270,7278,6912,7636,2878,Upgrade
31,Shares Outstanding (Diluted),12208,6363,8184,1019,13528,6175,8372,2341,12206,5945,8602,7274,16148,6209,8338,7270,7278,6912,7636,2878,Upgrade
32,Shares Change (YoY),-9.76%,3.05%,-2.25%,-56.46%,10.83%,3.87%,-2.68%,-67.81%,-24.41%,-4.25%,3.17%,0.05%,121.89%,-10.17%,9.20%,152.61%,-37.64%,-4.97%,4.97%,-41.86%,Upgrade
33,EPS (Basic),0.03,0.07,0.13,-0.01,0.04,0.10,0.14,0.25,0.05,0.15,0.10,0.02,0.01,0.02,0.15,0.01,-0.01,0.07,0.06,0.11,Upgrade
34,EPS (Diluted),0.03,0.07,0.13,-0.01,0.04,0.10,0.14,0.25,0.05,0.15,0.10,0.02,0.01,0.02,0.15,0.01,-0.01,0.07,0.06,0.11,Upgrade
35,EPS Growth,-21.80%,-29.77%,-3.69%,-,-24.35%,-29.61%,31.78%,998.26%,311.09%,729.10%,-29.23%,232.35%,-,-72.64%,131.53%,-93.38%,-,59.13%,-13.32%,177.52%,Upgrade
36,Free Cash Flow,-1327,-2428,119.63,-1222,104.24,639.55,1103,-515.56,-1321,7820,272.75,-1530,-339.1,-925.01,584,-2374,-0,-1103,-271.11,-10.61,Upgrade
37,Free Cash Flow Per Share,-0.11,-0.38,0.01,-1.20,0.01,0.10,0.13,-0.22,-0.11,1.32,0.03,-0.21,-0.02,-0.15,0.07,-0.33,-0.00,-0.16,-0.04,-0.00,Upgrade
38,Dividend Per Share,-,0.030,-,0.070,-,-,-,0.050,-,-,-,0.030,-,-,-,0.030,-,-,-,0.030,Upgrade
39,Dividend Growth,-,-,-,40.00%,-,-,-,66.67%,-,-,-,0%,-,-,-,0%,-,-,-,50.00%,Upgrade
40,Profit Margin,13.61%,15.04%,30.32%,-0.45%,19.00%,18.57%,32.38%,15.89%,22.44%,28.00%,28.77%,4.93%,8.70%,3.48%,36.05%,1.81%,-3.12%,18.56%,20.09%,12.37%,Upgrade
41,Free Cash Flow Margin,-53.92%,-78.30%,3.39%,-36.73%,4.17%,18.43%,31.46%,-13.74%,-52.36%,248.39%,8.86%,-44.75%,-16.20%,-28.98%,17.36%,-84.94%,-0.00%,-45.29%,-11.36%,-0.43%,Upgrade
42,EBITDA,1826,2715,3085,2428,1865,3002,3069,2960,1811,2949,2702,2397,1538,2397,3021,2150,1326,2176,2150,2010,Upgrade
43,EBITDA Margin,74.24%,87.55%,87.51%,72.98%,74.66%,86.48%,87.53%,78.91%,71.78%,93.67%,87.82%,70.12%,73.48%,75.10%,89.83%,76.92%,75.59%,89.37%,90.05%,82.02%,Upgrade
44,D&A For EBITDA,1282,1398,1282,1282,1197,1320,1197,1197,1069,1153,1069,1069,946.79,1043,946.79,946.79,878.11,922.35,879.49,878.11,Upgrade
