,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1869,2405,1609,2589,3212,3162,3602,3688,3274,2970,2915,2650,2864,2594,2839,2314,2836,3198,4021,3037,3615,Upgrade
1,Market Cap Growth,-23.94%,-23.94%,-55.35%,-29.81%,-1.88%,6.47%,23.59%,39.17%,14.30%,14.48%,2.69%,14.52%,0.98%,-18.87%,-29.41%,-23.80%,-21.53%,-19.77%,21.13%,-0.51%,30.93%,Upgrade
2,Enterprise Value,2778,3204,2412,3412,4035,3996,4355,3738,3323,2718,2725,2530,2744,2393,3184,2836,3358,3597,4309,3361,3938,Upgrade
3,Last Close Price,3.66,4.71,3.15,5.07,6.29,6.25,7.12,7.29,6.47,5.87,5.73,5.21,5.63,5.10,5.49,4.53,5.55,6.26,7.76,5.86,6.97,Upgrade
4,PE Ratio,-,-,-7.23,-11.33,-,-,-,369.29,-,61.23,55.70,50.35,47.41,34.63,39.25,31.13,40.46,60.78,71.49,57.33,69.81,Upgrade
5,PS Ratio,0.87,1.13,0.76,1.22,1.52,1.59,1.90,2.05,1.88,1.65,1.45,1.25,1.24,1.18,1.27,1.05,1.39,1.46,2.11,1.79,2.39,Upgrade
6,PB Ratio,1.68,1.56,1.03,1.67,2.07,1.75,1.96,2.02,2.26,2.02,1.99,1.83,1.99,1.83,1.95,1.78,2.19,2.51,3.03,2.32,2.77,Upgrade
7,P/TBV Ratio,2.56,2.56,1.71,2.78,3.49,3.27,3.64,3.76,2.42,2.20,2.18,2.00,2.03,1.87,1.99,1.99,2.47,2.86,3.47,2.67,3.20,Upgrade
8,P/FCF Ratio,-,-,-12.73,-,-,20.07,-,17.28,-15.03,-,66.02,-,-21.40,-,-,-,12.53,-,-,-,1439.43,Upgrade
9,P/OCF Ratio,-,-,-15.37,-,-,18.36,-,11.02,238.28,-,10.77,-,-21.63,21.22,-,-,12.05,-,-,-,80.18,Upgrade
10,EV/Sales Ratio,1.29,1.50,1.14,1.61,1.90,2.00,2.30,2.08,1.91,1.51,1.36,1.20,1.19,1.09,1.42,1.29,1.65,1.64,2.26,1.98,2.60,Upgrade
11,EV/EBITDA Ratio,63.50,66.14,46.64,60.84,-,141.52,152.70,99.24,-,31.26,28.52,30.35,29.36,21.35,34.62,28.95,37.83,42.44,43.12,37.60,43.05,Upgrade
12,EV/EBIT Ratio,-,-,1748.73,421.14,-,1022.66,1573.36,147.58,-,37.87,35.20,41.07,39.93,28.35,48.81,39.89,53.45,-,56.42,50.83,56.52,Upgrade
13,EV/FCF Ratio,-11.74,-,-19.08,-,-,25.37,-,17.51,-15.25,-,61.71,-,-20.51,-,-,-,14.84,-,-,-,1568.39,Upgrade
14,Debt / Equity Ratio,0.46,0.46,0.44,0.50,0.35,0.39,0.41,0.45,0.52,0.57,0.51,0.44,0.31,0.52,0.50,0.76,0.56,0.59,0.53,0.60,0.41,Upgrade
15,Debt / EBITDA Ratio,16.33,18.21,6.46,8.43,-,13.40,6.37,31.39,-,15.78,4.84,10.12,4.30,8.42,6.94,9.58,4.47,101.41,5.89,11.76,3.65,Upgrade
16,Debt / FCF Ratio,-,-,-5.38,-,-,4.45,-,3.90,-3.44,-,16.78,-,-3.38,-,-,-,3.19,-,-,-,211.29,Upgrade
17,Asset Turnover,0.74,0.69,0.60,0.69,0.64,0.64,0.61,0.68,0.71,0.74,0.68,0.81,1.02,0.87,0.91,0.59,1.07,0.86,0.72,1.03,Upgrade,
18,Inventory Turnover,6.15,6.40,5.57,5.40,6.65,5.77,5.96,5.66,5.45,5.45,5.98,6.40,5.96,7.46,5.87,5.10,2.47,4.97,4.89,4.21,5.48,Upgrade
19,Quick Ratio,1.02,1.02,1.04,0.97,1.00,0.89,1.05,1.00,1.57,1.59,1.54,1.61,2.19,1.63,1.90,1.25,1.28,1.00,1.22,1.21,1.50,Upgrade
20,Current Ratio,1.38,1.38,1.38,1.37,1.40,1.39,1.39,1.32,1.97,2.02,2.08,2.08,2.64,2.07,2.29,1.66,1.77,1.60,1.80,1.75,2.04,Upgrade
21,Return on Equity (ROE),-4.31%,-0.44%,0.08%,-56.73%,-2.02%,-1.16%,0.20%,-6.46%,1.53%,4.71%,1.67%,5.01%,2.61%,3.92%,2.70%,5.23%,0.08%,5.33%,1.75%,3.20%,Upgrade,
22,Return on Assets (ROA),-0.38%,0.32%,0.70%,-1.69%,0.75%,0.77%,0.32%,-2.08%,0.91%,3.36%,1.24%,1.80%,1.45%,1.69%,1.82%,3.20%,-0.41%,2.34%,1.12%,3.62%,Upgrade,
23,Return on Capital (ROIC),-0.53%,0.44%,0.98%,-2.37%,1.02%,1.03%,0.40%,-2.35%,1.02%,3.89%,1.46%,2.17%,1.71%,1.96%,2.18%,4.11%,-0.53%,2.84%,1.33%,4.21%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,0.08%,0.49%,-,0.21%,0.15%,1.37%,-,4.84%,5.25%,4.22%,4.72%,5.87%,4.41%,5.36%,4.82%,-,5.71%,5.01%,5.31%,Upgrade
25,Earnings Yield,-13.36%,-9.60%,-13.83%,-8.83%,-6.93%,-0.43%,-0.21%,0.27%,0.18%,1.63%,1.80%,1.99%,2.11%,2.89%,2.55%,3.21%,2.47%,1.65%,1.40%,1.74%,1.43%,Upgrade
26,FCF Yield,-12.66%,-9.84%,-7.86%,-16.69%,-8.30%,4.98%,-4.18%,5.79%,-6.65%,-8.49%,1.51%,-2.88%,-4.67%,4.54%,2.01%,0.10%,7.98%,-3.48%,-1.32%,-3.35%,0.07%,Upgrade
27,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.60%,-,1.29%,-,-,Upgrade
28,Payout Ratio,0.00%,-,166.83%,155.45%,-,-,-,79.72%,-,162.12%,42.19%,143.80%,-,627.49%,65.21%,65.42%,152.06%,135.36%,47.98%,62.17%,70.96%,Upgrade
29,Buyback Yield / Dilution,11.17%,-10.41%,1.14%,-0.75%,37.76%,2.72%,1.19%,-0.30%,-63.49%,-1.15%,-1.30%,0.18%,-0.81%,-1.34%,0.14%,-0.19%,12.07%,0.07%,0.05%,0.02%,-10.39%,Upgrade
30,Total Shareholder Return,11.17%,-10.41%,1.14%,-0.75%,37.76%,2.72%,1.19%,-0.30%,-63.49%,-1.15%,-1.30%,0.18%,-0.81%,-1.34%,0.14%,-0.19%,15.67%,0.07%,1.34%,0.02%,-10.39%,Upgrade
