,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Operating Revenue,676.24,665.52,585.21,619.99,690.91,694.19,625.73,633.77,701.47,722.43,609.76,654.27,795.5,820.77,642.2,589.21,594.03,643.16,331.73,450.78,Upgrade
1,Other Revenue,-17.24,17.24,-,29.6,-18.87,18.87,-,29.37,-14.57,14.57,-,31.54,-18.44,18.44,-,25.95,-17.23,17.23,-,20.47,Upgrade
2,Revenue,659,682.77,585.21,649.6,672.04,713.06,625.73,663.13,686.9,737,609.76,685.81,777.06,839.22,642.2,615.16,576.8,660.38,331.73,471.25,Upgrade
3,Revenue Growth (YoY),-1.94%,-4.25%,-6.48%,-2.04%,-2.16%,-3.25%,2.62%,-3.31%,-11.60%,-12.18%,-5.05%,11.48%,34.72%,27.08%,93.59%,30.54%,20.16%,33.21%,-26.07%,15.14%,Upgrade
4,Cost of Revenue,512.58,522.6,450.64,497.41,486.44,542.31,455.74,495.72,502.76,545.18,456.05,505.11,552.47,620.12,472.73,453.86,412.39,461.24,242.33,343.4,Upgrade
5,Gross Profit,146.42,160.16,134.57,152.19,185.6,170.74,169.99,167.41,184.14,191.81,153.71,180.7,224.59,219.09,169.47,161.3,164.41,199.15,89.41,127.85,Upgrade
6,"Selling, General & Admin",44.84,44.49,40.45,15.24,41.92,51.39,43.17,40.44,41.23,50,41.93,45.77,50.26,61.1,43.74,19.47,43.73,51.9,30.14,41.09,Upgrade
7,Research & Development,28.34,34.27,24.03,31.8,29.89,30.43,34.89,29.17,24.03,31.46,35.07,30.71,29.72,29.02,23.08,21.43,23.1,22.45,11.31,13.77,Upgrade
8,Other Operating Expenses,-6.76,4.93,-0.19,3.08,4.83,3.54,0.6,9.97,5.59,5.5,3.06,9.81,2.98,2.15,0.12,6.56,3.5,4.55,1.7,5.56,Upgrade
