,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Market Capitalization,11257,7052,6811,9055,10909,11583,14026,13013,13801,10428,13906,13889,18409,20070,18666,17725,12560,10457,7121,5690,6848,Upgrade
1,Market Cap Growth,-39.11%,-39.11%,-51.44%,-30.41%,-20.96%,11.07%,0.86%,-6.31%,-25.03%,-48.04%,-25.50%,-21.64%,46.56%,91.92%,162.11%,211.53%,83.42%,27.73%,-33.95%,-,-,Upgrade
2,Enterprise Value,9418,5418,4982,7546,9400,10171,12504,11634,12422,9112,12569,12507,17026,18643,17085,16246,11081,8990,5678,4323,5481,Upgrade
3,Last Close Price,17.08,10.58,10.17,13.32,16.05,17.03,20.62,18.91,20.05,15.14,20.20,19.94,26.43,28.81,26.83,25.31,17.93,14.93,10.37,8.16,9.82,Upgrade
4,PE Ratio,34.22,20.88,18.39,23.85,27.58,29.79,34.64,30.29,33.34,25.52,32.02,31.05,39.84,42.96,44.91,43.64,34.97,32.08,22.62,21.34,24.13,Upgrade
5,Forward PE,33.35,14.19,14.21,18.76,22.60,21.55,27.39,25.06,27.06,20.42,29.47,23.20,32.83,40.52,42.25,43.49,32.62,-,-,-,-,Upgrade
6,PS Ratio,4.49,2.74,2.63,3.46,4.10,4.33,5.22,4.80,5.12,3.83,4.95,4.77,6.25,6.98,6.98,7.11,5.75,5.13,3.66,3.20,3.61,Upgrade
7,PB Ratio,3.13,1.93,1.86,2.47,3.03,3.32,4.22,3.87,4.21,3.31,4.61,4.58,6.22,7.13,7.01,6.72,4.94,4.34,3.07,2.49,3.04,Upgrade
8,P/TBV Ratio,2.16,2.16,2.07,2.62,3.22,3.54,4.51,4.14,4.51,3.56,4.97,4.88,6.62,7.60,7.50,7.21,5.28,4.63,3.28,2.65,3.23,Upgrade
