,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Cash & Equivalents,515.67,520.95,640.78,696.03,636.37,839.44,1006,944.08,790.75,1329,851.68,800.53,693.67,1338,690.39,1102,1036,1225,450.1,759.27,Upgrade
1,Trading Asset Securities,1401,1200,1200,1200,880,580,525,605,600,-,500,750,700,100,900,600,450,250,1000,800,Upgrade
2,Cash & Short-Term Investments,1917,1721,1841,1896,1516,1419,1531,1549,1391,1329,1352,1551,1394,1438,1590,1702,1486,1475,1450,1559,Upgrade
3,Cash Growth,26.40%,21.27%,20.20%,22.40%,9.03%,6.83%,13.29%,-0.09%,-0.21%,-7.59%,-15.01%,-8.92%,-6.24%,-2.53%,9.67%,9.18%,8.73%,15.74%,157.87%,177.29%,Upgrade
4,Accounts Receivable,855.32,921.53,845.38,909.71,1052,984.44,824.84,856.87,921.64,835.23,851.59,910.64,1065,910.54,757.97,746.2,763.14,634.72,566.93,612.95,Upgrade
5,Other Receivables,1.22,6.64,2.63,10.42,2.61,2.84,4.34,2.26,2.99,1.39,1.27,1.12,1.44,0.83,0.93,0.74,1.24,4.62,1.17,0.89,Upgrade
6,Receivables,856.54,928.17,848.01,920.13,1055,987.28,829.18,859.13,924.62,836.61,852.87,911.76,1067,911.38,758.9,746.94,764.38,639.35,568.1,613.84,Upgrade
7,Inventory,662.35,633.79,546.89,544.94,553.56,595.75,601.01,585.33,621.8,687.18,731.8,718.04,724.91,689.38,589.99,454.4,387.05,389.28,390.84,370.22,Upgrade
8,Other Current Assets,14.25,18.5,14.95,13.05,14.32,13.68,23.7,22.32,13.35,13.12,12.32,16.38,6.28,7.46,23.05,24.08,6.81,7.47,4.77,4.84,Upgrade
9,Total Current Assets,3450,3302,3251,3374,3139,3016,2985,3016,2951,2866,2949,3197,3191,3046,2962,2928,2645,2511,2414,2548,Upgrade
10,"Property, Plant & Equipment",1133,1157,1074,1102,1117,1134,1140,1083,1083,1054,967.14,980.66,971.74,957.95,948.04,827.82,791.51,671.29,628.99,594.29,Upgrade
11,Long-Term Investments,257.53,258.01,260.82,259.13,256.09,219.77,216.93,212.88,210.42,202.27,194.72,192.6,173.68,168.1,26.68,26.2,26.01,25.72,25.28,25.23,Upgrade
12,Goodwill,113.9,113.9,-,-,4.49,4.49,4.49,4.49,6.09,6.09,6.09,6.09,8.51,8.51,8.51,8.51,8.09,8.09,8.09,-,Upgrade
13,Other Intangible Assets,205.92,208.75,195.51,198.87,200.36,202.19,204.7,205.05,201.09,202.38,171.61,167.61,158,158.97,163.08,144.7,132.39,133.93,130.45,128.72,Upgrade
14,Long-Term Deferred Tax Assets,54.98,53.32,50.1,48.76,58.03,61.89,57.49,54.06,48.46,51.32,49.58,48.77,56.08,50.12,44.69,31.28,28.84,28.47,26.87,24.13,Upgrade
15,Long-Term Deferred Charges,20.07,21.24,22.6,24.68,28.15,29.67,26.29,28.03,28.38,26.35,27,22.62,13.81,13.64,9.82,6.36,7.74,5.54,3.92,4.23,Upgrade
16,Other Long-Term Assets,8.76,9.52,59.89,5.72,11.06,15.36,7.21,40.21,47.16,57.07,128.28,93.27,76.68,31.33,36.2,30.26,86.03,61.14,21.45,18.16,Upgrade
17,Total Assets,5244,5124,4914,5014,4815,4683,4643,4643,4575,4465,4493,4708,4650,4435,4199,4003,3725,3445,3259,3343,Upgrade
18,Accounts Payable,1092,1013,954.45,1011,1007,1022,954.41,952.84,1081,1100,1121,1335,1418,1393,1229,1110,960.05,878.73,765.06,858.95,Upgrade
19,Accrued Expenses,50.42,56.69,27.44,56.42,45.98,54.88,27.71,50.26,47.65,62.96,31.28,73.43,59.13,53.4,29.73,54.35,50.48,48.37,23.25,51.49,Upgrade
20,Short-Term Debt,15.01,16.59,-,-,-,-,-,-,-,0.37,-,0.32,-,0.32,-,0.33,-,-,-,-,Upgrade
21,Current Portion of Long-Term Debt,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Current Portion of Leases,2.45,3.18,2.49,2.45,0.5,0.61,1.37,2.02,1.97,1.94,2.43,1.41,1.4,1.38,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,26.92,9.94,23.42,17.63,30.09,10.16,22.2,13.94,31.06,14.59,18.51,19.31,36.41,24.94,21.32,17.05,20.7,18.81,15.02,10.98,Upgrade
24,Current Unearned Revenue,79.53,70.92,63.8,70.1,71.66,72.49,71.49,63.84,61.2,63.05,62.09,70.62,67.29,64.72,61.56,58.78,64.15,56.59,53.41,-,Upgrade
25,Other Current Liabilities,239.3,195.1,108.04,189.38,106.14,128.36,133.24,210.02,138.6,152.24,168.08,191.71,193.33,174.48,160.38,193.93,198.93,100.73,89.55,149.02,Upgrade
26,Total Current Liabilities,1506,1365,1180,1347,1261,1288,1210,1293,1361,1395,1404,1692,1776,1712,1502,1434,1294,1103,946.28,1070,Upgrade
27,Long-Term Debt,-,8.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Long-Term Leases,2.18,2.84,2.86,3.93,-,-,-,0.51,0.53,0.89,1.64,1.48,1.58,1.77,2.55,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,78.4,76.04,65.37,61.72,63.41,65.11,66.8,68.5,62.17,52.32,50.65,51.95,53.24,54.54,55.84,24.91,22.5,22.5,22.5,22.5,Upgrade
30,Long-Term Deferred Tax Liabilities,4.76,4.9,0.62,0.65,0.68,0.71,0.74,0.77,0.8,0.82,0.85,0.85,0.9,0.92,0.96,0.99,1.26,1.28,1.29,-,Upgrade
31,Other Long-Term Liabilities,3.24,3.03,2.74,3.12,3.19,2.83,2.61,2.71,2.49,2.14,2.38,2.78,2.73,2.46,1.85,2.28,-,-,-,-,Upgrade
32,Total Liabilities,1594,1461,1251,1416,1328,1357,1281,1365,1427,1452,1459,1749,1834,1772,1563,1463,1318,1127,970.07,1093,Upgrade
33,Common Stock,659.09,661.95,661.95,661.95,662.24,662.24,662.24,662.24,662.53,662.53,473.23,473.23,473.23,472.55,472.55,472.55,472.55,463.33,463.33,463.33,Upgrade
34,Additional Paid-In Capital,1130,1146,1145,1144,1163,1068,1110,1105,1098,1095,1277,1272,1262,1240,1225,1209,1196,1114,1114,1114,Upgrade
35,Retained Earnings,1818,1835,1885,1820,1689,1594,1635,1555,1432,1322,1348,1283,1166,1029,1019,939.17,818.76,733.84,704.69,672.71,Upgrade
36,Treasury Stock,-14.88,-34.19,-34.48,-34.48,-34.89,-51.6,-52.74,-52.74,-53.94,-74.53,-74.53,-74.53,-93.71,-87.41,-87.41,-87.41,-87.41,-,-,-,Upgrade
37,Comprehensive Income & Other,-0.18,-0.28,-0.25,-0.24,-0.3,46.03,-0.09,-0.15,-0.2,0.01,0.22,0.2,0.13,0.14,0.1,0.12,0.04,-0.02,-0.01,0.01,Upgrade
38,Total Common Equity,3592,3608,3656,3591,3480,3319,3354,3269,3139,3004,3024,2954,2808,2655,2629,2533,2400,2311,2282,2250,Upgrade
39,Minority Interest,57.97,55.71,6.08,6.26,6.59,7.62,7.88,8.49,8.7,9.18,10.18,5.52,7.95,7.75,7.37,7.16,7.35,7.29,6.83,-,Upgrade
40,Shareholders' Equity,3650,3663,3662,3597,3486,3326,3362,3278,3148,3013,3034,2959,2816,2663,2636,2540,2407,2318,2289,2250,Upgrade
41,Total Liabilities & Equity,5244,5124,4914,5014,4815,4683,4643,4643,4575,4465,4493,4708,4650,4435,4199,4003,3725,3445,3259,3343,Upgrade
42,Total Debt,19.64,31.57,5.35,6.37,0.5,0.61,1.37,2.53,2.5,3.21,4.07,3.22,2.98,3.48,2.55,0.33,-,-,-,-,Upgrade
43,Net Cash (Debt),1897,1690,1835,1890,1516,1419,1530,1547,1388,1326,1348,1547,1391,1434,1588,1702,1486,1475,1450,1559,Upgrade
44,Net Cash Growth,25.15%,19.09%,19.96%,22.19%,9.19%,7.04%,13.54%,-0.05%,-0.18%,-7.59%,-15.13%,-9.10%,-6.44%,-2.76%,9.50%,9.16%,8.73%,15.74%,157.87%,177.29%,Upgrade
45,Net Cash Per Share,2.76,2.47,2.84,2.75,2.40,2.19,2.28,2.41,2.13,1.92,2.08,2.38,2.14,2.22,2.43,2.57,2.24,2.31,2.24,2.33,Upgrade
46,Filing Date Shares Outstanding,659.09,661.95,661.95,661.95,662.24,662.24,662.24,662.24,662.53,662.53,662.53,662.53,662.53,661.47,661.57,661.57,661.57,648.66,648.66,648.66,Upgrade
47,Total Common Shares Outstanding,659.09,661.95,661.95,661.95,662.24,662.24,662.24,662.24,662.53,662.53,662.53,662.53,662.53,661.57,661.57,661.57,661.57,648.66,648.66,648.66,Upgrade
48,Working Capital,1944,1937,2071,2027,1878,1728,1775,1723,1589,1470,1545,1505,1416,1334,1461,1493,1350,1408,1468,1478,Upgrade
49,Book Value Per Share,5.45,5.45,5.52,5.42,5.25,5.01,5.07,4.94,4.74,4.53,4.56,4.46,4.24,4.01,3.97,3.83,3.63,3.56,3.52,3.47,Upgrade
50,Tangible Book Value,3272,3285,3461,3392,3275,3112,3145,3060,2932,2796,2846,2780,2641,2487,2457,2380,2259,2169,2143,2121,Upgrade
51,Tangible Book Value Per Share,4.96,4.96,5.23,5.12,4.95,4.70,4.75,4.62,4.43,4.22,4.30,4.20,3.99,3.76,3.71,3.60,3.42,3.34,3.30,3.27,Upgrade
52,Buildings,-,733.76,-,691.47,-,684.95,-,515.54,-,515.83,-,514.57,-,506.59,-,442,-,285.48,-,272.51,Upgrade
