,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Market Capitalization,3584,3462,2922,5197,3645,2189,2412,2067,2196,1733,1686,1755,2025,1587,2337,1379,1637,2270,3115,3029,3424,Upgrade
1,Market Cap Growth,58.14%,58.14%,21.19%,151.45%,66.02%,26.33%,43.02%,17.78%,8.41%,9.17%,-27.86%,27.24%,23.75%,-30.07%,-24.96%,-54.46%,-52.20%,-3.80%,44.77%,15.88%,139.45%,Upgrade
2,Enterprise Value,3611,3473,2950,5233,3680,2176,2428,1983,2112,1576,1592,1770,2041,1414,2269,1349,1606,2062,3084,3007,3402,Upgrade
3,Last Close Price,27.57,26.63,22.48,39.98,28.04,16.84,18.55,15.76,16.74,13.21,12.86,13.22,15.26,11.96,17.61,10.39,12.33,17.10,23.46,22.82,25.79,Upgrade
4,PE Ratio,-,-515.58,-,-,-,585.71,-,121.52,139.08,80.59,85.33,-,90.28,-422.72,-201.91,-109.52,-,-,120.70,-,176.97,Upgrade
5,PS Ratio,8.23,11.96,11.12,18.38,15.71,9.28,10.79,10.01,10.35,7.86,7.07,6.74,7.41,5.14,7.37,4.35,5.47,8.74,12.45,12.79,12.73,Upgrade
6,PB Ratio,6.98,6.13,5.34,9.47,6.57,3.90,4.32,3.54,3.76,2.99,2.92,3.04,3.74,3.00,4.43,2.63,3.15,4.25,5.77,5.65,6.30,Upgrade
7,P/TBV Ratio,6.76,6.76,5.78,10.24,7.12,4.23,4.68,3.83,4.07,3.24,3.17,3.23,3.75,3.01,4.45,2.65,3.16,4.27,5.80,5.67,6.32,Upgrade
8,P/FCF Ratio,538.47,520.11,-,-,318.10,-,-,-,-,14.00,40.72,98.69,-153.85,-,-,-,-13.83,-,-281.18,-,-69.97,Upgrade
