,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Premiums & Annuity Revenue,141892,134078,126172,123346,133399,128365,117155,116580,124426,113898,113898,151407,103496,137494,137494,157820,83240,139761,139761,164643,Upgrade
1,Total Interest & Dividend Income,27401,-4153,7603,-15048,29619,-9349,12327,-24669,31559,1912,1912,-2391,21960,9642,9642,312,18872,9067,9067,7379,Upgrade
2,Gain (Loss) on Sale of Investments,472,-472,-,-14028,-2057,2057,-,-5185,-3669,1835,1835,11501,-10137,4997,4997,9070,-2802,1401,1401,1413,Upgrade
3,Other Revenue,-8653,5231,5283,34546,-26926,1541,8745,31572,-21605,4263,4263,1700,4374,4187,4187,4929,2899,3671,3671,724,Upgrade
4,Total Revenue,161112,134684,139058,128816,134035,122614,138227,118298,130711,121907,121907,162217,119693,156319,156319,172131,102209,153900,153900,174159,Upgrade
5,Revenue Growth (YoY),20.20%,9.84%,0.60%,8.89%,2.54%,0.58%,13.39%,-27.07%,9.21%,-22.01%,-22.01%,-5.76%,17.11%,1.57%,1.57%,-1.16%,-21.84%,6.92%,6.92%,52.91%,Upgrade
6,Policy Benefits,134486,110176,122884,122654,131429,108619,116695,114999,116826,103928,103928,127849,78144,108705,108705,135815,43113,101955,101955,132032,Upgrade
7,Policy Acquisition & Underwriting Costs,-,-,-,-,-,-,-,-,-,-,-,11306,12059,13787,13787,10815,16600,17537,17537,16846,Upgrade
8,"Selling, General & Administrative",1545,2102,1278,5529,1044,1171,1480,3413,292,2024,2024,38974,8918,21234,21234,40744,17399,24721,24721,41998,Upgrade
9,Provision for Bad Debts,-456,212,-214,-311,96,118,91,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Operating Expenses,533,389,461,-4124,943,271,837,-5975,5747,-103,-103,-5272,6150,344,344,-5473,6248,407,407,-5784,Upgrade
11,Reinsurance Income or Expense,-,-,-,-,-,-,-,-,-,-,-,876,-876,-,-,612,-612,-,-,908,Upgrade
12,Total Operating Expenses,136108,112879,124409,123823,133512,110179,119103,112518,122960,105801,105801,172639,105734,144277,144277,182304,83813,144699,144699,184293,Upgrade
13,Operating Income,25004,21805,14649,4993,523,12435,19124,5780,7751,16107,16107,-10422,13959,12043,12043,-10173,18396,9201,9201,-10134,Upgrade
14,Interest Expense,-727,-739,-835,-,-812,-1126,-399,-2206,-,-893,-893,-2279,-376,-1403,-1403,-2904,-104,-1300,-1300,-4023,Upgrade
15,Interest & Investment Income,-,-,-,874,-,-,-,-,1786,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,13571,-6428,3214,3214,11413,-5436,2718,2718,12566,Upgrade
17,Currency Exchange Gain (Loss),-231,52,12,-160,-81,691,-222,-133,598,268.5,268.5,-239,15,-53.5,-53.5,-494,-512,95,95,-162,Upgrade
18,Other Non Operating Income (Expenses),30,-14,4,-160,-19,78,41,-338,133,-,-,-33,33,-,-,-4,4,-,-,-60,Upgrade
19,EBT Excluding Unusual Items,24076,21104,13830,5547,-389,12078,18544,3103,10268,15482,15482,598,7203,13801,13801,-2162,12348,10715,10715,-1813,Upgrade
20,Gain (Loss) on Sale of Assets,8,17,18,129,39,16,25,113,128,40,40,243,29,29,29,76,20,16,16,16,Upgrade
