,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,517.7,680.4,787.1,741.67,716.3,696.85,795.09,1141,437.8,561.19,524.31,507.44,488.28,503.28,446.98,502.47,548.67,447.55,428.35,572.51,Upgrade
1,Short-Term Investments,-,-,-,47.75,-,-,-,54.83,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,30.02,-,-,-,5.08,5.05,10.02,-,-,-,-,-,-,-,1.3,2.8,6.08,5.33,14.89,51.26,Upgrade
3,Cash & Short-Term Investments,547.72,680.4,787.1,789.42,721.38,701.9,805.11,1196,437.8,561.19,524.31,507.44,488.28,503.28,448.28,505.27,554.75,452.88,443.24,623.77,Upgrade
4,Cash Growth,-24.07%,-3.06%,-2.24%,-33.98%,64.77%,25.07%,53.56%,135.65%,-10.34%,11.51%,16.96%,0.43%,-11.98%,11.13%,1.14%,-19.00%,11.15%,-23.07%,-17.39%,27.57%,Upgrade
5,Accounts Receivable,1432,1396,1331,1438,1331,1318,1297,1409,1463,1550,1476,1666,1711,1727,1687,1736,1526,1543,1532,632.8,Upgrade
6,Other Receivables,144.42,228.35,137.86,1.62,130.73,135.58,130.68,2.02,153.67,120.73,128.17,106.3,128.27,119.51,112.1,119.6,231.77,177.53,224.47,202.35,Upgrade
7,Receivables,1577,1624,1469,1439,1462,1454,1428,1412,1616,1671,1604,1772,1839,1847,1799,1856,1758,1721,1756,835.15,Upgrade
8,Inventory,132.88,147.5,143.97,133.69,160.11,171.75,157.09,141.72,166.85,134.39,140.62,98.55,107.7,96.89,112.07,89.36,145.89,139.4,116.24,1103,Upgrade
9,Prepaid Expenses,-,20.76,-,18.59,-,14.02,-,15.57,-,20.9,-,14.07,-,13.97,-,16.67,-,25.88,-,21.15,Upgrade
